,speed,mass_flow,T_oa,T_roo,P_tot
19755900.0,0.5078856359595167,0.3071223767332265,309.29010623999994,297.4426342934105,45.438651858285894
19756800.0,0.18720921377865676,0.23487478392995587,309.14748664888884,296.92044641770474,48.94870605797859
19757700.0,0.09553651601084617,0.09034842663134489,308.79045952,300.9284601121667,1.3679392240911594
19758600.0,0.7347389718980908,0.3666501144437812,308.27435199999996,299.2665347183963,202.9436800288784
19759500.0,0.29943454540446723,0.23063208026319393,307.69690047999995,294.09436932558845,26.635211536277893
19760400.0,0.5684550690387385,0.35193104021075194,307.1505506844444,296.7246309336377,102.36361632533793
19761300.0,0.37707771537816,0.29288395165129666,306.65,294.3287610361416,45.549307441519744
19762200.0,0.0824457088900828,0.18128390409588585,306.15,296.70317534007046,18.746738068555377
19763100.0,0.3478046088439116,0.24142345707470758,305.65,299.8282399394722,26.868308851476954
19764000.0,0.27796145421510104,0.23894435435525432,305.14776972799996,296.14614914552084,23.210802064870386
19764900.0,0.7399278245271503,0.5055448981923039,304.49246054400004,295.73209043689957,247.63060896011316
19765800.0,0.5537411890612886,0.5145750150122874,303.65006655999997,292.70292201277107,235.35385948081802
19766700.0,0.6230339082158528,0.4453442822367957,302.807638016,293.1053816654818,142.47296793719576
19767600.0,0.27781193551583994,0.40045083452365643,302.15227464533336,292.36559396041747,134.55217645311475
19768500.0,0.1,0.08405523745702632,301.78437119999995,294.97435536455765,1.2115387787837095
19769400.0,0.1,0.07500000000000001,301.58762816,295.43306602610824,0.8739606953892677
19770300.0,0.1,0.07500000000000001,301.42242688,295.3513294854133,0.8739606953892677
19771200.0,0.1,0.07500000000000001,301.1492759637333,295.20906949197865,0.8739606953892677
19772100.0,0.1,0.07500000000000001,300.700635392,295.04460075800023,0.8739606953892677
19773000.0,0.1,0.07500000000000001,300.16250206719997,294.8615685966889,0.8739606953892677
19773900.0,0.1,0.07500000000000001,299.6179903488,294.66366115991804,0.8739606953892677
19774800.0,0.1,0.07500000000000001,299.15,294.45889225136233,0.8739606953892677
19775700.0,0.1,0.07500000000000001,298.99049950720007,294.26276834109774,0.8739606953892677
19776600.0,0.1,0.07500000000000001,299.1167539968,294.09224034986414,0.8739606953892677
19777500.0,0.1,0.07500000000000001,299.259851648,293.9448029880447,0.8739606953892677
19778400.0,0.1,0.07500000000000001,299.1477124468486,293.80436645219197,0.8739606953892677
19779300.0,0.1,0.07500000000000001,298.4133055085714,293.64204474261385,0.8739606953892677
19780200.0,0.1,0.07500000000000001,297.19731075047616,293.43384406161135,0.8739606953892677
19781100.0,0.1,0.07500000000000001,295.9576001523809,293.18806660450304,0.8739606953892677
19782000.0,0.1,0.07500000000000001,295.1558219709628,292.93260739016745,0.8739606953892677
19782900.0,0.1,0.07500000000000001,294.9815759542857,292.7007670434232,0.8739606953892677
19783800.0,0.1,0.07500000000000001,295.12343268571425,292.50162681563035,0.8739606953892677
19784700.0,0.1,0.07500000000000001,295.2785950171428,292.3282244498934,0.8739606953892677
19785600.0,0.1,0.07500000000000001,295.14386060800007,292.1631208054075,0.8739606953892677
19786500.0,0.1,0.07500000000000001,294.42183231999996,291.97747286696995,0.8739606953892677
19787400.0,0.1,0.07500000000000001,293.338931584,291.7533163186867,0.8739606953892677
19788300.0,0.1,0.07500000000000001,292.4100716800001,291.5074582980469,0.8739606953892677
19789200.0,0.1,0.07500000000000001,292.15659911111106,291.27467983093595,0.8739606953892677
19790100.0,0.1,0.07500000000000001,292.4,291.08211163290827,0.8739606953892677
19791000.0,0.1,0.07500000000000001,292.65,290.9162467670295,0.8739606953892677
19791900.0,0.1,0.07500000000000001,292.9,290.7705233097213,0.8739606953892677
19792800.0,0.1,0.07500000000000001,293.1506826666666,290.6440059662393,0.8739606953892677
19793700.0,0.1,0.07500000000000001,293.44699776,290.53603401665816,0.8739606953892677
19794600.0,0.1,0.07500000000000001,293.77436428799996,290.44830542046003,0.8739606953892677
19795500.0,0.1,0.07500000000000001,294.03988223999994,290.3753757063998,0.8739606953892677
19796400.0,0.1,0.07500000000000001,294.14774207999994,290.308475304124,0.8739606953892677
19797300.0,0.1,0.07500000000000001,294.03957427200004,290.2365480426451,0.8739606953892677
19798200.0,0.1,0.07500000000000001,293.77451327999995,290.15355080072,0.8739606953892677
19799100.0,0.1,0.07500000000000001,293.447083008,290.06094643107906,0.8739606953892677
19800000.0,0.1,0.07500000000000001,293.1501959253333,289.96367162171674,0.8739606953892677
19800900.0,0.1,0.07500000000000001,292.9,289.86706978356636,0.8739606953892677
19801800.0,0.1,0.07500000000000001,292.65,289.76998329837,0.8739606953892677
19802700.0,0.1,0.07500000000000001,292.4,289.6714704274024,0.8739606953892677
19803600.0,0.1,0.07500000000000001,292.1500291271111,289.5716806916464,0.8739606953892677
19804500.0,0.1,0.07500000000000001,291.91655488,289.47162296508407,0.8739606953892677
19805400.0,0.1,0.07500000000000001,291.77542540800005,289.3794991780423,0.8739606953892677
19806300.0,0.1,0.07500000000000001,291.82477683199994,289.31549017699933,0.8739606953892677
19807200.0,0.34896080685139774,0.07500000000000001,292.15,289.3053446763702,0.8739606953892677
19808100.0,0.47493903254779224,0.3481106016864494,292.90972392960003,288.1119264609607,63.97925863660991
19809000.0,0.4849495791985434,0.36351651144549924,294.00021194239997,288.08815099151246,72.61874580342739
19809900.0,0.5416749466761679,0.3856258204712492,295.166817664,288.16187586170867,87.87493980475668
19810800.0,0.42885420006224717,0.32809052508808456,296.1484487082666,288.23672641046426,54.94996840641302
19811700.0,0.38333579660208217,0.3070469692146636,296.95140582399995,288.83421883160514,44.00582785026893
19812600.0,0.6815089563088843,0.4865671791423066,297.73725836799997,289.09778457696535,189.4535471038872
19813500.0,0.2506220725650385,0.3873205429663807,298.47904575999996,289.01659974388275,153.03638079532104
19814400.0,0.4442890091422327,0.29701100476825815,299.1490607530667,291.1436470430884,55.616822735387444
19815300.0,0.38544697299799086,0.33030234843544665,299.67263948799996,290.30877937275733,58.51622800777618
19816200.0,0.34859821773382227,0.25811801836099385,300.08771007999997,291.2224413360525,26.187190644261182
19817100.0,0.782093402988093,0.34794408132153676,300.53398259200003,291.3107797354645,118.27993784910028
19818000.0,0.6801427855466279,0.5510069691009696,301.15186470399993,290.20682485504256,276.97820938874395
19818900.0,0.6559642001769858,0.4872862046812652,301.9,290.96246492193694,175.17156177123286
19819800.0,0.8456577153471702,0.5987013550707699,302.65,291.00723302255545,336.59660567630476
19820700.0,0.8018231811934651,0.64585447119624,303.4,290.9065922377694,408.67638887165174
19821600.0,0.4030149215801925,0.39536326891157003,304.15,291.8856440245042,139.34127399922517
19822500.0,0.5402072631751231,0.2608046921743776,304.9,293.7527863349834,29.05481140190742
19823400.0,0.6648222781131233,0.49416095736637083,305.65,292.55931485634153,182.50504599282343
19824300.0,0.35806111190055523,0.2724332699845155,306.4,292.84224388433256,32.89564456914141
19825200.0,0.3500837620781185,0.2732609555306773,307.14894755555554,294.8851968188497,30.929874891567756
19826100.0,0.41924514484041464,0.31226473212206607,307.81360512000003,295.26459459159975,46.141043436348085
19827000.0,0.500771352440852,0.34379568429724044,308.336585856,295.21835987533854,63.49610308620073
19827900.0,0.15755709157116315,0.1422730920607597,308.76693887999994,295.4234317218948,13.981919904103393
19828800.0,0.66394662722903,0.2785980023193227,309.14997696,298.1569635415478,127.76927758910345
19829700.0,0.6786749425302131,0.5207697680558016,309.516900864,294.05018448219636,220.7838818698908
19830600.0,0.6964627542709461,0.5092789575965845,309.83670336,294.674676121384,201.06911279321145
19831500.0,0.7895751943050819,0.583810543674679,310.06298649599995,294.31052472087123,301.8914593404699
19832400.0,0.5841118547002541,0.548858052777293,310.1497029262222,294.32611429734516,267.61852008741937
19833300.0,0.3757643112491777,0.30585888661574834,310.15,296.1186698170886,47.29573205616773
19834200.0,0.3951063124555228,0.2779577506678928,310.15,297.3371997863995,32.78948052295863
19835100.0,0.4960795112984322,0.35600173090014886,310.15,296.871085186227,69.84347407524375
19836000.0,0.729169653705246,0.404764877376063,310.15,296.19430820494404,110.40817558791073
19836900.0,0.2798810614257231,0.333956833505876,310.15,295.50373032724923,139.85199949809882
19837800.0,0.4173892219806247,0.1578010420357949,310.15,299.5873653127667,10.257512938261536
19838700.0,0.1784632290174315,0.2373138610946436,310.15,297.1197861326361,51.192602304806506
19839600.0,0.34132721149850626,0.07919332588202103,310.15,301.6513227223924,0.9940543321790554
19840500.0,0.7849533222234338,0.48773917005394435,310.08620799999994,296.2666422157754,221.29987433548754
19841400.0,0.7870842909411961,0.5910329667968401,309.899728,294.1997653228012,312.4834717287447
19842300.0,0.7492456588819698,0.5782062142561016,309.58624,294.15383769281914,292.59147889765563
19843200.0,0.42468526087504577,0.33593323694085175,309.14954488888884,294.2235729608808,69.20112161690889
19844100.0,0.45186167916655656,0.3300106258026468,308.65,295.8036113583042,55.70953555165827
19845000.0,0.7640880553384048,0.5496436381909127,308.15,294.76867980728537,265.70703673491516
19845900.0,0.7473213578412881,0.5703881456054527,307.65,293.21465218206475,281.871047496265
19846800.0,0.825892619150232,0.6074534762914571,307.15,292.9657516694657,342.7697036015439
19847700.0,0.8027632894224068,0.617233605587497,306.65,292.47127521114953,356.42762733305636
19848600.0,0.4802635931793441,0.40490136315715747,306.15,292.6914971865865,125.41514527274325
19849500.0,0.622894954456462,0.3735389999567329,305.65,293.38491578341615,90.00263880820575
19850400.0,0.26901416174669457,0.28051601055658826,305.14886643200003,292.68563531980783,79.27280581037343
19851300.0,0.040283375603658224,0.13637079766400073,304.49288448,294.77513255728564,4.979153900836855
19852200.0,0.1598383658335257,0.09052175692721298,303.649960576,296.74075530861063,2.4507250234963456
19853100.0,0.25968111494876855,0.1419549783725731,302.80689152,294.8184802881824,4.768545071984508
19854000.0,0.1511682093958842,0.14556733863906807,302.1537467022222,293.7878415638805,6.862887037865751
19854900.0,0.1,0.09572786260261855,301.80644096,294.6794910846781,1.583567086759707
19855800.0,0.1,0.07500000000000001,301.65,294.9686046751568,0.8739606953892677
19856700.0,0.1,0.07500000000000001,301.49355904,294.87782577417727,0.8739606953892677
19857600.0,0.1,0.07500000000000001,301.14832974222224,294.7475129171564,0.8739606953892677
19858500.0,0.1,0.07500000000000001,300.65,294.5981949471405,0.8739606953892677
19859400.0,0.1,0.07500000000000001,300.15,294.4366802583508,0.8739606953892677
19860300.0,0.1,0.07500000000000001,299.65,294.2651257597639,0.8739606953892677
19861200.0,0.1,0.07500000000000001,299.15,294.0849750929003,0.8739606953892677
19862100.0,0.1,0.07500000000000001,298.65,293.8989439395848,0.8739606953892677
19863000.0,0.1,0.07500000000000001,298.15,293.70832971199957,0.8739606953892677
19863900.0,0.1,0.07500000000000001,297.65,293.51361897703407,0.8739606953892677
19864800.0,0.1,0.07500000000000001,297.15358665481483,293.3155743359395,0.8739606953892677
19865700.0,0.1,0.07500000000000001,296.9344693333333,293.1245245609499,0.8739606953892677
19866600.0,0.1,0.07500000000000001,297.06679146666664,292.96009389405526,0.8739606953892677
19867500.0,0.1,0.07500000000000001,297.24123840000004,292.8187506045535,0.8739606953892677
19868400.0,0.1,0.07500000000000001,297.1488646494815,292.6834016812152,0.8739606953892677
19869300.0,0.1,0.07500000000000001,296.71121984,292.53385794520324,0.8739606953892677
19870200.0,0.1,0.07500000000000001,296.15002321066663,292.3691512341606,0.8739606953892677
19871100.0,0.1,0.07500000000000001,295.58878510933334,292.19362811581686,0.8739606953892677
19872000.0,0.1,0.07500000000000001,295.15,292.0153815849955,0.8739606953892677
19872900.0,0.1,0.07500000000000001,294.83006519466664,291.841719002475,0.8739606953892677
19873800.0,0.1,0.07500000000000001,294.5459437653333,291.67116042604636,0.8739606953892677
19874700.0,0.1,0.07500000000000001,294.31474751999997,291.5046655282329,0.8739606953892677
19875600.0,0.1,0.07500000000000001,294.150411648,291.34420279405,0.8739606953892677
19876500.0,0.1,0.07500000000000001,294.12757311999997,291.1945213144921,0.8739606953892677
19877400.0,0.1,0.07500000000000001,294.21237184,291.0605742379646,0.8739606953892677
19878300.0,0.1,0.07500000000000001,294.2656288,290.93924022880344,0.8739606953892677
19879200.0,0.1,0.07500000000000001,294.14831631644444,290.82160740791664,0.8739606953892677
19880100.0,0.1,0.07500000000000001,293.9,290.6978013117477,0.8739606953892677
19881000.0,0.1,0.07500000000000001,293.65,290.57109914362684,0.8739606953892677
19881900.0,0.1,0.07500000000000001,293.4,290.44435064102646,0.8739606953892677
19882800.0,0.1,0.07500000000000001,293.149812608,290.3191732035132,0.8739606953892677
19883700.0,0.1,0.07500000000000001,292.87650112,290.19400106724953,0.8739606953892677
19884600.0,0.1,0.07500000000000001,292.58779814400003,290.0655727680664,0.8739606953892677
19885500.0,0.1,0.07500000000000001,292.32994687999997,289.9359093295778,0.8739606953892677
19886400.0,0.1,0.07500000000000001,292.15125667555554,289.8096911460886,0.8739606953892677
19887300.0,0.1,0.07500000000000001,292.07977023999996,289.6929749540443,0.8739606953892677
19888200.0,0.1,0.07500000000000001,292.087824,289.58786176235765,0.8739606953892677
19889100.0,0.1,0.07500000000000001,292.12654976,289.4923232772504,0.8739606953892677
19890000.0,0.1,0.07500000000000001,292.14972465777777,289.40526527235596,0.8739606953892677
19890900.0,0.1,0.07500000000000001,292.15,289.32661733168834,0.8739606953892677
19891800.0,0.1,0.07500000000000001,292.15,289.26174423810573,0.8739606953892677
19892700.0,0.1,0.07500000000000001,292.15,289.2183417258731,0.8739606953892677
19893600.0,0.6427223470795421,0.24726861017064253,292.15745881600014,288.85778686433525,105.02739062727214
19894500.0,0.5471206599534546,0.4306508532046423,292.68593036799984,287.6092903678875,134.14062773793913
19895400.0,0.6017227584171505,0.4193715175036538,293.90084032,287.867856965992,115.4028541652999
19896300.0,0.4048930015735541,0.335163052191071,295.2405579519999,287.91362661568627,70.52606215849815
19897200.0,0.2063217419178493,0.2499441584076864,296.1484262257777,288.56321795402033,27.53685608515469
19898100.0,0.21876716466160975,0.1579175843114585,296.65,289.50318153885536,6.238226959210777
19899000.0,0.6843311234194661,0.24480795212863748,297.15,289.6653921986038,67.89765675983834
19899900.0,0.45508176996018734,0.41544033879947906,297.65,288.7380405637949,159.06638587840166
19900800.0,0.22983693029024535,0.2808675370090946,298.15,289.707501473596,35.65719130826047
19901700.0,0.7096016540870863,0.41273563926196066,298.65,290.9717675947222,189.04063337076624
19902600.0,0.8730865479241224,0.5985223013652797,299.15,289.6267573275191,324.4510810465515
19903500.0,0.5146066567140744,0.4815901997199142,299.65,290.02982075192534,220.53051543807103
19904400.0,0.3097549843024502,0.33693620889560183,300.15,291.33180834134316,57.824675794409075
19905300.0,0.475879552107255,0.2951058199472589,300.65,292.5662430606619,49.25677704914189
19906200.0,0.3176148575238926,0.2427604286403298,301.15,292.18226389187873,23.24537937587776
19907100.0,0.706397407264849,0.39309825408631927,301.65,293.0822496413534,158.21717842580645
19908000.0,0.7992024778120922,0.5981025565190866,302.15,291.77869242490254,323.5462245575109
19908900.0,0.7199772574826497,0.5730986873902013,302.65,292.1797285089371,286.9215121873526
19909800.0,0.8077949666735251,0.5979967519016164,303.15,292.64535174087774,325.515357107525
19910700.0,0.7067167494204655,0.5771103344776704,303.65,292.73605202696535,297.249671647023
19911600.0,0.36309197755024764,0.30791691259794735,304.1504603448888,293.79160913058246,61.03484101903571
19912500.0,0.7672541939939717,0.3632117883705327,304.776249344,295.44167821289574,144.53744209960783
19913400.0,0.3989336284599251,0.3735732885912921,305.5670577066666,293.81764449047284,157.33544514565483
19914300.0,0.5048304526962555,0.2915203574770204,306.3994110293333,296.6598345540245,48.05804631858264
19915200.0,0.5282269304723685,0.41031955384552793,307.14863808,295.38180034757056,106.93984653941902
19916100.0,0.5280036328970389,0.38787752576852214,307.79025258666667,296.1840804663724,88.333915077063
19917000.0,0.8355634745038679,0.5624686045703167,308.35731323733324,295.62988574620124,306.4503686218151
19917900.0,0.5770635958861774,0.6330691690442461,308.82143807999995,294.55451861246564,404.24500181773925
19918800.0,0.43575180177263856,0.32831002427375605,309.1484924444444,297.4493362688669,53.496167349032106
19919700.0,0.7007084730035998,0.33585021409522525,309.33736,297.7450427917275,61.15455828366431
19920600.0,0.7421478157061168,0.574661770739926,309.398704,295.308702655358,288.89291993740494
19921500.0,0.9148051398260119,0.6838638103359352,309.33736,295.4182783236741,485.0350099183951
19922400.0,0.31045658806763504,0.43429843259689477,309.1494311111111,295.65484835365237,274.4265284550969
19923300.0,0.6795661812899844,0.491960952966219,308.9,300.4549452704482,201.90024913401183
19924200.0,0.2733197539824417,0.3530371422116457,308.65,296.80036283938273,134.86228636154712
19925100.0,0.5765564948455469,0.40444054855392675,308.4,301.2468574358295,124.04249399802151
19926000.0,0.6123467975139076,0.4442481996225307,308.15,296.40328808943747,133.14636624941528
19926900.0,0.6547859154358876,0.4829746586942969,307.9,296.1554537592674,172.36414200015352
19927800.0,0.8112383062537617,0.5353953924277741,307.65,295.0523736466633,241.02540785933226
19928700.0,0.5744601166493222,0.46517805001444,307.4,294.2926149160411,173.27756654147925
19929600.0,0.8086492057716469,0.4715726474833831,307.15,294.8601027453862,190.42967553278203
19930500.0,0.7407756607028945,0.5827726087898925,306.9,293.22567247115165,312.6390147804535
19931400.0,0.3596258899146721,0.4793296149908487,306.65,293.77597259348966,196.13598919843804
19932300.0,0.5727801119206894,0.36807936063892566,306.4,295.80531464478315,101.82541440431697
19933200.0,0.8828589943382086,0.4931259172725368,306.14954488888884,293.5149882661572,196.02783422077647
19934100.0,0.4579497893808069,0.45938287753094825,305.83624,292.7682157658737,244.40593797363294
19935000.0,0.0909942643828111,0.26633256355112594,305.3997279999999,294.65066096878803,31.61039308919758
19935900.0,0.3448040859798648,0.17047731948634565,304.836208,297.94025186279134,22.57538679117825
