,ene_cost,penalty,sum
206,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
207,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
208,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
209,-1.634048534683796e-05,-0.0,-1.634048534683796e-05
210,-1.2064838732256097e-13,-0.0,-1.2064838732256097e-13
211,-2.5742462859665726e-15,-0.0,-2.5742462859665726e-15
212,-2.0268449866544898e-14,-0.0,-2.0268449866544898e-14
213,-8.39048618509317e-16,-0.0,-8.39048618509317e-16
214,-2.3145660797023927e-14,-0.0,-2.3145660797023927e-14
215,-4.108101114602066e-17,-0.0,-4.108101114602066e-17
216,-6.711060885017189e-15,-0.0,-6.711060885017189e-15
217,-6.469956499688597e-15,-0.0,-6.469956499688597e-15
218,-9.868866512666948e-15,-0.0,-9.868866512666948e-15
219,-3.73514433043421e-13,-0.0,-3.73514433043421e-13
220,-1.343386405413735e-14,-876.6759822456493,-876.6759822456493
221,-2.1360231845336884e-16,-800.0066295078909,-800.0066295078909
222,-2.1576836365117017e-13,-712.2887877023686,-712.2887877023688
223,-6.68092352347123e-14,-614.322971018828,-614.3229710188281
224,-7.1829942167653e-13,-506.3529393404906,-506.35293934049133
225,-4.2608804426240687e-13,-253.34713836269884,-253.34713836269927
226,-2.0589827593894408e-09,-55.77525790215532,-55.7752579042143
227,-3.6034483617136254e-05,-0.0,-3.6034483617136254e-05
228,-2.761608667301693e-10,-108.96436392441728,-108.96436392469344
229,-3.548163058684079e-05,-0.0,-3.548163058684079e-05
230,-0.0003815901084779832,-0.0,-0.0003815901084779832
231,-0.0003817679494184257,-91.82163809196027,-91.82201985990969
232,-0.00038154089003890205,-16.868413362954016,-16.868794903844055
233,-3.559396221533693e-05,-0.0,-3.559396221533693e-05
234,-0.0003817793982546125,-0.0,-0.0003817793982546125
235,-0.0003826520215878717,-0.0,-0.0003826520215878717
236,-0.0003817125077772121,-0.0,-0.0003817125077772121
237,-0.0003840031644442035,-0.0,-0.0003840031644442035
238,-0.0003839874338906816,-0.0,-0.0003839874338906816
239,-0.00034684509047667756,-0.0,-0.00034684509047667756
240,-0.0009688795791582228,-3.6692183809009293,-3.6701872604800876
241,-0.001114372148192237,-66.1514732062983,-66.1525875784465
242,-0.0013195379151121167,-95.80937800942593,-95.81069754734104
243,-0.0015810455617447931,-96.63216330196747,-96.63374434752922
244,-0.0015728235759144213,-76.39697206608389,-76.3985448896598
245,-0.0017871375506113192,-97.81915085338824,-97.82093799093884
246,-0.0015436549643371151,-76.73499669341481,-76.73654034837915
247,-0.001772482980248243,-125.37108168049826,-125.37285416347851
248,-0.0015818396789026854,-91.24661281027784,-91.24819464995674
249,-0.0017279896527545237,-116.64882087125079,-116.65054886090354
250,-0.0015562570076093649,-79.93309253895404,-79.93464879596165
251,-0.0016117414546981503,-87.88569181500634,-87.88730355646103
252,-0.0014441366282136395,-49.92859518340538,-49.93003932003359
253,-0.0012402917692429175,-43.17643760282408,-43.17767789459332
254,-0.0010723332323802131,-46.27173013331003,-46.27280246654241
255,-0.0009738300528973564,-48.39589499160866,-48.396868821661556
256,-0.0009739148106189492,-38.20146533795423,-38.202439252764854
257,-0.0009737474669397819,-0.0,-0.0009737474669397819
258,-0.000974777937899075,-0.0,-0.000974777937899075
259,-0.0009716180853215523,-0.0,-0.0009716180853215523
260,-0.000974074694124409,-0.0,-0.000974074694124409
261,-0.0009720644831849119,-0.0,-0.0009720644831849119
262,-0.0009703458670506598,-0.0,-0.0009703458670506598
263,-0.0009650445287103951,-0.0,-0.0009650445287103951
264,-0.00036356706125303246,-0.0,-0.00036356706125303246
265,-0.00037891871290905764,-0.0,-0.00037891871290905764
266,-0.0003753157645182634,-0.0,-0.0003753157645182634
267,-2.983955664775358e-05,-0.0,-2.983955664775358e-05
268,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
269,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
270,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
271,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
272,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
273,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
274,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
275,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
276,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
277,-0.00043022020593374335,-0.0,-0.00043022020593374335
278,-3.531397259266937e-05,-0.0,-3.531397259266937e-05
279,-0.0003811858217937689,-0.0,-0.0003811858217937689
280,-3.34511759680561e-05,-0.0,-3.34511759680561e-05
281,-0.00038016125514787717,-0.0,-0.00038016125514787717
282,-0.0003844172842923823,-0.0,-0.0003844172842923823
283,-3.794100988720449e-05,-0.0,-3.794100988720449e-05
284,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
285,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
286,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
287,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
288,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
289,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
290,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
291,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
292,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
293,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
294,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
295,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
296,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
297,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
298,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
299,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
300,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
301,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
302,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
303,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
304,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
305,-0.0001758959887855867,-0.0,-0.0001758959887855867
306,-0.0001756590589056144,-0.0,-0.0001756590589056144
307,-0.0005532455940425409,-0.0,-0.0005532455940425409
308,-0.0008531394286637222,-0.0,-0.0008531394286637222
309,-0.0007783151771700623,-0.0,-0.0007783151771700623
310,-0.00025019189848634135,-0.0,-0.00025019189848634135
311,-1.318104891106781e-13,-0.0,-1.318104891106781e-13
312,-4.137809642526088e-16,-0.0,-4.137809642526088e-16
313,-1.0457912577895062e-13,-0.0,-1.0457912577895062e-13
314,-7.379014274526831e-15,-0.0,-7.379014274526831e-15
315,-5.497637592762232e-14,-0.0,-5.497637592762232e-14
316,-8.678521977897943e-15,-1113.8165397052376,-1113.8165397052376
317,-1.0492031707227267e-13,-1056.1282165177545,-1056.1282165177545
318,-2.907310665208415e-15,-987.1977930745402,-987.1977930745402
319,-7.633198843298765e-14,-904.9150211785673,-904.9150211785674
320,-3.944074606670944e-13,-808.8439605818394,-808.8439605818397
321,-1.6616776105839158e-12,-565.5829855300226,-565.5829855300243
322,-3.4094504577539014e-13,-368.6949558824949,-368.69495588249526
323,-4.535746378013292e-10,-170.42957753982364,-170.42957754027722
324,-3.5143421488088117e-05,-0.0,-3.5143421488088117e-05
325,-2.921391837102745e-10,-161.5784539095216,-161.57845390981376
326,-0.0003814643026723891,-0.0,-0.0003814643026723891
327,-0.00038210044379790713,-215.8997072383272,-215.900089338771
328,-0.0003806069861471032,-136.3618718021712,-136.36225240915735
329,-0.0004051623094856317,-29.352354682714576,-29.352759845024064
330,-0.0003818410551336329,-0.0,-0.0003818410551336329
331,-0.00041064464523192566,-0.0,-0.00041064464523192566
332,-0.00037389887605376784,-0.0,-0.00037389887605376784
333,-0.0003991854628460298,-0.0,-0.0003991854628460298
334,-0.00042033335335762273,-0.0,-0.00042033335335762273
335,-0.0007658172763334947,-0.0,-0.0007658172763334947
336,-0.0009958229172458987,-0.0,-0.0009958229172458987
337,-0.0019424987638874491,-0.0,-0.0019424987638874491
338,-0.0013874113141132192,-0.0,-0.0013874113141132192
339,-0.0022397807466486494,-39.22842326613818,-39.23066304688483
340,-0.0018168112212944166,-0.0,-0.0018168112212944166
341,-0.002245562510110419,-53.107409071128586,-53.1096546336387
342,-0.0018989290680658498,-18.620705425678352,-18.622604354746418
343,-0.0021101868168110745,-77.9659581747751,-77.9680683615919
344,-0.0018502210982679942,-52.742630876036856,-52.74448109713512
345,-0.0018909610157752208,-82.28987078290402,-82.29176174391979
346,-0.0016807649534219568,-60.9054092216752,-60.90708998662862
347,-0.0016241767253979678,-70.57351435557848,-70.57513853230388
348,-0.0014436756393405613,-52.8224026511225,-52.823846326761846
349,-0.0013517666752338663,-52.54625183981716,-52.547603606492395
350,-0.0011926380708277295,-34.42052051441351,-34.42171315248434
351,-0.0010903707330641105,-28.76962879651046,-28.770719167243524
352,-0.0009736788321255369,-12.842802182922242,-12.843775861754366
353,-0.0009740218926354306,-0.4254943886962792,-0.42646841058891466
354,-0.0009736576116490458,-0.0,-0.0009736576116490458
355,-0.0009738863834927021,-0.0,-0.0009738863834927021
356,-0.0009740886186467611,-0.0,-0.0009740886186467611
357,-0.0009733241445314738,-0.0,-0.0009733241445314738
358,-0.0009725106389438822,-0.0,-0.0009725106389438822
359,-0.0009686987300951714,-0.0,-0.0009686987300951714
360,-0.0003677286838384709,-0.0,-0.0003677286838384709
361,-3.846434239972585e-05,-0.0,-3.846434239972585e-05
362,-3.2172434269830494e-05,-0.0,-3.2172434269830494e-05
363,-3.601729054807018e-05,-0.0,-3.601729054807018e-05
364,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
365,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
366,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
367,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
368,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
369,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
370,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
371,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
372,-3.626528427612381e-05,-0.0,-3.626528427612381e-05
373,-0.00043022020593374335,-0.0,-0.00043022020593374335
374,-3.531397259266937e-05,-0.0,-3.531397259266937e-05
375,-0.0003811858217937689,-0.0,-0.0003811858217937689
376,-3.34511759680561e-05,-0.0,-3.34511759680561e-05
377,-0.00038016125514787717,-0.0,-0.00038016125514787717
378,-0.0003844172842923823,-0.0,-0.0003844172842923823
379,-3.794100988720449e-05,-0.0,-3.794100988720449e-05
380,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
381,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
382,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
383,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
384,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
385,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
386,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
387,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
388,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
389,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
390,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
391,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
392,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
393,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
394,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
395,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
396,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
397,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
398,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
399,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
400,-1.6685680759683132e-05,-0.0,-1.6685680759683132e-05
401,-3.8123834437429285e-16,-0.0,-3.8123834437429285e-16
402,-4.1399494755665665e-14,-0.0,-4.1399494755665665e-14
403,-3.0541019673885736e-14,-0.0,-3.0541019673885736e-14
404,-5.062451235739455e-14,-0.0,-5.062451235739455e-14
405,-4.669561134048718e-13,-0.0,-4.669561134048718e-13
406,-2.813595193605737e-14,-0.0,-2.813595193605737e-14
407,-2.5516693022072557e-16,-0.0,-2.5516693022072557e-16
408,-6.6677623596046904e-15,-0.0,-6.6677623596046904e-15
409,-7.973671259027895e-17,-0.0,-7.973671259027895e-17
410,-4.7312678068382994e-14,-0.0,-4.7312678068382994e-14
411,-1.7132519202908e-13,-0.0,-1.7132519202908e-13
412,-5.506646885273641e-14,-793.1508432408123,-793.1508432408123
413,-6.454054551310981e-13,-681.2723144390361,-681.2723144390368
414,-8.084421006603303e-15,-563.0982569814819,-563.0982569814819
415,-6.238452541900493e-14,-438.6705154597621,-438.67051545976216
416,-2.5660790596044435e-11,-307.0995130763208,-307.09951307634645
417,-3.5746398598332224e-05,-38.015061401381445,-38.01509714778004
418,-1.1942848576502981e-11,-244.70480842467168,-244.70480842468362
419,-0.00038048858429914315,-0.0,-0.00038048858429914315
420,-3.521973278991105e-05,-343.2628885385725,-343.2629237583053
421,-0.0003890377181187814,-0.0,-0.0003890377181187814
422,-0.000374492955474545,-150.0371708132434,-150.03754530619887
423,-0.0003783520211066475,-57.84639394343003,-57.84677229545114
424,-0.00041962806608262414,-0.0,-0.00041962806608262414
425,-0.0003908738354597524,-0.0,-0.0003908738354597524
426,-0.0004767379341340898,-0.0,-0.0004767379341340898
427,-0.00038513718559745605,-0.0,-0.00038513718559745605
428,-0.0005470062360019026,-0.0,-0.0005470062360019026
429,-0.0005410122158321449,-0.0,-0.0005410122158321449
430,-0.0014407100918400727,-0.0,-0.0014407100918400727
431,-0.0013474438408363721,-0.0,-0.0013474438408363721
432,-0.0023885261703847065,-0.0,-0.0023885261703847065
433,-0.0031572496284346763,-0.0,-0.0031572496284346763
434,-0.002836962353016838,-0.0,-0.002836962353016838
435,-0.0040006431922372035,-0.0,-0.0040006431922372035
436,-0.0030334021719472075,-0.0,-0.0030334021719472075
437,-0.003743866901186959,-0.0,-0.003743866901186959
438,-0.003120622456870813,-0.0,-0.003120622456870813
439,-0.0034492791878464636,-2.9409861980980168,-2.944435477285863
440,-0.0030449544998143686,-0.0,-0.0030449544998143686
441,-0.0027522061072875696,-0.0,-0.0027522061072875696
442,-0.002387702757528131,-7.004565564329823,-7.0069532670873516
443,-0.002095496006765804,-30.58760114611232,-30.589696642119087
444,-0.0018094195221765913,-46.592862775924004,-46.59467219544618
445,-0.0015437397632162197,-59.72597368355537,-59.72751742331858
446,-0.0012962028389775157,-69.70205186065641,-69.70334806349538
