,ene_cost,penalty,sum
108,-0.6530612244897965,-0.0,-0.6530612244897965
109,-1.2755102040816333,-0.0,-1.2755102040816333
110,-5.224489795918372,-0.0,-5.224489795918372
111,-0.013983371126228283,-0.0,-0.013983371126228283
112,-10.204081632653066,-0.0,-10.204081632653066
113,-0.0,-0.0,0.0
114,-0.0,-0.0,0.0
115,-2.2040816326530623,-0.0,-2.2040816326530623
116,-0.2755102040816328,-0.0,-0.2755102040816328
117,-0.08371126228269093,-0.0,-0.08371126228269093
118,-0.6530612244897965,-0.0,-0.6530612244897965
119,-0.2755102040816328,-0.0,-0.2755102040816328
120,-5.224489795918372,-0.0,-5.224489795918372
121,-1.2755102040816333,-0.0,-1.2755102040816333
122,-0.013983371126228283,-0.0,-0.013983371126228283
123,-0.08371126228269093,-782.2498248819556,-782.3335361442383
124,-5.224489795918372,-1376.8213067126908,-1382.045796508609
125,-10.204081632653066,-1464.979725462888,-1475.183807095541
126,-0.0,-827.6132440155948,-827.6132440155948
127,-7.438775510204088,-1397.4861209194614,-1404.9248964296655
128,-22.177933673469397,-1374.2856768087563,-1396.4636104822257
129,-16.167713647959197,-1319.9898213693245,-1336.1575350172836
130,-7.6070312499999995,-1205.8446044048537,-1213.4516356548538
131,-11.355102040816336,-1205.5980156493888,-1216.953117690205
132,-22.177933673469397,-1242.9626946165854,-1265.1406282900548
133,-16.167713647959197,-1166.8420552506518,-1183.009768898611
134,-1.419387755102042,-780.0859003063579,-781.50528806146
135,-22.177933673469397,-1105.3496179135436,-1127.527551587013
136,-4.79043367346939,-829.1675735290482,-833.9580072025176
137,-16.167713647959197,-966.5624134628047,-982.7301271107639
138,-2.7722417091836746,-611.8805915674102,-614.6528332765938
139,-0.5988042091836737,-241.40171143815223,-242.0005156473359
140,-16.167713647959197,-784.615159146847,-800.7828727948062
141,-0.5988042091836737,-79.67262612021386,-80.27143032939753
142,-2.7722417091836746,-274.4897960557296,-277.26203776491326
143,-11.355102040816336,-545.1043903165441,-556.4594923573604
