,PTot,TRoo,time
2050,40.81632653061228,292.23011150661057,18347400.0
2051,40.81632653061228,290.1383614417441,18348300.0
2052,326.53061224489824,290.4252849663761,18349200.0
2053,0.0,289.4147860910951,18350100.0
2054,40.81632653061228,294.4176828721669,18351000.0
2055,137.75510204081638,291.7294177426093,18351900.0
2056,40.81632653061228,291.0410981165084,18352800.0
2057,5.231953892668184,292.30483274384727,18353700.0
2058,40.81632653061228,294.38442964793865,18354600.0
2059,40.81632653061228,293.2668973827867,18355500.0
2060,5.231953892668184,293.6006961201897,18356400.0
2061,326.53061224489824,295.9235952713627,18357300.0
2062,40.81632653061228,292.16430649003865,18358200.0
2063,0.0,294.5699822320363,18359100.0
2064,5.231953892668184,300.8561998695143,18360000.0
2065,40.81632653061228,298.3271577225002,18360900.0
2066,0.0,296.2757147304989,18361800.0
2067,137.75510204081638,303.18890514872425,18362700.0
2068,40.81632653061228,295.39659029872496,18363600.0
2069,0.0,296.9447912566278,18364500.0
2070,40.81632653061228,304.15063002845324,18365400.0
2071,40.81632653061228,297.7432746697227,18366300.0
2072,40.81632653061228,297.5476558906578,18367200.0
2073,326.53061224489824,297.42533196543076,18368100.0
2074,137.75510204081638,294.1824385677483,18369000.0
2075,0.0,295.01357049345995,18369900.0
2076,0.0,303.13662608952245,18370800.0
2077,326.53061224489824,305.04611666093473,18371700.0
2078,5.231953892668184,294.27704617040416,18372600.0
2079,5.231953892668184,298.96208263523664,18373500.0
2080,137.75510204081638,299.0551984423751,18374400.0
2081,0.0,294.690559880236,18375300.0
2082,40.81632653061228,302.19773949918556,18376200.0
2083,5.231953892668184,296.11476815476595,18377100.0
2084,137.75510204081638,297.99487995494945,18378000.0
2085,137.75510204081638,293.9330608467059,18378900.0
2086,0.0,293.40946589538294,18379800.0
2087,5.231953892668184,299.9171567336769,18380700.0
2088,137.75510204081638,296.73020370010045,18381600.0
2089,137.75510204081638,292.5560245226015,18382500.0
2090,5.231953892668184,291.91673809292416,18383400.0
2091,40.81632653061228,294.08482075286213,18384300.0
2092,0.0,292.15659344399074,18385200.0
2093,326.53061224489824,295.7768795407196,18386100.0
2094,137.75510204081638,296.1015654896293,18387000.0
2095,326.53061224489824,296.19757007651253,18387900.0
2096,326.53061224489824,296.15777279533165,18388800.0
2097,40.81632653061228,296.11203117263807,18389700.0
2098,40.81632653061228,295.9250949825699,18390600.0
2099,326.53061224489824,295.64805869974964,18391500.0
2100,326.53061224489824,295.7380558682388,18392400.0
2101,326.53061224489824,295.64143193157287,18393300.0
2102,40.81632653061228,295.4778977301826,18394200.0
2103,137.75510204081638,294.9851097410957,18395100.0
2104,5.231953892668184,294.70810193130785,18396000.0
2105,40.81632653061228,294.4594589267979,18396900.0
2106,0.0,294.13725045010364,18397800.0
2107,137.75510204081638,294.0181815862792,18398700.0
2108,40.81632653061228,293.7746952422624,18399600.0
2109,5.231953892668184,293.4646997490556,18400500.0
2110,326.53061224489824,293.2394034824274,18401400.0
2111,40.81632653061228,293.2431938482414,18402300.0
2112,40.81632653061228,292.8518396318195,18403200.0
2113,137.75510204081638,292.5470533796048,18404100.0
2114,5.231953892668184,292.4139348331356,18405000.0
2115,326.53061224489824,292.254408137144,18405900.0
2116,5.231953892668184,292.418073549704,18406800.0
2117,40.81632653061228,292.1052063245574,18407700.0
2118,0.0,291.83895900315963,18408600.0
2119,40.81632653061228,291.7045369836023,18409500.0
2120,40.81632653061228,291.54819529152394,18410400.0
2121,40.81632653061228,291.3972142433352,18411300.0
2122,0.0,291.2695496656246,18412200.0
2123,326.53061224489824,291.1457334954196,18413100.0
2124,5.231953892668184,291.5386439281653,18414000.0
2125,5.231953892668184,291.1645138501596,18414900.0
2126,0.0,290.91040290391913,18415800.0
2127,326.53061224489824,290.6983990620835,18416700.0
2128,40.81632653061228,290.9880438445506,18417600.0
2129,40.81632653061228,290.58619027997736,18418500.0
2130,326.53061224489824,290.32449833555626,18419400.0
2131,0.0,290.6049601916412,18420300.0
2132,0.0,290.170932034669,18421200.0
2133,40.81632653061228,290.01053215578327,18422100.0
2134,137.75510204081638,290.134874625497,18423000.0
2135,0.0,290.290391346791,18423900.0
2136,137.75510204081638,290.13856517550374,18424800.0
2137,40.81632653061228,290.56252870036576,18425700.0
2138,5.231953892668184,290.6755900056173,18426600.0
2139,40.81632653061228,290.8321932280435,18427500.0
2140,326.53061224489824,291.14972083514124,18428400.0
2141,5.231953892668184,288.2252619293841,18429300.0
2142,137.75510204081638,289.6337465589455,18430200.0
2143,40.81632653061228,288.55363124035483,18431100.0
2144,5.231953892668184,289.1777090531971,18432000.0
2145,137.75510204081638,290.66624641941485,18432900.0
2146,326.53061224489824,289.36688154104996,18433800.0
2147,137.75510204081638,289.05941408019896,18434700.0
2148,326.53061224489824,289.76830690940625,18435600.0
2149,326.53061224489824,289.4764607441088,18436500.0
2150,0.0,289.68784967317816,18437400.0
2151,0.0,295.14060022899696,18438300.0
2152,326.53061224489824,297.22701001763147,18439200.0
2153,0.0,290.9920576839312,18440100.0
2154,137.75510204081638,297.7326166654472,18441000.0
2155,5.231953892668184,292.6063544341706,18441900.0
2156,40.81632653061228,296.0267353182602,18442800.0
2157,326.53061224489824,294.69177545731975,18443700.0
2158,0.0,292.5309479252129,18444600.0
2159,326.53061224489824,300.8777273511488,18445500.0
2160,326.53061224489824,293.2213272479968,18446400.0
2161,137.75510204081638,293.173913757607,18447300.0
2162,326.53061224489824,294.2985848699535,18448200.0
2163,0.0,293.2640958883126,18449100.0
2164,5.231953892668184,302.25191749009497,18450000.0
2165,40.81632653061228,299.54938571949486,18450900.0
2166,40.81632653061228,297.19175193594896,18451800.0
2167,326.53061224489824,297.1816105242602,18452700.0
2168,0.0,294.102196186551,18453600.0
2169,137.75510204081638,303.5214504577559,18454500.0
2170,137.75510204081638,295.54279862973186,18455400.0
2171,5.231953892668184,295.1791123362095,18456300.0
2172,0.0,299.07888925902904,18457200.0
2173,137.75510204081638,304.0302884192058,18458100.0
2174,326.53061224489824,295.33018542145896,18459000.0
2175,5.231953892668184,293.6018306837225,18459900.0
2176,5.231953892668184,298.2263444366946,18460800.0
2177,326.53061224489824,298.41364884051166,18461700.0
2178,137.75510204081638,293.1335959095283,18462600.0
2179,0.0,293.73701675527997,18463500.0
2180,5.231953892668184,300.71782719071945,18464400.0
2181,5.231953892668184,297.5746077704952,18465300.0
2182,326.53061224489824,297.3464425254438,18466200.0
2183,40.81632653061228,292.3637418234149,18467100.0
2184,40.81632653061228,294.12477784871936,18468000.0
2185,326.53061224489824,293.4682886600201,18468900.0
2186,40.81632653061228,290.95543828114563,18469800.0
2187,40.81632653061228,292.2009288149171,18470700.0
2188,40.81632653061228,291.78121086133905,18471600.0
2189,137.75510204081638,294.84452168635755,18472500.0
2190,5.231953892668184,295.7378284576707,18473400.0
2191,0.0,295.7786381145695,18474300.0
2192,5.231953892668184,295.67215032940663,18475200.0
2193,326.53061224489824,295.48814947842015,18476100.0
2194,5.231953892668184,295.61095176503073,18477000.0
2195,40.81632653061228,295.2121047139109,18477900.0
2196,40.81632653061228,294.7962710296764,18478800.0
2197,326.53061224489824,294.4531963643592,18479700.0
2198,5.231953892668184,294.56070685669187,18480600.0
2199,5.231953892668184,294.2868520491064,18481500.0
2200,0.0,294.0516744717296,18482400.0
2201,0.0,293.9047505596853,18483300.0
2202,137.75510204081638,293.72220880847607,18484200.0
2203,40.81632653061228,293.57277815162263,18485100.0
2204,40.81632653061228,293.27379122191394,18486000.0
2205,0.0,293.03166841555526,18486900.0
2206,0.0,292.93467490513257,18487800.0
2207,326.53061224489824,292.7972068414916,18488700.0
2208,0.0,293.0599830664369,18489600.0
2209,40.81632653061228,292.6218070078552,18490500.0
2210,5.231953892668184,292.4881984080855,18491400.0
2211,0.0,292.2427544234666,18492300.0
2212,0.0,292.06759934227733,18493200.0
2213,137.75510204081638,291.90406442343567,18494100.0
2214,5.231953892668184,291.8950466994617,18495000.0
2215,137.75510204081638,291.66061281218526,18495900.0
2216,326.53061224489824,291.5948358192424,18496800.0
2217,40.81632653061228,291.79748922889763,18497700.0
2218,5.231953892668184,291.3618942584054,18498600.0
2219,0.0,291.06179706666455,18499500.0
2220,0.0,290.8562757543024,18500400.0
2221,137.75510204081638,290.6869046051472,18501300.0
2222,5.231953892668184,290.68284068866285,18502200.0
2223,0.0,290.4584691559932,18503100.0
2224,137.75510204081638,290.2883889335616,18504000.0
2225,137.75510204081638,290.32419892622556,18504900.0
2226,137.75510204081638,290.276971543114,18505800.0
2227,0.0,290.21242061436516,18506700.0
2228,137.75510204081638,289.91908104896106,18507600.0
2229,0.0,290.05057023857415,18508500.0
2230,326.53061224489824,289.7921786018339,18509400.0
2231,5.231953892668184,290.34151930333985,18510300.0
2232,137.75510204081638,290.05579109928226,18511200.0
2233,137.75510204081638,290.1678941631187,18512100.0
2234,137.75510204081638,290.364189077929,18513000.0
2235,5.231953892668184,290.6358138526364,18513900.0
2236,326.53061224489824,290.7753216278175,18514800.0
2237,137.75510204081638,288.047995349969,18515700.0
2238,326.53061224489824,288.203300253996,18516600.0
2239,0.0,287.96018154653274,18517500.0
2240,326.53061224489824,290.8560098758057,18518400.0
2241,0.0,288.49960705259923,18519300.0
2242,137.75510204081638,292.4036166780535,18520200.0
2243,137.75510204081638,289.5719835308706,18521100.0
2244,326.53061224489824,289.815309307118,18522000.0
2245,137.75510204081638,289.5252090902751,18522900.0
2246,40.81632653061228,290.36040247525307,18523800.0
2247,5.231953892668184,291.6197984109362,18524700.0
2248,326.53061224489824,293.6567843980403,18525600.0
2249,5.231953892668184,290.8301502526548,18526500.0
2250,137.75510204081638,294.64901738430615,18527400.0
2251,326.53061224489824,292.385601693005,18528300.0
2252,0.0,291.7219954720613,18529200.0
2253,5.231953892668184,299.392210095636,18530100.0
2254,326.53061224489824,297.4284672161915,18531000.0
2255,137.75510204081638,292.9844847130919,18531900.0
2256,5.231953892668184,294.104024789748,18532800.0
2257,326.53061224489824,298.17277112155455,18533700.0
2258,5.231953892668184,293.5341186660212,18534600.0
2259,40.81632653061228,298.6215250031796,18535500.0
2260,5.231953892668184,296.7335999398802,18536400.0
2261,137.75510204081638,299.4293106934002,18537300.0
2262,5.231953892668184,295.44079420769407,18538200.0
2263,326.53061224489824,299.6258004655988,18539100.0
2264,0.0,294.24119989785515,18540000.0
2265,0.0,303.7931237647282,18540900.0
2266,5.231953892668184,306.0659485773988,18541800.0
2267,137.75510204081638,301.33464232077336,18542700.0
2268,5.231953892668184,296.27250939375443,18543600.0
2269,40.81632653061228,300.35137003992764,18544500.0
2270,137.75510204081638,297.6535064557993,18545400.0
2271,5.231953892668184,295.47700450734436,18546300.0
2272,326.53061224489824,299.3177728090304,18547200.0
2273,40.81632653061228,293.76594790593754,18548100.0
2274,137.75510204081638,296.0295950270552,18549000.0
2275,0.0,294.2070843497997,18549900.0
2276,40.81632653061228,301.5177583690649,18550800.0
2277,40.81632653061228,295.6925484362285,18551700.0
2278,137.75510204081638,295.2698847606145,18552600.0
