,PTot,TRoo
18392400.0,0.0,296.90122167790713
18393300.0,0.0,296.62803135272196
18394200.0,0.0,296.3665519382854
18395100.0,0.0,296.11101389335414
18396000.0,0.0,295.85645320656835
18396900.0,0.0,295.5991530267266
18397800.0,0.0,295.339875602194
18398700.0,0.0,295.0798032947207
18399600.0,0.0,294.81958710838137
18400500.0,0.0,294.5580796504119
18401400.0,0.0,294.29204673480865
18402300.0,0.0,294.0261404247512
18403200.0,0.0,293.7712279244801
18404100.0,0.0,293.53697420241076
18405000.0,0.0,293.31741240803865
18405900.0,0.0,293.1075196589421
18406800.0,0.0,292.90602408496187
18407700.0,0.0,292.7125487978153
18408600.0,0.0,292.5258566052212
18409500.0,0.0,292.3449190604819
18410400.0,0.0,292.1697283965495
18411300.0,0.0,292.00156740737475
18412200.0,0.0,291.8409554533723
18413100.0,0.0,291.6876652376131
18414000.0,0.0,291.5415144799468
18414900.0,0.0,291.3972993709849
18415800.0,0.0,291.24028284206895
18416700.0,0.0,291.0696689351469
18417600.0,0.0,290.89534341494357
18418500.0,0.0,290.72931319090844
18419400.0,0.0,290.57109329465857
18420300.0,0.0,290.42329543013386
18421200.0,0.0,290.2956172250634
18422100.0,0.0,290.20151422258147
18423000.0,0.0,290.1456649523885
18423900.0,0.0,290.13713484730863
18424800.0,0.0,290.19347709846295
18425700.0,0.0,290.3291176307754
18426600.0,0.0,290.5434548306023
18427500.0,0.0,290.83322699595374
18428400.0,0.5410232876103922,291.12519596773603
18429300.0,0.8739606953892677,290.49924948404083
18430200.0,0.8739606953892677,290.65297131901787
18431100.0,0.8739606953892677,290.9607858292882
18432000.0,0.8739606953892677,291.34348930691516
18432900.0,0.8739606953892677,292.17712151484864
18433800.0,0.8739606953892677,292.7658448177822
18434700.0,0.8739606953892677,293.3654843972702
18435600.0,0.8739606953892677,294.0064047961574
18436500.0,0.8739606953892677,294.690119678538
18437400.0,0.8739606953892677,295.41016399283217
18438300.0,0.8739606953892677,296.1553166161299
18439200.0,0.8739606953892677,296.9190901418608
18440100.0,2.2628205466703997,297.1507179507555
18441000.0,4.450173340093504,297.1506798991487
18441900.0,7.650892116446202,297.150638747124
18442800.0,11.85093788882527,297.1505842355593
18443700.0,16.943771425309752,297.1505423991495
18444600.0,22.786371052338932,297.15049457490915
18445500.0,29.023248129923164,297.15043333470993
18446400.0,35.10577204315136,297.15035362799114
18447300.0,40.50968259648226,297.15027890892145
18448200.0,45.0601837267462,297.15021060593176
18449100.0,48.5088577789981,297.1501416883102
18450000.0,50.67952685748123,297.1500744998231
18450900.0,51.46733330245128,297.1500108179241
18451800.0,51.15427703261976,297.14996698104096
18452700.0,49.941486728853405,297.14992388060625
18453600.0,47.834930406341,297.14987653809806
18454500.0,44.8869119664339,297.1498359308036
18455400.0,41.372293158208045,297.14979948870575
18456300.0,37.36871370549975,297.14975944007546
18457200.0,33.05406675565305,297.1497282740164
18458100.0,28.787991426755113,297.14971709279814
18459000.0,24.80189484379951,297.1497126889388
18459900.0,21.34798444103997,297.1497344363939
18460800.0,18.456097215466873,297.1497519908758
18461700.0,15.94899577989025,297.1497604219998
18462600.0,13.75649969281126,297.1497680791757
18463500.0,11.807157523784436,297.14976514719376
18464400.0,10.007151600384063,297.14975872058744
18465300.0,8.371658888975901,297.1497515961363
18466200.0,6.873294589262553,297.1497375992855
18467100.0,5.50913079016237,297.1497171496321
18468000.0,4.240558825001632,297.1496825397217
18468900.0,1.918958767029892,297.14956157689335
18469800.0,1.1389164905773645,297.14957374969566
18470700.0,0.8739606953892677,297.0454381487087
18471600.0,0.20808587985843263,296.7659202344505
18472500.0,0.0,298.28139204540355
18473400.0,0.0,298.3875624390337
18474300.0,0.0,298.2188689669029
18475200.0,0.0,297.969356846763
18476100.0,0.0,297.6888337467799
18477000.0,0.0,297.39238326089406
18477900.0,0.0,297.0851343822807
18478800.0,0.0,296.76917067432294
18479700.0,0.0,296.45559040354345
18480600.0,0.0,296.1758841003697
18481500.0,0.0,295.9349419462122
18482400.0,0.0,295.71098191710195
18483300.0,0.0,295.47447381653575
18484200.0,0.0,295.2219331140433
18485100.0,0.0,294.9611001819914
18486000.0,0.0,294.7031080381119
18486900.0,0.0,294.4610450609343
18487800.0,0.0,294.2387165199269
18488700.0,0.0,294.03065846828406
18489600.0,0.0,293.828249044803
18490500.0,0.0,293.6234376021235
18491400.0,0.0,293.41705971679085
18492300.0,0.0,293.2113170395372
18493200.0,0.0,293.00815789709037
18494100.0,0.0,292.80977736146576
18495000.0,0.0,292.6172219650326
18495900.0,0.0,292.4297120533578
18496800.0,0.0,292.2454487418635
18497700.0,0.0,292.0588377736358
18498600.0,0.0,291.86004664875077
18499500.0,0.0,291.65237459733675
18500400.0,0.0,291.44914162343053
18501300.0,0.0,291.26375935927103
18502200.0,0.0,291.09129419135115
18503100.0,0.0,290.9276059776375
18504000.0,0.0,290.77158695884526
18504900.0,0.0,290.6227712833683
18505800.0,0.0,290.4808815528958
18506700.0,0.0,290.34577925796447
18507600.0,0.0,290.2199154172856
18508500.0,0.0,290.1104608925932
18509400.0,0.0,290.02651717492563
18510300.0,0.0,289.9809687324414
18511200.0,0.0,289.9926344731132
18512100.0,0.0,290.0764384012531
18513000.0,0.0,290.2416745477218
18513900.0,0.0,290.4824712235999
18514800.0,0.7907263434487144,290.7777380220999
18515700.0,0.8739606953892677,290.1931767672215
18516600.0,0.8739606953892677,290.33841267821253
18517500.0,0.8739606953892677,290.63033648511487
18518400.0,0.8739606953892677,291.0046138240454
18519300.0,0.8739606953892677,291.8525325571974
18520200.0,0.8739606953892677,292.48201982311997
18521100.0,0.8739606953892677,293.14459689797206
18522000.0,0.8739606953892677,293.8543071371346
18522900.0,0.8739606953892677,294.59563513408335
18523800.0,0.8739606953892677,295.3665719231153
18524700.0,0.8739606953892677,296.1633362012983
18525600.0,0.8739606953892677,296.98448335685674
18526500.0,2.5856597836584854,297.15076032300937
18527400.0,5.167963038751827,297.15072635687727
18528300.0,8.95709657970502,297.1506665394773
18529200.0,13.756449169274301,297.150598407669
18530100.0,19.40419577254524,297.15053818552315
18531000.0,25.64987154770448,297.1504847993161
18531900.0,32.29574899385754,297.15043290590603
18532800.0,38.99966348938374,297.1503740109162
18533700.0,44.77426920667614,297.1502569036331
18534600.0,48.6591778553361,297.15014787745383
18535500.0,50.748926942333135,297.1500686530147
18536400.0,51.75660626511445,297.15003925488253
18537300.0,52.312043867631495,297.15001344867136
18538200.0,52.24003196055683,297.14998320133077
18539100.0,51.48341853066624,297.1499528270581
18540000.0,50.024610378724894,297.1499108909028
18540900.0,47.64861970985727,297.1498667357563
18541800.0,44.63530937469992,297.1498363534958
18542700.0,41.10388064760407,297.14978902454015
18543600.0,36.94398120537609,297.1497528637254
18544500.0,32.70034200557204,297.1497386260071
18545400.0,28.77495150216637,297.14974503260424
18546300.0,25.351955351352892,297.1497608584088
18547200.0,22.329004397785237,297.14975969432373
18548100.0,19.46252303744163,297.14975462622897
18549000.0,16.838412957559303,297.14975511754994
18549900.0,14.439279187776092,297.14975029846636
18550800.0,12.274887396433504,297.14975191526537
18551700.0,10.35082485662613,297.149746263792
18552600.0,8.585339803407843,297.14973729732213
18553500.0,6.967307023801686,297.14971443038445
18554400.0,4.998437860590326,297.1492612181597
18555300.0,2.5736765369634744,297.1495579394573
18556200.0,1.5980309063015303,297.1495762240398
18557100.0,0.9654865003173876,297.14962132630916
18558000.0,0.832343519432449,296.9943017853535
18558900.0,0.0,298.71588289293265
18559800.0,0.0,298.89333956960036
18560700.0,0.0,298.7590775384848
18561600.0,0.0,298.51766146360524
18562500.0,0.0,298.23604043724305
18563400.0,0.0,297.9641132176361
18564300.0,0.0,297.71678943936934
18565200.0,0.0,297.4858655280526
18566100.0,0.0,297.2517500705191
18567000.0,0.0,297.01345763196156
18567900.0,0.0,296.77429722666085
18568800.0,0.0,296.5350820936075
18569700.0,0.0,296.29506572529186
18570600.0,0.0,296.05207358556567
18571500.0,0.0,295.8052815144209
18572400.0,0.0,295.55501790916907
18573300.0,0.0,295.29484595689974
18574200.0,0.0,295.0055411282003
18575100.0,0.0,294.6935091140678
18576000.0,0.0,294.38685369664836
18576900.0,0.0,294.1156420837082
18577800.0,0.0,293.8695544142754
18578700.0,0.0,293.6362177168605
18579600.0,0.0,293.4117880858961
18580500.0,0.0,293.1949433192951
18581400.0,0.0,292.9858287853907
18582300.0,0.0,292.78446603995945
18583200.0,0.0,292.5908432088266
18584100.0,0.0,292.3947843707727
18585000.0,0.0,292.16718822355983
18585900.0,0.0,291.9063532365368
18586800.0,0.0,291.6325904014819
18587700.0,0.0,291.37203473423244
18588600.0,0.0,291.1209471002156
18589500.0,0.0,290.8728898663414
18590400.0,0.0,290.6257935838393
18591300.0,0.0,290.3790516526539
18592200.0,0.0,290.13238848848164
18593100.0,0.0,289.88597109952633
18594000.0,0.0,289.64189468939037
18594900.0,0.0,289.41601381161695
18595800.0,0.0,289.25168492425126
18596700.0,0.0,289.16539273990446
18597600.0,0.0,289.16477232641813
18598500.0,0.0,289.2377863025432
18599400.0,0.0,289.3663317511233
18600300.0,0.0,289.5489479554268
18601200.0,0.16646870387597976,289.75541875422584
18602100.0,0.8739606953892677,289.3452600807474
18603000.0,0.8739606953892677,289.46207704546913
18603900.0,0.8739606953892677,289.70449629745195
18604800.0,0.8739606953892677,290.00665369103183
18605700.0,0.8739606953892677,290.83745116927037
18606600.0,0.8739606953892677,291.45486734683004
18607500.0,0.8739606953892677,292.1378140834298
18608400.0,0.8739606953892677,292.88977190794867
18609300.0,0.8739606953892677,293.68218529606503
18610200.0,0.8739606953892677,294.515141396946
18611100.0,0.8739606953892677,295.3838011302703
18612000.0,0.8739606953892677,296.28061353436885
18612900.0,1.3668091329921865,297.1442222868862
18613800.0,3.4023981303187028,297.15081338370044
18614700.0,6.727254906654055,297.1507611128397
18615600.0,11.458255329530802,297.15069446309064
18616500.0,17.39929207649662,297.1506225942102
18617400.0,24.146163390967487,297.1505464025851
18618300.0,31.273381621928426,297.1504717241497
18619200.0,38.370966365952405,297.1503992646265
18620100.0,45.171007195319305,297.1503549413439
18621000.0,51.73558633173787,297.15028759452804
18621900.0,57.194003272958945,297.1502120569931
18622800.0,61.1187354566641,297.1501319011075
18623700.0,63.015252473328964,297.15004476271736
18624600.0,63.20646929653463,297.1499798568596
18625500.0,61.879940018901436,297.14992006102256
18626400.0,59.17234566954187,297.1498603143949
18627300.0,55.18561267905832,297.1498024595753
18628200.0,50.434120233170404,297.1497709314653
18629100.0,45.457858581734904,297.1497493179829
18630000.0,40.54751818006743,297.1497373038389
18630900.0,35.797530293704156,297.1497178647904
18631800.0,31.30231273527981,297.14972145736016
18632700.0,27.242179143527967,297.1497271185772
18633600.0,23.656074862867012,297.149735363875
18634500.0,20.422397511528203,297.14974053430524
18635400.0,17.681486637558088,297.1497614013348
18636300.0,15.383392368886566,297.1497756914167
18637200.0,13.312022930650157,297.1497714593986
18638100.0,11.399522839893814,297.1497642979564
18639000.0,9.599200480685425,297.1497485922949
18639900.0,7.901034230555869,297.14972377802354
18640800.0,5.296589876688264,297.1482161757089
18641700.0,3.0868447747589687,297.1495680247395
18642600.0,1.9910336440984198,297.149589215358
18643500.0,1.267606980774925,297.1496367563428
18644400.0,0.582640463592845,297.2652564094771
18645300.0,0.0,299.03811506758626
18646200.0,0.0,299.2853197648264
18647100.0,0.0,299.154381708467
18648000.0,0.0,298.8999485295632
18648900.0,0.0,298.6456607138127
18649800.0,0.0,298.40459019570386
18650700.0,0.0,298.16757428932203
18651600.0,0.0,297.93149580145905
18652500.0,0.0,297.6954308611971
18653400.0,0.0,297.4592852145531
18654300.0,0.0,297.2232012611184
18655200.0,0.0,296.98721853364196
18656100.0,0.0,296.7393747282061
18657000.0,0.0,296.44380388954585
18657900.0,0.0,296.10283164767276
18658800.0,0.0,295.7506410703095
18659700.0,0.0,295.4384715535756
18660600.0,0.0,295.1930949045339
18661500.0,0.0,294.99899004967057
18662400.0,0.0,294.81542784873346
18663300.0,0.0,294.6114231322412
18664200.0,0.0,294.39174635309735
18665100.0,0.0,294.1667954682345
18666000.0,0.0,293.946822087416
18666900.0,0.0,293.74264543095194
18667800.0,0.0,293.5640067716004
18668700.0,0.0,293.40064740071404
18669600.0,0.0,293.228695617782
18670500.0,0.0,293.02634569184085
18671400.0,0.0,292.80235435025844
18672300.0,0.0,292.5636458348434
18673200.0,0.0,292.31279760988537
18674100.0,0.0,292.0523868762781
18675000.0,0.0,291.78330181166734
18675900.0,0.0,291.50553204504354
18676800.0,0.0,291.21835334217724
18677700.0,0.0,290.930423627209
18678600.0,0.0,290.6643816361481
18679500.0,0.0,290.43105020268183
18680400.0,0.0,290.22989912903864
18681300.0,0.0,290.05847663681465
18682200.0,0.0,289.9305680763431
18683100.0,0.0,289.86902011140097
18684000.0,0.0,289.89855732370506
18684900.0,0.0,290.04537697095816
18685800.0,0.0,290.32869658772296
18686700.0,0.0,290.74244875314173
18687600.0,0.41617175970276654,291.1921680081661
18688500.0,0.8739606953892677,290.6512823077331
18689400.0,0.8739606953892677,290.8725471522178
18690300.0,0.8739606953892677,291.25608104720686
18691200.0,0.8739606953892677,291.71043764278164
18692100.0,0.8739606953892677,292.64706996388406
18693000.0,0.8739606953892677,293.3303276412303
18693900.0,0.8739606953892677,294.01470197067476
18694800.0,0.8739606953892677,294.7366015082106
18695700.0,0.8739606953892677,295.4985282473861
18696600.0,0.8739606953892677,296.29555667280505
18697500.0,1.029640047271995,297.105276660421
18698400.0,2.946935351823554,297.15077370674953
18699300.0,5.940431800059274,297.1507813175816
18700200.0,10.647322487020277,297.1507599557475
18701100.0,17.13022976230438,297.15071169582507
18702000.0,24.975592972370322,297.15063006561434
18702900.0,33.84648352621558,297.15057115706
18703800.0,43.12055932024595,297.15049200921
18704700.0,52.21048384019164,297.15041395356604
18705600.0,60.585205649195686,297.15033421220124
18706500.0,67.9795232581305,297.1502720939615
18707400.0,74.43363606956626,297.1502204054381
18708300.0,79.7603319791624,297.1501655232954
18709200.0,83.64119801781823,297.1501082840736
18710100.0,85.5848495873288,297.15003082247006
18711000.0,85.33122400939806,297.14996213769007
18711900.0,83.0998712486712,297.14990284796266
18712800.0,78.74765736148785,297.1498193974242
18713700.0,73.03342278491924,297.14976826567926
18714600.0,67.02842279360826,297.1497728847267
18715500.0,61.225517493652376,297.1497555204259
18716400.0,54.96531454757115,297.14970912750107
18717300.0,48.27991896750361,297.14967529792517
18718200.0,41.663225132782166,297.14965363082973
18719100.0,35.387740234755995,297.1496361561134
18720000.0,29.63196897604203,297.14963403665456
18720900.0,24.55229295950063,297.1496407249047
18721800.0,20.240547421625866,297.14965582313346
18722700.0,16.6543484749157,297.14967761100735
18723600.0,13.698822197019274,297.14969462986926
18724500.0,11.257202229461903,297.14971247850286
18725400.0,9.204204716893232,297.14971821821433
18726300.0,7.438008484659105,297.14970919578593
18727200.0,4.470106921252179,297.14582647579186
18728100.0,2.847346353404822,297.1495809986552
18729000.0,1.8603705802950319,297.14961501552654
18729900.0,1.2177415634379978,297.149666268201
18730800.0,0.3329374077788755,297.2802652640554
18731700.0,0.0,299.0498513861993
18732600.0,0.0,299.3481701039183
18733500.0,0.0,299.29818940313555
18734400.0,0.0,299.11700878914706
18735300.0,0.0,298.90679972052516
18736200.0,0.0,298.6965124206646
18737100.0,0.0,298.4914619524354
18738000.0,0.0,298.2918475349619
18738900.0,0.0,298.10243813070304
18739800.0,0.0,297.9333785779321
18740700.0,0.0,297.78158210503176
18741600.0,0.0,297.6331849804612
18742500.0,0.0,297.46569568115075
18743400.0,0.0,297.26714775501364
18744300.0,0.0,297.04304850356294
18745200.0,0.0,296.807935869569
18746100.0,0.0,296.577296949229
18747000.0,0.0,296.35069991281716
18747900.0,0.0,296.12606591613957
18748800.0,0.0,295.9037786040611
18749700.0,0.0,295.68907937206916
18750600.0,0.0,295.4920996301886
18751500.0,0.0,295.31034382757997
18752400.0,0.0,295.13287647400654
18753300.0,0.0,294.9400066832054
18754200.0,0.0,294.7104696518441
18755100.0,0.0,294.451491075256
18756000.0,0.0,294.19207982454606
18756900.0,0.0,293.96411506608723
18757800.0,0.0,293.7575170857444
18758700.0,0.0,293.5630526092748
18759600.0,0.0,293.3792687234233
18760500.0,0.0,293.20372347280875
18761400.0,0.0,293.0338500594239
18762300.0,0.0,292.86926337528405
18763200.0,0.0,292.7104800606216
18764100.0,0.0,292.55925317744664
18765000.0,0.0,292.41724324212186
18765900.0,0.0,292.282175674682
18766800.0,0.0,292.15555430744564
18767700.0,0.0,292.04390705134597
18768600.0,0.0,291.9602138500526
18769500.0,0.0,291.9288566792316
18770400.0,0.0,291.98311220260484
18771300.0,0.0,292.1541314438365
18772200.0,0.0,292.4446393554906
18773100.0,0.0,292.8414249498232
18774000.0,0.665874815530835,293.2459436573142
18774900.0,0.8739606953892677,292.2926573663645
18775800.0,0.8739606953892677,292.452447768515
18776700.0,0.8739606953892677,292.7974672261647
18777600.0,0.8739606953892677,293.22520520571254
18778500.0,0.8739606953892677,294.1092594369842
18779400.0,0.8739606953892677,294.76517699583
18780300.0,0.8739606953892677,295.42936989868883
18781200.0,0.8739606953892677,296.13359206256996
18782100.0,0.8739606953892677,296.8817465122794
18783000.0,2.1600363641304736,297.15071292306015
18783900.0,4.333428612023863,297.1507075377232
18784800.0,7.698433062819565,297.1506860458139
18785700.0,12.401166125859508,297.1506528609485
18786600.0,18.402621448050343,297.15061466274153
18787500.0,25.5136537689251,297.15056460501256
18788400.0,33.23730606787747,297.1504883547865
18789300.0,41.29907823081197,297.15045024095156
18790200.0,49.823538961961724,297.1504202398511
18791100.0,58.86160470530047,297.15039584515534
18792000.0,68.55764298545976,297.1503825540154
18792900.0,78.06626604370206,297.1503251389802
18793800.0,86.3790575611704,297.1502299910152
18794700.0,90.68502562545508,297.15003283440984
18795600.0,87.41976455753064,297.14978656998153
18796500.0,77.47423641124082,297.14959639515973
18797400.0,65.81136496783697,297.14956445567753
18798300.0,57.11085317684691,297.14969609802495
18799200.0,51.93597376511092,297.1498177848763
18800100.0,49.27248701295336,297.14991700474695
18801000.0,47.59736029091706,297.14990364930975
18801900.0,44.860694370029144,297.1498251300759
18802800.0,40.861387431407984,297.14976574800767
18803700.0,36.34217163876507,297.1497326411099
18804600.0,31.88816539191517,297.14972462021495
18805500.0,27.85961062071795,297.1497364732364
18806400.0,24.514713804935123,297.1497710916651
18807300.0,21.964560129823866,297.14981986210245
18808200.0,20.074438925449158,297.1498479570217
18809100.0,18.347478067164165,297.14983838263385
18810000.0,16.505315346843386,297.14980898225895
18810900.0,14.476742008075847,297.1497702066369
18811800.0,12.307964230592836,297.14973642720645
18812700.0,10.12143507748764,297.1496975556803
18813600.0,7.687036408349576,297.1495002405358
18814500.0,4.031086149245929,297.1495407355148
18815400.0,2.6077613103444683,297.1495604362497
18816300.0,1.6650000017652677,297.14960917924645
18817200.0,0.107493169392465,297.20894659073485
18818100.0,0.0,299.2960032689074
18819000.0,0.0,299.74777168111103
18819900.0,0.0,299.9018195772917
18820800.0,0.0,299.9291144998148
18821700.0,0.0,299.8829854360648
18822600.0,0.0,299.78464313983983
18823500.0,0.0,299.647911766752
18824400.0,0.0,299.4884951775218
18825300.0,0.0,299.3363515230088
18826200.0,0.0,299.2157193972747
18827100.0,0.0,299.11901767798014
18828000.0,0.0,299.0246267424511
18828900.0,0.0,298.90120104462244
18829800.0,0.0,298.72707619469634
18830700.0,0.0,298.507742010823
18831600.0,0.0,298.2668328112612
18832500.0,0.0,298.0343535750878
18833400.0,0.0,297.8106905757573
18834300.0,0.0,297.5938667180276
18835200.0,0.0,297.386160358664
18836100.0,0.0,297.19284178240906
18837000.0,0.0,297.0184739929229
18837900.0,0.0,296.8575439673448
18838800.0,0.0,296.6991462375529
18839700.0,0.0,296.5323625465762
18840600.0,0.0,296.3601243142097
18841500.0,0.0,296.18439464493673
18842400.0,0.0,296.004736428571
18843300.0,0.0,295.82137962566395
18844200.0,0.0,295.63498788440745
18845100.0,0.0,295.4460165574316
18846000.0,0.0,295.2547711711047
18846900.0,0.0,295.0646206267779
18847800.0,0.0,294.8865601666726
18848700.0,0.0,294.7251714866438
18849600.0,0.0,294.579806710947
18850500.0,0.0,294.4504046288289
18851400.0,0.0,294.3423598991521
18852300.0,0.0,294.25475364636975
18853200.0,0.0,294.183876320219
18854100.0,0.0,294.12399294565216
18855000.0,0.0,294.0700379333773
18855900.0,0.0,294.03745664590866
18856800.0,0.0,294.0675146435672
18857700.0,0.0,294.1987025495898
18858600.0,0.0,294.4338962370067
18859500.0,0.0,294.76268680558354
18860400.0,0.041617175956818665,295.13966579934856
18861300.0,0.8739606953892677,293.75822524936274
18862200.0,0.8739606953892677,293.81376904199476
18863100.0,0.8739606953892677,294.0615578683303
18864000.0,0.8739606953892677,294.39304561688897
18864900.0,0.8739606953892677,295.2064914651362
18865800.0,0.8739606953892677,295.81097008966725
18866700.0,0.8739606953892677,296.4530218553647
18867600.0,1.0973931448808303,297.1235185240916
18868500.0,2.5440817235555087,297.15064973581707
18869400.0,4.7002383302136375,297.15064651910694
18870300.0,7.89985154233577,297.1506308079455
18871200.0,12.269299819683688,297.1506076759181
18872100.0,17.81279413379867,297.1505797238463
18873000.0,24.360773241406093,297.15053524987906
18873900.0,31.64012970629041,297.1504953044058
18874800.0,39.62343387002524,297.1504629834657
18875700.0,48.14751103260596,297.1504266682964
18876600.0,56.858271967670056,297.15038075117997
18877500.0,65.26782997128352,297.1503263888985
18878400.0,73.12611375730472,297.15028682456364
18879300.0,80.78346948803674,297.1502423131565
18880200.0,86.55478329002561,297.1501582605492
18881100.0,90.08237015568915,297.1500847487338
18882000.0,91.87370384744494,297.15004104067225
18882900.0,92.63269553913403,297.15001026683166
18883800.0,92.34699991722691,297.1499753995988
18884700.0,90.65065449334128,297.14991715504846
18885600.0,86.65613680231071,297.14983470859477
18886500.0,80.48466906218447,297.14976104373994
18887400.0,72.87395357987084,297.1497048218631
18888300.0,64.53045326664117,297.149672741133
18889200.0,56.84161583591204,297.1496871818983
18890100.0,50.032178876851084,297.1496888839485
18891000.0,44.02069707941649,297.1497068994191
18891900.0,38.6269633913685,297.149710405183
18892800.0,33.76859334793841,297.1497131236655
18893700.0,29.363865491648507,297.149718020369
18894600.0,25.524229092575514,297.14973376571606
18895500.0,22.173981517457296,297.1497408394437
18896400.0,19.133415940689037,297.1497361024694
18897300.0,16.31586509261043,297.14972775995614
18898200.0,13.70033326142479,297.1497172248559
18899100.0,11.263430487309039,297.14969328334604
18900000.0,7.984371614014599,297.1488281871347
18900900.0,4.606098414375749,297.14953878841186
18901800.0,3.0231189110087313,297.14955880917114
18902700.0,1.9722065594874925,297.1496152584507
18903600.0,1.071149146321742,297.25239293810876
18904500.0,0.0,299.4821358280018
18905400.0,0.0,299.9815593490634
18906300.0,0.0,300.1477736999839
18907200.0,0.0,300.1478361905482
18908100.0,0.0,300.0648477054481
18909000.0,0.0,299.9415982688635
18909900.0,0.0,299.79350560009806
18910800.0,0.0,299.625483726864
18911700.0,0.0,299.44460639951683
18912600.0,0.0,299.25167313236744
18913500.0,0.0,299.04827126469047
18914400.0,0.0,298.83934853460136
18915300.0,0.0,298.63203583339885
18916200.0,0.0,298.43071339086254
18917100.0,0.0,298.2347591637313
18918000.0,0.0,298.0407137486739
18918900.0,0.0,297.84460564541314
18919800.0,0.0,297.64644854894254
18920700.0,0.0,297.44673316405715
