,P_tot,T_oa,T_roo,mass_flow,speed
18370800.0,123.3996006868554,303.618,294.04327191434936,0.4337351625154396,0.578313550020586
18371700.0,124.89186255223282,303.2763333333333,293.8957273828771,0.4354774184894303,0.5806365579859071
18372600.0,126.38412441761025,302.93466666666666,293.7481828514048,0.437219674463421,0.582959565951228
18373500.0,127.87638628298768,302.59299999999996,293.60063831993256,0.4389619304374117,0.5852825739165489
18374400.0,124.50561114080517,302.15,293.48398278855007,0.4346465421323091,0.5795287228430788
18375300.0,118.3993776818702,301.65,293.38470231971814,0.42692372892021635,0.5692316385602885
18376200.0,112.29314422293524,301.15,293.28542185088617,0.4192009157081237,0.5589345542774983
18377100.0,106.18691076400027,300.65,293.1861413820542,0.411478102496031,0.548637469994708
18378000.0,100.08067730506531,300.15,293.08686091322227,0.40375528928393833,0.5383403857119178
18378900.0,93.97444384613036,299.65,292.9875804443903,0.39603247607184566,0.5280433014291275
18379800.0,84.52041977836723,299.15,292.83810373123345,0.37876075515721414,0.5050143402096189
18380700.0,74.60987880940027,298.65,292.68178207566865,0.36018691046496365,0.4802492139532849
18381600.0,64.6993378404333,298.15,292.52546042010385,0.3416130657727132,0.455484087696951
18382500.0,54.78879687146634,297.65,292.36913876453906,0.3230392210804628,0.43071896144061705
18383400.0,44.878255902499376,297.15,292.21281710897426,0.3044653763882123,0.40595383518428313
18384300.0,42.33928430294844,296.67165466666665,292.00345835443466,0.29469873375864836,0.39293164501153116
18385200.0,93.85848807911508,296.3521102222222,291.4051608740797,0.3495182395887853,0.4660243194517138
18386100.0,145.37769185528168,296.03256577777773,290.8068633937247,0.4043377454189223,0.5391169938918965
18387000.0,196.89689563144833,295.7130213333333,290.20856591336974,0.45915725124905926,0.612209668332079
18387900.0,248.41609940761498,295.39347688888887,289.61026843301477,0.5139767570791962,0.6853023427722618
18388800.0,299.9353031837816,295.07393244444444,289.0119709526598,0.5687962629093332,0.7583950172124443
18389700.0,312.15549154395706,294.72875999999997,288.730703412846,0.5708256999755821,0.7611009333007761
18390600.0,254.5107636090371,294.3380266666666,289.01304465621644,0.4790061259060298,0.6386748345413731
18391500.0,196.86603567411714,293.94729333333333,289.2953858995869,0.38718655183647754,0.5162487357819701
18392400.0,139.2213077391972,293.55656,289.5777271429574,0.29536697776692533,0.39382263702256715
18393300.0,81.57657980427723,293.16582666666665,289.86006838632784,0.20354740369737306,0.2713965382631641
18394200.0,23.931851869357274,292.7750933333333,290.1424096296983,0.11172782962782085,0.1489704395037611
18395100.0,0.8739606953892677,292.4611533333333,290.1774155322221,0.07500000000000001,0.1
18396000.0,0.8739606953892677,292.1984088888889,290.04753120751474,0.07500000000000001,0.1
18396900.0,0.8739606953892677,291.9356644444444,289.9176468828074,0.07500000000000001,0.1
18397800.0,0.8739606953892677,291.67292,289.78776255810004,0.07500000000000001,0.1
18398700.0,0.8739606953892677,291.41017555555555,289.6578782333927,0.07500000000000001,0.1
18399600.0,0.8739606953892677,291.14743111111113,289.52799390868535,0.07500000000000001,0.1
18400500.0,0.8739606953892677,290.966064,289.40125127307056,0.07500000000000001,0.1
18401400.0,0.8739606953892677,290.8001973333333,289.2751070544258,0.07500000000000001,0.1
18402300.0,0.8739606953892677,290.63433066666664,289.14896283578105,0.07500000000000001,0.1
18403200.0,0.8739606953892677,290.468464,289.02281861713624,0.07500000000000001,0.1
18404100.0,0.8739606953892677,290.3025973333333,288.8966743984915,0.07500000000000001,0.1
18405000.0,0.8739606953892677,290.15,288.7737538220086,0.07500000000000001,0.1
18405900.0,0.8739606953892677,290.15,288.6879051303871,0.07500000000000001,0.1
18406800.0,0.8739606953892677,290.15,288.60205643876554,0.07500000000000001,0.1
18407700.0,0.8739606953892677,290.15,288.51620774714405,0.07500000000000001,0.1
18408600.0,0.8739606953892677,290.15,288.43035905552256,0.07500000000000001,0.1
18409500.0,0.8739606953892677,290.15,288.344510363901,0.07500000000000001,0.1
18410400.0,0.8739606953892677,290.13588799999997,288.26637912509045,0.07500000000000001,0.1
18411300.0,0.8739606953892677,290.091788,288.2046474735031,0.07500000000000001,0.1
18412200.0,0.8739606953892677,290.047688,288.1429158219157,0.07500000000000001,0.1
18413100.0,0.8739606953892677,290.003588,288.08118417032836,0.07500000000000001,0.1
18414000.0,0.8739606953892677,289.95948799999996,288.019452518741,0.07500000000000001,0.1
18414900.0,0.8739606953892677,289.915388,287.9577208671536,0.07500000000000001,0.1
18415800.0,0.8739606953892677,289.80945777777777,287.8910015599974,0.07500000000000001,0.1
18416700.0,0.8739606953892677,289.65494666666666,287.82036338060857,0.07500000000000001,0.1
18417600.0,0.8739606953892677,289.50043555555555,287.7497252012197,0.07500000000000001,0.1
18418500.0,0.8739606953892677,289.34592444444445,287.6790870218308,0.07500000000000001,0.1
18419400.0,0.8739606953892677,289.1914133333333,287.60844884244193,0.07500000000000001,0.1
18420300.0,0.8739606953892677,289.0369022222222,287.5378106630531,0.07500000000000001,0.1
18421200.0,0.8739606953892677,289.1951822222222,287.55676660973376,0.07500000000000001,0.1
18422100.0,0.8739606953892677,289.43165999999997,287.59812108793176,0.07500000000000001,0.1
18423000.0,0.8739606953892677,289.66813777777776,287.6394755661298,0.07500000000000001,0.1
18423900.0,0.8739606953892677,289.90461555555555,287.6808300443279,0.07500000000000001,0.1
18424800.0,0.8739606953892677,290.14109333333334,287.72218452252594,0.07500000000000001,0.1
18425700.0,2.889190577709647,290.3827444444444,287.7641981896046,0.07848917380459844,0.10465223173946457
18426600.0,53.269937635719124,290.7485555555555,287.82203238981924,0.16571851891955913,0.22095802522607885
18427500.0,103.6506846937286,291.1143666666666,287.8798665900339,0.25294786403451985,0.3372638187126931
18428400.0,154.03143175173807,291.4801777777777,287.9377007902485,0.3401772091494805,0.45356961219930736
18429300.0,204.41217880974756,291.8459888888889,287.9955349904632,0.4274065542644412,0.5698754056859217
18430200.0,254.79292586775705,292.2118,288.05336919067787,0.5146358993794019,0.686181199172536
18431100.0,281.71552412534015,292.6168764444444,288.20132877395423,0.5689447081009407,0.7585929441345876
18432000.0,248.31716832468396,293.12292088888887,288.5810393422464,0.5386007089536798,0.7181342786049064
18432900.0,214.91881252402777,293.6289653333333,288.9607499105386,0.508256709806419,0.6776756130752254
18433800.0,181.5204567233716,294.1350097777777,289.3404604788308,0.47791271065915825,0.6372169475455444
18434700.0,148.12210092271542,294.6410542222222,289.72017104712296,0.4475687115118975,0.5967582820158632
18435600.0,114.72374512205926,295.14709866666664,290.09988161541514,0.41722471236463665,0.5562996164861822
18436500.0,100.63945884405223,295.68765377777777,290.48458980763735,0.40513497980733204,0.5401799730764427
18437400.0,104.38354443310594,296.26006488888885,290.8739111911795,0.40989533948691,0.5465271193158799
18438300.0,108.12763002215966,296.832476,291.2632325747217,0.4146556991664879,0.5528742655553173
18439200.0,111.87171561121338,297.40488711111107,291.65255395826387,0.4194160588460659,0.5592214117947546
18440100.0,115.6158012002671,297.9772982222222,292.0418753418061,0.4241764185256439,0.5655685580341918
18441000.0,119.35988678932081,298.5497093333333,292.4311967253483,0.42893677820522186,0.5719157042736291
18441900.0,118.42737870579442,299.40788888888886,292.73327699832765,0.42780662779636003,0.5704088370618133
18442800.0,116.01805156776906,300.3563111111111,293.0078074469188,0.4248163163069383,0.5664217550759177
18443700.0,113.60872442974369,301.3047333333333,293.2823378955099,0.42182600481751653,0.562434673090022
18444600.0,111.19939729171833,302.2531555555555,293.5568683441011,0.4188356933280948,0.5584475911041263
18445500.0,108.79007015369297,303.20157777777774,293.8313987926922,0.41584538183867303,0.5544605091182307
18446400.0,106.38074301566759,304.15,294.1059292412833,0.4128550703492513,0.550473427132335
18447300.0,91.19465736250787,304.3484222222222,294.8107884863885,0.3814792538540106,0.5086390051386809
18448200.0,76.00857170934815,304.54684444444445,295.5156477314937,0.3501034373587699,0.4668045831450266
18449100.0,60.822486056188424,304.7452666666667,296.2205069765989,0.3187276208635293,0.42497016115137237
18450000.0,45.6364004030287,304.94368888888886,296.9253662217041,0.2873518043682886,0.38313573915771815
18450900.0,30.45031474986898,305.1421111111111,297.6302254668093,0.2559759878730479,0.3413013171640639
18451800.0,26.150041641782,305.2502906666667,298.00625540207693,0.24342786218419749,0.3245704829122633
18452700.0,56.32150825975866,305.07270177777775,297.34099252285887,0.29050075738224934,0.38733434317633253
18453600.0,86.49297487773532,304.8951128888889,296.67572964364086,0.33757365258030125,0.4500982034404017
18454500.0,116.66444149571197,304.71752399999997,296.01046676442286,0.38464654777835317,0.5128620637044708
18455400.0,146.83590811368865,304.5399351111111,295.34520388520485,0.431719442976405,0.5756259239685401
18456300.0,177.0073747316653,304.3623462222222,294.67994100598685,0.4787923381744569,0.6383897842326092
18457200.0,217.90751570035138,304.1294986666667,294.2182206717964,0.5187775930107037,0.6917034573476049
18458100.0,270.43038721563926,303.83678755555553,293.97700476138596,0.5510845707883283,0.7347794277177709
18459000.0,322.95325873092725,303.54407644444444,293.73578885097544,0.5833915485659529,0.777855398087937
18459900.0,375.4761302462151,303.2513653333333,293.494572940565,0.6156985263435774,0.8209313684581032
18460800.0,427.99900176150305,302.9586542222222,293.25335703015446,0.648005504121202,0.8640073388282692
18461700.0,480.521873276791,302.6659431111111,293.012141119744,0.6803124818988265,0.9070833091984354
18462600.0,434.091074580455,302.214736,293.32202707790026,0.6230113236857425,0.8306817649143233
18463500.0,349.1782930240431,301.70189155555556,293.8462304293881,0.5308625570318275,0.7078167427091032
18464400.0,264.2655114676312,301.1890471111111,294.3704337808758,0.4387137903779124,0.5849517205038831
18465300.0,179.35272991121928,300.67620266666665,294.89463713236364,0.34656502372399733,0.46208669829866295
18466200.0,94.43994835480743,300.1633582222222,295.4188404838514,0.25441625707008225,0.3392216760934429
18467100.0,9.527166798395513,299.65051377777775,295.9430438353392,0.16226749041616717,0.21635665388822267
18468000.0,5.536786578990464,298.98333333333335,295.71450196576666,0.15142548776834672,0.20190065035779564
18468900.0,4.918173081960696,298.3097222222222,295.45459571198325,0.1439712669541136,0.1919616892721515
18469800.0,4.299559584930929,297.6361111111111,295.19468945819983,0.1365170461398805,0.18202272818650736
18470700.0,3.6809460879011615,296.9625,294.9347832044164,0.1290628253256474,0.1720837671008632
18471600.0,3.062332590871394,296.2888888888889,294.674876950633,0.1216086045114143,0.16214480601521908
18472500.0,2.5086403662386108,295.65,294.42275912775676,0.11423393522599908,0.15231191363466542
18473400.0,2.214633231193765,295.15,294.2017950285092,0.10717747205585536,0.1429032960744738
18474300.0,1.9206260961489192,294.65,293.98083092926163,0.10012100888571164,0.13349467851428218
18475200.0,1.6266189611040733,294.15,293.7598668300141,0.09306454571556792,0.12408606095409055
18476100.0,1.3326118260592275,293.65,293.53890273076655,0.0860080825454242,0.11467744339389893
18477000.0,1.0386046910143816,293.15,293.317938631519,0.0789516193752805,0.10526882583370731
18477900.0,0.8739606953892677,292.81033192592594,293.071332000778,0.07500000000000001,0.1
18478800.0,0.8739606953892677,292.67472266666664,292.79208942086365,0.07500000000000001,0.1
18479700.0,0.8739606953892677,292.5391134074074,292.5128468409493,0.07500000000000001,0.1
18480600.0,0.8739606953892677,292.40350414814816,292.2336042610349,0.07500000000000001,0.1
18481500.0,0.8739606953892677,292.26789488888886,291.95436168112053,0.07500000000000001,0.1
18482400.0,0.8739606953892677,292.1322856296296,291.6751191012061,0.07500000000000001,0.1
18483300.0,0.8739606953892677,291.9804067407407,291.44078100554066,0.07500000000000001,0.1
18484200.0,0.8739606953892677,291.8208715555555,291.2275744318747,0.07500000000000001,0.1
18485100.0,0.8739606953892677,291.66133637037035,291.0143678582087,0.07500000000000001,0.1
18486000.0,0.8739606953892677,291.5018011851852,290.80116128454273,0.07500000000000001,0.1
18486900.0,0.8739606953892677,291.342266,290.5879547108767,0.07500000000000001,0.1
18487800.0,0.8739606953892677,291.1827308148148,290.37474813721076,0.07500000000000001,0.1
18488700.0,0.8739606953892677,291.07421439999996,290.21312166588314,0.07500000000000001,0.1
18489600.0,0.8739606953892677,290.9701344,290.0559804208458,0.07500000000000001,0.1
18490500.0,0.8739606953892677,290.8660544,289.8988391758085,0.07500000000000001,0.1
18491400.0,0.8739606953892677,290.7619744,289.7416979307712,0.07500000000000001,0.1
18492300.0,0.8739606953892677,290.6578944,289.58455668573384,0.07500000000000001,0.1
18493200.0,0.8739606953892677,290.54700977777776,289.43194612157515,0.07500000000000001,0.1
18494100.0,0.8739606953892677,290.4004008888889,289.30312163202933,0.07500000000000001,0.1
18495000.0,0.8739606953892677,290.253792,289.17429714248357,0.07500000000000001,0.1
18495900.0,0.8739606953892677,290.1071831111111,289.04547265293775,0.07500000000000001,0.1
18496800.0,0.8739606953892677,289.96057422222225,288.9166481633919,0.07500000000000001,0.1
18497700.0,0.8739606953892677,289.81396533333333,288.7878236738461,0.07500000000000001,0.1
18498600.0,0.8739606953892677,289.686,288.66513865621755,0.07500000000000001,0.1
18499500.0,0.8739606953892677,289.586,288.55166284646486,0.07500000000000001,0.1
18500400.0,0.8739606953892677,289.486,288.43818703671224,0.07500000000000001,0.1
18501300.0,0.8739606953892677,289.38599999999997,288.32471122695955,0.07500000000000001,0.1
18502200.0,0.8739606953892677,289.286,288.21123541720686,0.07500000000000001,0.1
18503100.0,0.8739606953892677,289.186,288.09775960745424,0.07500000000000001,0.1
18504000.0,0.8739606953892677,289.15,288.0122214119848,0.07500000000000001,0.1
18504900.0,0.8739606953892677,289.15,287.94239812454964,0.07500000000000001,0.1
18505800.0,0.8739606953892677,289.15,287.87257483711454,0.07500000000000001,0.1
18506700.0,0.8739606953892677,289.15,287.80275154967944,0.07500000000000001,0.1
18507600.0,0.8739606953892677,289.15,287.7329282622443,0.07500000000000001,0.1
18508500.0,0.8739606953892677,289.15,287.6631049748092,0.07500000000000001,0.1
18509400.0,0.8739606953892677,289.24398399999995,287.7289616708552,0.07500000000000001,0.1
18510300.0,0.8739606953892677,289.350784,287.8133201828305,0.07500000000000001,0.1
18511200.0,0.8739606953892677,289.457584,287.8976786948058,0.07500000000000001,0.1
18512100.0,0.8739606953892677,289.56438399999996,287.98203720678106,0.07500000000000001,0.1
18513000.0,0.8739606953892677,289.671184,288.0663957187564,0.07500000000000001,0.1
18513900.0,0.8784462991020775,289.82628133333327,288.19473873291497,0.07515162917981834,0.10020217223975779
18514800.0,0.9158263300421594,290.3355591111111,288.64563476308473,0.07641520567830445,0.10188694090440592
18515700.0,0.9532063609822414,290.84483688888884,289.09653079325443,0.07767878217679056,0.10357170956905407
18516600.0,0.9905863919223233,291.35411466666665,289.5474268234242,0.07894235867527666,0.10525647823370221
18517500.0,1.0279664228624052,291.8633924444444,289.9983228535939,0.08020593517376277,0.10694124689835036
18518400.0,1.0653464538024873,292.3726702222222,290.44921888376365,0.08146951167224888,0.1086260155629985
18519300.0,4.727739379961967,293.02682,290.8006710719511,0.09837248929495283,0.1311633190599371
18520200.0,14.834599675400378,293.93852,290.9753342077256,0.14307884669404408,0.19077179559205876
18521100.0,24.94145997083879,294.85022,291.1499973435001,0.18778520409313532,0.25038027212418046
18522000.0,35.0483202662772,295.76192,291.32466047927466,0.23249156149222655,0.3099887486563021
18522900.0,45.15518056171562,296.67361999999997,291.49932361504915,0.2771979188913178,0.36959722518842375
18523800.0,55.26204085715403,297.58531999999997,291.67398675082364,0.321904276290409,0.4292057017205454
18524700.0,56.95637268320454,298.4,292.0338549487875,0.33457083625108,0.44609444833477324
18525600.0,53.042352196329794,299.15,292.51719318821085,0.32587753125280394,0.4345033750037386
18526500.0,49.12833170945505,299.9,293.00053142763426,0.3171842262545279,0.4229123016727039
18527400.0,45.2143112225803,300.65,293.4838696670576,0.3084909212562519,0.4113212283416692
18528300.0,41.30029073570555,301.4,293.967207906481,0.29979761625797585,0.3997301550106345
18529200.0,37.386270248830805,302.15,294.45054614590435,0.2911043112596998,0.3881390816795998
18530100.0,37.80165681621723,302.6677568,294.8148876962715,0.2922895434183419,0.3897193912244559
18531000.0,39.04169234632008,303.1412768,295.1565632106279,0.29535640170211125,0.39380853560281504
18531900.0,40.28172787642293,303.61479679999997,295.4982387249843,0.29842325998588054,0.3978976799811741
18532800.0,41.52176340652577,304.0883168,295.8399142393407,0.3014901182696499,0.4019868243595332
18533700.0,42.761798936628615,304.5618368,296.1815897536971,0.30455697655341923,0.4060759687378923
18534600.0,44.094553203026166,304.99939022222225,296.49897875838343,0.3077862112520806,0.4103816150027742
18535500.0,46.493572936812846,305.023328,296.5370729018642,0.31288277472200116,0.4171770329626682
18536400.0,48.89259267059952,305.04726577777774,296.57516704534487,0.3179793381919217,0.4239724509225623
18537300.0,51.29161240438619,305.07120355555554,296.6132611888256,0.32307590166184225,0.43076786888245633
18538200.0,53.69063213817287,305.0951413333333,296.6513553323063,0.3281724651317628,0.43756328684235035
18539100.0,56.089651871959546,305.1190791111111,296.689449475787,0.33326902860168334,0.44435870480224443
18540000.0,60.16982171789772,305.1407783111111,296.6296008689682,0.3406295501909531,0.4541727335879374
18540900.0,67.82243555215783,305.1577205333333,296.3616239177629,0.35280098278384,0.4704013103784533
18541800.0,75.47504938641792,305.1746627555555,296.0936469665577,0.36497241537672687,0.48662988716896916
18542700.0,83.12766322067803,305.19160497777773,295.8256700153524,0.37714384796961375,0.502858463959485
18543600.0,90.78027705493813,305.2085472,295.5576930641471,0.38931528056250064,0.5190870407500008
18544500.0,98.43289088919823,305.2254894222222,295.2897161129418,0.40148671315538753,0.5353156175405167
18545400.0,99.33570994271567,305.07243555555556,295.0898525559385,0.4032414198315126,0.5376552264420168
18546300.0,94.93511881136384,304.7858133333333,294.9435066658081,0.3968115561444677,0.5290820748592903
18547200.0,90.53452768001202,304.4991911111111,294.7971607756778,0.3903816924574228,0.5205089232765637
18548100.0,86.13393654866019,304.2125688888889,294.65081488554745,0.3839518287703779,0.5119357716938372
18549000.0,81.73334541730836,303.9259466666667,294.5044689954171,0.377521965083333,0.5033626201111108
18549900.0,77.33275428595654,303.6393244444444,294.3581231052868,0.3710921013962882,0.4947894685283842
18550800.0,103.78852711431215,303.1538488888889,294.01619681159843,0.396975323313407,0.5293004310845426
18551700.0,137.9583909325946,302.61866,293.6253754170206,0.43093681663156674,0.5745824221754223
18552600.0,172.12825475087706,302.0834711111111,293.2345540224428,0.46489830994972653,0.619864413266302
18553500.0,206.29811856915953,301.5482822222222,292.84373262786494,0.49885980326788626,0.6651464043571816
18554400.0,240.467982387442,301.0130933333333,292.4529112332871,0.532821296586046,0.7104283954480614
18555300.0,275.05953006152004,300.46883066666663,292.05628378559567,0.56639700071498,0.7551960009533066
18556200.0,319.77149027469227,299.7067973333333,291.52031106317713,0.5907137643024959,0.7876183524033278
18557100.0,364.48345048786445,298.94476399999996,290.98433834075854,0.6150305278900117,0.8200407038533488
18558000.0,409.1954107010366,298.18273066666666,290.44836561834,0.6393472914775274,0.8524630553033699
18558900.0,453.90737091420885,297.4206973333333,289.9123928959214,0.6636640550650432,0.884885406753391
18559800.0,498.61933112738103,296.65866399999993,289.3764201735029,0.6879808186525591,0.917307758203412
18560700.0,505.0510683662933,296.0094434755555,289.09629389484604,0.674840123025508,0.8997868307006773
18561600.0,413.04794652853707,295.65031303111107,289.4740584715764,0.5653802465609993,0.7538403287479989
18562500.0,321.0448246907809,295.29118258666665,289.85182304830676,0.4559203700964905,0.6078938267953207
18563400.0,229.04170285302467,294.9320521422222,290.22958762503714,0.3464604936319818,0.4619473248426423
18564300.0,137.0385810152685,294.57292169777776,290.6073522017675,0.237000617167473,0.3160008228899639
18565200.0,45.03545917751228,294.21379125333334,290.9851167784979,0.12754074070296428,0.17005432093728556
18566100.0,0.8739606953892677,293.9171318755555,291.0970429818866,0.07500000000000001,0.1
18567000.0,0.8739606953892677,293.6781380977778,290.96357991757526,0.07500000000000001,0.1
18567900.0,0.8739606953892677,293.43914431999997,290.83011685326386,0.07500000000000001,0.1
18568800.0,0.8739606953892677,293.2001505422222,290.6966537889525,0.07500000000000001,0.1
18569700.0,0.8739606953892677,292.9611567644444,290.5631907246412,0.07500000000000001,0.1
18570600.0,0.8739606953892677,292.72216298666666,290.42972766032983,0.07500000000000001,0.1
18571500.0,0.8739606953892677,292.33299,290.2775578994367,0.07500000000000001,0.1
18572400.0,0.8739606953892677,291.896392,290.1194807606757,0.07500000000000001,0.1
18573300.0,0.8739606953892677,291.459794,289.9614036219147,0.07500000000000001,0.1
18574200.0,0.8739606953892677,291.023196,289.8033264831537,0.07500000000000001,0.1
18575100.0,0.8739606953892677,290.586598,289.6452493443927,0.07500000000000001,0.1
18576000.0,0.8739606953892677,290.15,289.4871722056317,0.07500000000000001,0.1
18576900.0,0.8739606953892677,290.15,289.3594953337302,0.07500000000000001,0.1
18577800.0,0.8739606953892677,290.15,289.23181846182877,0.07500000000000001,0.1
18578700.0,0.8739606953892677,290.15,289.1041415899273,0.07500000000000001,0.1
18579600.0,0.8739606953892677,290.15,288.9764647180258,0.07500000000000001,0.1
18580500.0,0.8739606953892677,290.15,288.8487878461243,0.07500000000000001,0.1
18581400.0,0.8739606953892677,290.07385066666666,288.7246798523078,0.07500000000000001,0.1
18582300.0,0.8739606953892677,289.75656177777773,288.61187330576035,0.07500000000000001,0.1
18583200.0,0.8739606953892677,289.43927288888887,288.49906675921284,0.07500000000000001,0.1
18584100.0,0.8739606953892677,289.121984,288.3862602126654,0.07500000000000001,0.1
18585000.0,0.8739606953892677,288.8046951111111,288.2734536661179,0.07500000000000001,0.1
18585900.0,0.8739606953892677,288.4874062222222,288.1606471195704,0.07500000000000001,0.1
18586800.0,0.8739606953892677,288.198048,288.03758942504,0.07500000000000001,0.1
18587700.0,0.8739606953892677,287.938948,287.9034263201947,0.07500000000000001,0.1
18588600.0,0.8739606953892677,287.679848,287.7692632153493,0.07500000000000001,0.1
18589500.0,0.8739606953892677,287.420748,287.635100110504,0.07500000000000001,0.1
18590400.0,0.8739606953892677,287.16164799999996,287.50093700565867,0.07500000000000001,0.1
18591300.0,0.8739606953892677,286.90254799999997,287.36677390081337,0.07500000000000001,0.1
18592200.0,0.8739606953892677,286.83772,287.2650759052947,0.07500000000000001,0.1
18593100.0,0.8739606953892677,286.8484422222222,287.1760032300696,0.07500000000000001,0.1
18594000.0,0.8739606953892677,286.85916444444445,287.08693055484457,0.07500000000000001,0.1
