env_step,rew,time
99200,-254.3297,23801.4574
100544,-203.9439,24124.1208
101888,-199.2522,24446.4653
103232,-204.4846,24768.0106
104576,-174.1714,25090.4373
105920,-218.3175,25411.609
107264,-206.7628,25732.4732
108608,-217.0015,26053.7518
109952,-173.2727,26373.8917
111296,-147.0576,26695.1883
112640,-166.7443,27054.1709
113984,-163.9247,27374.1555
115328,-170.9324,27695.3394
116672,-157.3956,28014.58
118016,-129.4369,28334.8075
119360,-157.8179,28657.167
120704,-121.4514,28978.2125
122048,-160.5565,29300.4043
123392,-103.1584,29621.2911
124736,-108.018,29942.6145
126080,-123.974,30263.4476
127424,-112.7222,30585.4115
128768,-126.3028,30910.4325
130112,-121.0706,31234.551
131456,-91.548,31557.9901
132800,-89.1753,31881.7114
134144,-99.9351,32209.4261
135488,-79.4536,32534.2102
136832,-65.1034,32858.605
138176,-99.2041,33182.3826
139520,-74.5425,33508.636
140864,-93.7478,33833.9519
142208,-70.2012,34158.6528
143552,-85.15,34483.3697
144896,-86.5256,34808.1982
146240,-93.3595,35132.5746
147584,-74.5829,35458.6826
148928,-82.3746,35784.8499
150272,-90.1249,36110.473
151616,-80.7603,36446.6291
152960,-63.7273,36770.8175
154304,-71.7186,37096.0136
155648,-100.3215,37421.5611
156992,-78.4431,37747.4185
158336,-85.2339,38072.2617
159680,-88.1394,38398.2758
161024,-106.184,38724.4077
162368,-73.6122,39049.9289
163712,-86.3323,39376.1777
165056,-87.3488,39699.9481
166400,-70.3249,40023.5265
167744,-68.6969,40348.0506
169088,-67.1519,40672.6368
170432,-69.8677,40994.5046
171776,-84.5502,41318.6646
173120,-67.6682,41643.279
174464,-69.7753,41969.5101
175808,-78.9443,42293.7587
177152,-64.8658,42618.5391
178496,-95.3235,42946.5889
179840,-74.2959,43276.7266
181184,-78.0396,43603.2015
182528,-67.7894,43926.5971
183872,-82.8821,44252.1522
185216,-84.399,44577.3601
186560,-109.7094,44901.9658
187904,-78.5615,45227.2927
189248,-70.8125,45553.3288
190592,-90.2271,45878.0581
191936,-78.111,46202.7693
193280,-97.0791,46526.5255
194624,-94.4445,46850.4031
195968,-65.5753,47175.754
197312,-96.2052,47500.8171
198656,-90.7648,47825.9067
200000,-77.6509,48151.795
201344,-81.6534,48475.5748
202688,-62.2437,48797.4248
204032,-128.3345,49121.6161
205376,-71.0985,49445.1293
206720,-97.1461,49767.5929
208064,-78.8866,50093.7528
209408,-85.6022,50417.5622
210752,-90.5768,50741.6392
212096,-60.3435,51065.4215
213440,-81.7845,51387.8323
214784,-75.2183,51711.9266
216128,-69.2564,52062.7111
217472,-62.7894,52392.7509
218816,-67.7407,52717.3313
220160,-67.416,53039.2558
221504,-95.204,53360.5354
222848,-73.3244,53684.9922
224192,-63.3773,54043.9877
225536,-80.8941,54376.276
226880,-71.3001,54700.807
228224,-94.1323,55024.1245
229568,-71.017,55350.1298
230912,-73.1983,55673.6302
232256,-99.4362,55997.0929
233600,-64.0547,56323.353
234944,-87.1644,56647.8503
236288,-83.5405,56971.1923
237632,-71.9781,57296.1651
238976,-89.4496,57619.4977
240320,-67.4885,57944.1666
241664,-72.2118,58268.3293
243008,-82.0275,58592.7215
244352,-99.5606,58920.0125
245696,-80.9889,59248.0355
247040,-62.9707,59573.3921
248384,-96.3559,59897.5007
249728,-114.3754,60222.4515
251072,-113.5905,60547.8315
252416,-71.1729,60872.9423
253760,-98.2485,61196.8759
255104,-72.8494,61519.0109
256448,-97.6402,61851.6592
257792,-75.6161,62174.2544
259136,-79.6031,62509.3072
260480,-84.9342,62832.6758
261824,-64.2276,63155.9455
263168,-65.9742,63480.0897
264512,-58.7604,63807.0811
265856,-64.6314,64139.9431
267200,-65.5048,64465.8931
268544,-62.6288,64790.6871
269888,-87.3998,65115.7065
271232,-62.6162,65441.1468
272576,-70.2022,65764.6232
273920,-66.3969,66089.3414
275264,-56.3605,66414.4345
276608,-59.2871,66739.3502
277952,-80.3352,67063.6377
279296,-77.3804,67387.6935
280640,-99.5821,67711.2225
281984,-64.3993,68033.4942
283328,-68.2894,68355.7556
284672,-86.5688,68682.3481
286016,-83.5172,69008.9862
287360,-101.556,69333.0917
288704,-84.5582,69655.7649
290048,-89.3729,69981.2536
291392,-71.9244,70306.5757
292736,-69.0173,70630.2844
294080,-76.2951,70954.1934
295424,-73.6168,71278.2521
296768,-102.3757,71602.1264
298112,-59.8875,71925.3434
299456,-80.0868,72256.6143
300800,-86.1831,72581.5195
302144,-63.0243,72905.8152
303488,-73.966,73229.9542
304832,-98.0301,73554.7368
306176,-84.0342,73878.1949
307520,-73.3579,74201.5594
308864,-75.1556,74528.5954
310208,-89.8176,74852.6758
311552,-75.4788,75177.169
312896,-71.7939,75533.501
314240,-67.8169,75864.9174
315584,-100.4277,76188.151
316928,-61.5291,76511.9267
318272,-86.5103,76835.251
319616,-62.8565,77158.3198
320960,-87.3145,77479.9268
322304,-89.799,77801.2885
323648,-66.2808,78125.0839
324992,-66.5027,78447.5925
326336,-69.4102,78771.7615
327680,-92.4263,79105.3587
329024,-60.2054,79429.2503
330368,-76.0898,79755.3123
331712,-60.3427,80052.1438
333056,-78.1155,80304.3601
334400,-62.4832,80539.966
335744,-83.096,80781.6049
