env_step,rew,time
1171968,-599.7373,170162.8615
1174656,-599.6855,170582.8485
1177344,-600.1887,170972.7203
1180032,-601.2265,171370.4512
1182720,-602.9077,171769.0136
1185408,-601.2241,172154.6328
1188096,-604.2128,172528.3613
1190784,-602.4174,172907.7096
1193472,-604.2125,173287.0621
1196160,-602.6862,173670.0674
1198848,-607.1703,174051.7286
1201536,-608.6692,174449.3867
1204224,-603.3571,174846.2516
1206912,-603.9318,175211.6793
1209600,-603.2679,175626.3965
1212288,-602.2856,176020.0149
1214976,-602.7581,176417.3128
1217664,-602.8655,176823.6841
1220352,-601.0063,177230.3202
1223040,-600.4996,177636.8235
1225728,-601.4166,178031.8811
1228416,-601.3191,178439.9371
1231104,-600.8633,178827.3976
1233792,-602.9952,179224.452
1236480,-605.9126,179617.1173
1239168,-604.065,180009.9404
1241856,-605.2901,180431.4293
1244544,-605.0829,180831.3494
1247232,-605.2687,181232.704
1249920,-604.3572,181640.8049
1252608,-603.1434,182062.9602
1255296,-605.0339,182486.6807
1257984,-602.7143,182872.035
1260672,-602.3716,183223.9029
1263360,-602.7676,183637.4098
1266048,-603.6498,184060.1188
1268736,-602.2451,184475.7346
1271424,-603.0702,184880.2705
1274112,-604.3579,185277.5684
1276800,-604.9296,185663.9425
1279488,-603.2141,186075.8486
1282176,-603.7773,186499.0418
1284864,-605.4236,186926.8266
1287552,-604.9138,187349.1383
1290240,-604.2689,187761.3144
1292928,-604.1431,188180.4231
1295616,-605.2537,188602.9124
1298304,-604.276,189006.1648
1300992,-602.1067,189404.6023
1303680,-604.1978,189803.3818
1306368,-604.9083,190193.2649
1309056,-603.3151,190582.3976
1311744,-603.5114,190975.0708
1314432,-600.8214,191374.4892
1317120,-602.1594,191788.5339
1319808,-602.8267,192158.6815
1322496,-600.604,192539.0213
1325184,-602.0731,192910.881
1327872,-600.4048,193301.8007
1330560,-599.5945,193675.2041
1333248,-601.6166,194070.1222
1335936,-599.6525,194458.6632
1338624,-602.209,194846.2775
1341312,-602.4132,195228.902
1344000,-601.1927,195613.2133
