env_step,rew,time
222848,-661.9393,205074.6813
224192,-632.13,206318.6765
225536,-613.1583,207540.6415
226880,-678.5361,208749.0227
228224,-681.0601,209967.8805
229568,-751.963,211187.8821
230912,-639.9362,212404.33
232256,-685.6137,213625.9294
233600,-586.5062,214846.3119
234944,-644.6378,216073.6918
236288,-685.9797,217291.3369
237632,-660.168,218515.7992
238976,-639.1793,219727.8348
240320,-699.3652,220936.2482
241664,-676.7556,222146.7068
243008,-721.642,223362.012
244352,-643.192,224586.5063
245696,-635.9692,225809.508
247040,-715.756,227013.7788
248384,-692.3628,228283.6406
249728,-679.0785,229504.4528
251072,-682.3399,230711.4702
252416,-632.6183,231913.2648
253760,-657.9433,233121.023
255104,-678.4689,234335.0769
256448,-678.1307,235549.2343
257792,-713.6356,236765.8412
259136,-691.9319,237981.0035
260480,-636.2857,239204.0054
261824,-656.5615,240427.1609
263168,-675.1364,241644.2481
264512,-661.8788,242862.3325
265856,-719.4512,244080.5021
267200,-650.9029,245307.3642
268544,-708.3895,246532.6517
269888,-666.1191,247771.2711
271232,-646.8555,248998.7119
272576,-667.1479,250213.4725
273920,-721.6057,251430.5889
275264,-676.7742,252639.9874
276608,-640.0452,253856.2106
277952,-649.3652,255084.5819
279296,-663.3958,256306.5607
280640,-661.0594,257538.6021
281984,-647.3795,258754.3473
283328,-663.803,259975.7641
284672,-678.0797,261188.999
286016,-675.696,262425.3505
287360,-652.4247,263634.449
288704,-671.9416,264854.845
290048,-743.1653,266078.6798
291392,-693.1769,267302.1188
292736,-710.9983,268525.5192
294080,-653.265,269727.9405
295424,-629.3266,270952.4797
296768,-690.728,272175.4153
298112,-656.9108,273390.3635
299456,-668.1661,274604.9851
300800,-664.3551,275820.4456
302144,-663.3027,277048.5934
303488,-646.5276,278255.2674
304832,-647.0999,279467.5367
306176,-641.6589,280688.0328
307520,-622.6011,281904.6501
308864,-652.5311,283134.1323
310208,-632.0723,284350.1806
311552,-656.3237,285557.7763
312896,-721.6324,286793.7308
314240,-700.9804,287999.0098
315584,-636.619,289230.7767
316928,-673.6279,290461.0486
318272,-649.8905,291681.8392
319616,-652.9974,292912.2108
320960,-657.0787,294139.8003
322304,-671.6577,295366.8194
323648,-658.0443,296595.2072
324992,-657.2792,297821.3961
326336,-665.9432,299054.6703
327680,-682.6588,300288.0236
329024,-622.7573,301517.9061
330368,-621.0879,302756.522
331712,-635.2965,303973.986
333056,-627.0889,305212.9001
334400,-636.3322,306441.1565
335744,-691.4703,307653.5729
