env_step,rew,time
2688,-2588.0676,383.3101
5376,-2676.7107,764.2369
8064,-2503.5642,1144.001
10752,-2401.1152,1526.658
13440,-2489.9478,1910.1667
16128,-2306.0847,2289.7288
18816,-2165.9429,2667.3174
21504,-2123.0449,3044.219
24192,-2088.3872,3427.0582
26880,-1915.25,3811.3497
29568,-1895.2832,4189.7303
32256,-1741.5035,4560.3178
34944,-1716.7994,4932.4461
37632,-1669.1984,5299.3567
40320,-1567.0627,5667.6266
43008,-1534.6583,6034.8168
45696,-1524.437,6403.3295
48384,-1487.803,6774.1421
51072,-1426.9402,7150.1997
53760,-1416.1517,7529.0451
56448,-1327.4773,7909.9253
59136,-1330.4873,8293.1007
61824,-1252.9497,8674.274
64512,-1282.4596,9052.1815
67200,-1238.7491,9429.5593
69888,-1223.9773,9808.1717
72576,-1191.5363,10172.0769
75264,-1179.84,10538.6784
77952,-1145.4082,10905.6564
80640,-1087.3107,11273.6707
83328,-1155.6786,11643.9201
86016,-1103.9369,12017.5533
88704,-1095.8011,12391.062
91392,-1039.537,12769.4012
94080,-1106.0654,13147.5833
96768,-1048.6183,13519.9647
99456,-995.4578,13889.3223
102144,-1028.0793,14258.2492
104832,-1033.2485,14647.1115
107520,-1048.0112,15000.4239
110208,-991.7137,15357.5805
112896,-955.6931,15716.3842
115584,-964.9592,16079.3683
118272,-940.4229,16444.2859
120960,-976.056,16819.5488
123648,-935.2553,17193.7916
126336,-944.1556,17568.6049
129024,-941.8373,17944.9275
131712,-923.4305,18325.5083
134400,-922.9293,18697.8511
137088,-907.4219,19074.6542
139776,-929.9504,19451.7692
142464,-871.2047,19808.0071
145152,-882.8817,20164.9952
147840,-905.4535,20522.9418
150528,-875.5366,20883.2907
153216,-874.3312,21245.295
155904,-885.3889,21611.6852
158592,-829.5722,21982.9366
161280,-847.6415,22353.0476
163968,-862.0532,22723.0203
166656,-842.6566,23097.0769
169344,-854.7277,23472.317
172032,-863.0731,23840.2436
174720,-838.8157,24215.3077
177408,-850.1408,24572.0999
180096,-839.789,24935.9808
182784,-825.2814,25298.4845
185472,-834.5322,25663.3846
188160,-808.6876,26031.4896
190848,-854.9872,26402.1158
193536,-911.7238,26776.3541
196224,-826.4825,27150.6773
198912,-813.1401,27523.6781
201600,-805.6649,27896.0244
204288,-861.1639,28261.8223
206976,-904.5621,28675.5496
209664,-988.3253,29059.6226
212352,-889.8512,29446.1441
215040,-884.936,29845.9314
217728,-836.956,30222.6549
220416,-870.4341,30609.7723
223104,-904.7556,30991.4403
225792,-837.6069,31388.7478
228480,-852.3282,31761.625
231168,-822.107,32158.9
233856,-792.7209,32575.2641
236544,-765.5717,33028.8615
239232,-783.6079,33485.7046
241920,-781.3813,33990.9393
244608,-758.7795,34452.9193
247296,-773.5187,34881.4526
249984,-791.8561,35298.3603
252672,-759.8367,35740.1055
255360,-819.0656,36158.7886
258048,-820.2516,36584.1335
260736,-748.7803,37011.8942
263424,-721.0415,37436.2659
266112,-754.4175,37875.495
268800,-761.6717,38324.7975
271488,-747.1249,38762.8489
274176,-805.9807,39193.2311
276864,-756.7826,39655.6106
279552,-745.8597,40065.7898
282240,-742.2107,40467.7505
284928,-734.5915,40841.1166
287616,-768.3979,41208.0523
290304,-730.2941,41590.4434
292992,-700.9119,41974.4055
295680,-708.5768,42364.0894
298368,-743.1431,42747.1865
301056,-757.4945,43133.3669
303744,-722.9036,43524.1207
306432,-736.1583,43904.5121
309120,-743.0938,44270.2367
311808,-756.9602,44639.2245
314496,-702.4918,45016.1614
317184,-725.2261,45391.6882
319872,-709.8839,45784.5519
322560,-722.1881,46159.1208
325248,-683.641,46547.7961
327936,-679.5624,46942.347
330624,-690.876,47334.6465
333312,-677.4677,47730.1615
336000,-672.185,48138.5316
338688,-672.3607,48542.9831
341376,-700.7358,48947.2257
344064,-674.9173,49354.3328
346752,-700.9573,49744.2089
349440,-665.2037,50141.079
352128,-669.1537,50550.6261
354816,-676.0324,50951.0996
357504,-672.0772,51356.4773
360192,-675.4321,51773.1626
362880,-675.1569,52213.3554
365568,-683.3348,52648.5306
368256,-687.2979,53120.3573
370944,-665.2185,53583.686
373632,-666.7363,54027.3066
376320,-666.3354,54461.3711
379008,-672.3903,54882.7015
381696,-670.3939,55317.8824
384384,-651.3513,55764.351
387072,-660.5507,56178.0514
389760,-761.193,56583.1762
392448,-652.2667,57005.1075
395136,-665.3249,57438.528
397824,-671.3166,57869.1615
400512,-649.7461,58310.7123
403200,-649.3135,58711.76
405888,-658.1378,59142.0976
408576,-644.0169,59558.825
411264,-659.2034,59957.5571
413952,-648.7874,60379.6641
416640,-656.1033,60782.5798
419328,-649.0229,61173.7505
422016,-672.6994,61537.6796
424704,-654.448,61911.0247
427392,-663.3175,62292.9358
430080,-653.4568,62694.5358
432768,-651.3861,63088.9385
435456,-656.9601,63484.8495
438144,-652.6301,63850.2487
440832,-643.3037,64224.0131
443520,-651.2128,64621.5008
446208,-648.1588,65022.8699
448896,-645.0384,65430.564
451584,-633.1546,65831.7416
454272,-630.8552,66228.4927
456960,-646.77,66616.5676
459648,-636.1078,67001.2
462336,-629.6506,67374.6339
465024,-632.9666,67802.9009
467712,-632.9872,68176.3085
470400,-627.241,68541.9678
473088,-630.9814,68920.4743
475776,-648.3055,69319.2095
478464,-637.0848,69706.6709
481152,-635.5227,70106.3996
483840,-630.0751,70510.9276
486528,-625.6932,70907.9099
489216,-620.4624,71297.337
491904,-620.5647,71712.4569
494592,-618.7565,72123.6618
497280,-619.9043,72511.8514
499968,-638.925,72915.6208
502656,-634.1655,73319.9698
505344,-631.9578,73756.5734
508032,-633.7875,74182.4291
510720,-638.6548,74629.1714
513408,-639.9603,75062.208
516096,-630.6301,75502.2832
518784,-639.8448,75949.5111
521472,-628.8488,76373.6479
524160,-624.0497,76797.5199
526848,-624.1827,77213.4527
529536,-624.4504,77591.9046
532224,-621.4291,77986.8392
534912,-642.5131,78406.1978
537600,-627.751,78816.8714
540288,-625.7794,79220.9955
542976,-636.2523,79647.7036
545664,-633.1688,80065.0305
548352,-638.0754,80472.3355
551040,-635.412,80867.9846
553728,-622.2378,81284.8569
556416,-619.119,81687.6477
559104,-614.3351,82103.1098
561792,-621.7159,82472.2152
564480,-639.2323,82845.2227
567168,-636.3561,83197.1253
569856,-620.339,83578.0587
572544,-758.2766,83999.5992
575232,-633.5863,84384.3177
577920,-613.815,84750.1169
580608,-618.0198,85133.628
583296,-622.111,85534.3869
585984,-617.5013,85916.6828
588672,-632.0513,86303.8667
591360,-625.0641,86668.6296
594048,-616.1868,87046.4262
596736,-612.4007,87411.3019
599424,-619.4417,87798.7176
602112,-616.8105,88167.8442
604800,-623.934,88541.2026
607488,-620.0689,88923.6415
610176,-627.3567,89313.8375
612864,-624.6985,89706.9352
615552,-625.1517,90121.753
618240,-624.0556,90551.2142
620928,-621.874,90976.7407
623616,-620.9243,91367.8306
626304,-617.6597,91784.6407
628992,-611.782,92187.731
631680,-622.1735,92610.6441
634368,-615.205,93012.2766
637056,-616.423,93427.8353
639744,-619.2177,93846.7335
642432,-620.8624,94249.8955
645120,-619.1867,94705.5241
647808,-610.2892,95153.4542
650496,-608.7953,95622.2706
653184,-611.5756,96090.9365
655872,-613.4932,96564.2084
658560,-609.5112,97024.8974
661248,-617.769,97476.497
