env_step,rew,time
510720,-638.0734,73797.204
513408,-664.6193,74249.7162
516096,-648.9366,74691.6362
518784,-638.8733,75139.3626
521472,-638.9869,75601.1061
524160,-647.2496,76042.2856
526848,-636.899,76425.4368
529536,-637.8202,76817.9331
532224,-640.4572,77228.6101
534912,-640.2165,77596.0824
537600,-640.2111,77985.9903
540288,-635.6033,78405.7502
542976,-638.2718,78807.9894
545664,-639.112,79206.8137
548352,-644.6184,79620.9152
551040,-646.4884,80037.664
553728,-656.8895,80440.391
556416,-662.0969,80820.8784
559104,-647.2712,81236.3401
561792,-646.079,81614.6021
564480,-647.7237,81998.1435
567168,-657.3497,82395.4713
569856,-636.9299,82768.1272
572544,-634.1726,83136.0285
575232,-638.6869,83500.6964
577920,-639.0023,83940.1041
580608,-645.4645,84328.1331
583296,-646.3765,84705.2606
585984,-632.2875,85090.0103
588672,-640.3203,85498.4956
591360,-656.6664,85895.9778
594048,-633.9338,86292.5499
596736,-627.7281,86638.8195
599424,-633.5278,87003.7911
602112,-630.9553,87378.7116
604800,-633.8126,87752.553
607488,-628.0573,88133.2272
610176,-623.8094,88509.0949
612864,-635.4716,88886.4135
615552,-625.7479,89279.6219
618240,-620.002,89670.8224
620928,-623.6605,90081.3969
623616,-630.4747,90506.4979
626304,-626.8231,90925.2241
628992,-623.0514,91313.5575
631680,-627.3036,91686.8351
634368,-639.3687,92076.6455
637056,-623.9545,92488.1821
639744,-622.741,92894.5235
642432,-617.78,93298.7249
645120,-615.6863,93715.7585
647808,-612.7238,94138.3604
650496,-612.6661,94607.4875
653184,-612.9633,95018.7827
655872,-612.1674,95488.2508
658560,-612.8064,95954.4755
661248,-619.5599,96440.3225
663936,-624.8091,96899.1955
666624,-623.6329,97324.2539
669312,-622.4089,97750.1895
672000,-628.1247,98167.9212
674688,-639.817,98635.4308
677376,-622.5405,99054.05
680064,-614.2743,99468.2396
682752,-619.1944,99910.7903
685440,-617.752,100312.5401
688128,-622.6378,100715.0714
690816,-620.3366,101133.9469
693504,-622.0703,101561.4366
696192,-619.3501,101975.9658
698880,-621.7372,102396.1337
701568,-622.6118,102800.5932
704256,-1142.8706,103170.749
706944,-634.915,103533.1168
709632,-644.5922,103916.6473
712320,-641.3907,104304.4138
715008,-660.8876,104693.9187
717696,-656.4556,105101.1838
720384,-654.668,105500.018
723072,-645.3967,105904.7614
725760,-651.7126,106322.1243
728448,-648.5455,106737.8812
731136,-634.763,107135.5785
733824,-651.6868,107528.3419
736512,-648.3654,107910.3788
739200,-640.1691,108314.2536
741888,-638.8229,108722.424
744576,-635.2522,109130.0339
747264,-641.5367,109534.1861
749952,-642.3421,109952.802
752640,-640.9515,110367.5407
755328,-645.3568,110780.2681
758016,-637.0132,111188.2597
760704,-633.6517,111621.3418
763392,-634.1277,112052.8415
766080,-623.5729,112455.3235
768768,-620.5115,112899.2664
771456,-644.7245,113303.7192
774144,-629.9612,113716.8757
776832,-632.5886,114112.9124
779520,-631.906,114503.8618
782208,-633.2269,114913.8535
784896,-627.0452,115336.0067
787584,-620.6177,115766.8175
790272,-629.4068,116243.1172
792960,-621.8433,116685.8205
795648,-639.1937,117107.0565
798336,-628.2485,117522.2102
801024,-620.3627,117948.9873
803712,-619.5619,118366.641
806400,-629.4496,118777.3645
809088,-637.6249,119177.7229
811776,-638.3762,119582.4522
814464,-631.5567,120004.5157
817152,-625.7525,120421.4219
819840,-628.7073,120847.8136
822528,-632.5714,121298.4726
825216,-625.5819,121708.2238
827904,-630.1733,122128.223
830592,-634.5772,122567.0166
833280,-628.1644,122973.452
835968,-632.0483,123366.9593
838656,-624.2467,123752.9994
841344,-634.5696,124159.1901
844032,-632.9237,124564.4758
846720,-625.5295,124971.5354
849408,-623.5547,125338.1478
852096,-626.1728,125711.0562
854784,-622.7444,126120.7018
857472,-622.7171,126524.0308
860160,-619.6569,126948.4947
862848,-622.6703,127364.6121
865536,-619.0533,127794.2405
868224,-615.8043,128318.3348
870912,-616.4151,128797.8724
873600,-615.6546,129178.7451
876288,-621.8902,129572.2229
878976,-619.8174,129991.8458
881664,-621.074,130379.6186
884352,-630.7923,130772.6469
887040,-638.612,131168.0445
889728,-649.1565,131581.5499
892416,-631.1468,131963.4867
895104,-624.402,132387.8466
897792,-619.9788,132792.512
900480,-624.5188,133201.5999
903168,-632.1016,133615.4837
905856,-624.7623,134019.1219
908544,-625.9583,134385.2223
911232,-625.4559,134750.7156
913920,-622.5267,135136.1913
916608,-621.3043,135524.765
919296,-627.6968,135928.5834
921984,-621.1756,136322.0037
924672,-623.9523,136721.6845
927360,-614.4603,137148.5345
930048,-613.2454,137538.9302
932736,-614.6141,137952.8503
935424,-613.6331,138347.5207
938112,-621.972,138751.4693
940800,-619.9535,139180.303
943488,-628.6196,139553.1649
946176,-628.8622,139916.3824
948864,-632.3865,140300.5954
951552,-624.4326,140704.8092
954240,-633.5012,141094.8485
956928,-624.7059,141467.6032
959616,-624.7424,141877.5285
962304,-623.3801,142402.386
964992,-622.5972,142816.8792
967680,-620.5036,143228.3886
970368,-620.4244,143629.2977
973056,-621.4577,144047.9053
975744,-618.2551,144426.06
978432,-625.8439,144796.4297
981120,-619.9589,145169.7006
983808,-620.587,145548.4867
986496,-612.5782,145925.6565
989184,-616.7019,146311.4391
991872,-613.5375,146681.4426
994560,-614.3472,147040.7396
997248,-612.6744,147421.9059
999936,-609.8282,147810.8445
1002624,-616.1174,148193.0922
1005312,-616.08,148566.6015
1008000,-614.8859,148943.9847
1010688,-610.7212,149329.6232
1013376,-612.863,149715.4424
1016064,-614.048,150091.3189
1018752,-613.9037,150474.392
1021440,-615.6599,150846.4384
1024128,-613.0386,151239.3001
1026816,-613.2015,151626.4558
1029504,-608.0823,151985.6653
1032192,-610.3135,152336.4164
1034880,-608.2139,152691.7724
1037568,-606.2736,153063.6844
1040256,-606.8586,153470.5722
1042944,-609.9466,153869.2988
1045632,-606.2217,154275.3423
1048320,-610.3288,154661.049
1051008,-606.0941,155039.9359
1053696,-609.3135,155427.2831
1056384,-606.3936,155800.5551
1059072,-605.3399,156147.1634
1061760,-604.1439,156495.4849
1064448,-608.0269,156875.5265
1067136,-607.2859,157271.172
1069824,-608.343,157668.636
1072512,-604.6204,158057.5753
1075200,-605.5249,158483.6504
1077888,-605.8519,158882.9098
1080576,-605.7451,159336.4997
1083264,-611.4512,159722.4666
1085952,-611.84,160120.1953
1088640,-612.561,160511.2865
1091328,-611.1313,160909.838
1094016,-610.6139,161328.789
1096704,-612.938,161748.5596
1099392,-611.6113,162167.5524
1102080,-609.2101,162575.1957
1104768,-608.2411,162954.0111
1107456,-610.6499,163361.1757
1110144,-609.2328,163771.89
1112832,-608.7628,164176.0349
1115520,-606.3859,164600.5293
1118208,-608.8355,164997.412
1120896,-608.4922,165407.1791
1123584,-605.9333,165815.6593
1126272,-606.4328,166213.8969
1128960,-608.6738,166593.4885
1131648,-610.5945,166962.6907
1134336,-612.9863,167354.5205
1137024,-608.8761,167745.8984
1139712,-608.7686,168164.3243
1142400,-609.6961,168571.0029
1145088,-605.6534,169006.87
1147776,-610.3313,169426.0675
1150464,-608.6942,169832.4141
1153152,-609.3526,170269.4063
1155840,-610.7551,170655.554
1158528,-614.3505,171029.0235
1161216,-608.4534,171419.165
1163904,-605.8118,171804.3505
1166592,-608.1837,172171.5399
1169280,-609.9181,172543.5359
1171968,-614.7369,172937.6203
1174656,-613.2641,173333.1333
1177344,-611.2588,173734.6674
1180032,-613.0282,174145.0608
1182720,-611.5013,174552.2062
1185408,-609.8808,174960.0262
1188096,-606.1235,175338.2023
1190784,-607.6992,175732.2477
1193472,-612.0954,176115.1627
1196160,-607.3373,176509.8379
1198848,-607.1096,176905.6648
1201536,-606.3439,177298.5838
1204224,-605.1963,177702.493
1206912,-607.3029,178091.978
1209600,-607.8975,178501.5545
1212288,-611.4601,178884.3691
1214976,-612.1855,179279.4303
1217664,-607.9296,179670.3603
1220352,-609.2473,180101.7549
1223040,-610.9726,180520.718
1225728,-611.4485,180916.1358
1228416,-607.1622,181318.851
1231104,-609.3604,181744.4484
1233792,-607.993,182168.0568
1236480,-607.6408,182577.2461
1239168,-609.2556,182948.9939
1241856,-610.4995,183326.508
1244544,-611.2405,183749.6905
1247232,-609.3272,184181.7753
1249920,-608.6342,184616.5901
1252608,-608.527,185023.8165
1255296,-607.039,185416.4405
1257984,-607.7443,185812.5416
1260672,-608.5927,186203.5757
1263360,-609.6559,186618.2863
1266048,-606.9215,187015.3137
1268736,-606.657,187405.5146
1271424,-609.7404,187798.3399
1274112,-606.4202,188209.9076
1276800,-611.2199,188635.8097
1279488,-607.122,189051.3145
1282176,-608.8687,189447.7504
1284864,-608.262,189846.4718
1287552,-606.7237,190240.5491
1290240,-610.0494,190632.8699
1292928,-604.2567,191029.3331
1295616,-609.9314,191419.5462
1298304,-607.1543,191829.2075
1300992,-610.1803,192185.0669
1303680,-606.0139,192555.3608
1306368,-607.7063,192919.461
1309056,-606.1184,193301.4516
1311744,-605.7446,193681.6467
1314432,-609.7375,194094.9891
1317120,-604.2001,194513.2531
1319808,-607.2668,194923.7026
1322496,-605.3797,195326.6889
1325184,-606.2406,195732.749
1327872,-606.2242,196051.628
1330560,-608.6306,196346.8094
1333248,-605.6763,196643.1982
1335936,-608.9333,196934.8547
1338624,-608.2363,197201.7579
1341312,-611.1439,197469.3091
1344000,-606.4744,197736.1802
