,PCoo.y,TRoo
18529200.0,655.1841268520798,297.1505974136885
18530100.0,752.9122249205392,297.1505373438698
18531000.0,855.8428133970126,297.15048417144084
18531900.0,964.8490578444928,297.1504324226637
18532800.0,1079.23719183467,297.1503733510128
18533700.0,1161.979403556398,297.1502548278954
18534600.0,1175.9493482878702,297.15014582907696
18535500.0,1153.1186422936555,297.1500676039437
18536400.0,1138.2425052710064,297.1500395321666
18537300.0,1148.5939896973182,297.15001331502776
18538200.0,1159.8305888836924,297.149982733758
18539100.0,1161.4558645106497,297.14995154615644
18540000.0,1145.3511785755843,297.14991030102027
18540900.0,1113.071646796737,297.1498664468105
18541800.0,1079.9445402853205,297.1498363953951
18542700.0,1044.1771950862274,297.14978839485946
18543600.0,998.7851647964616,297.14975238113504
18544500.0,941.6252905562447,297.1497376425278
18545400.0,875.6511055408977,297.1497462840454
18546300.0,812.915232388841,297.14976154546446
18547200.0,754.8314395521089,297.1497593567638
18548100.0,704.8505035474616,297.1497551261323
18549000.0,661.9755040804068,297.14975554420255
18549900.0,623.7277001147735,297.1497503588069
18550800.0,588.6535467176286,297.1497519676823
18551700.0,555.6296173084226,297.1497459429887
18552600.0,522.5310600139204,297.1497372269859
18553500.0,489.11337570735526,297.1497144348821
18554400.0,444.9329763319646,297.14925556943507
18555300.0,381.2497321968498,297.1495584639105
18556200.0,345.70451211650675,297.1495764175487
18557100.0,317.30023857778497,297.1496215731893
18558000.0,294.44628551380436,296.99200937591877
18558900.0,0.0,298.71488192795647
18559800.0,0.0,298.8937429469224
18560700.0,0.0,298.75861101076407
18561600.0,0.0,298.51722008064985
18562500.0,0.0,298.2357073184886
18563400.0,0.0,297.9637948072642
18564300.0,0.0,297.7164755610095
18565200.0,0.0,297.4855602129469
18566100.0,0.0,297.25144714530364
18567000.0,0.0,297.0131625365896
18567900.0,0.0,296.77401265186677
18568800.0,0.0,296.53480925637365
18569700.0,0.0,296.29480409258593
18570600.0,0.0,296.0518229799102
18571500.0,0.0,295.80504134447307
18572400.0,0.0,295.5547881891925
18573300.0,0.0,295.2946261310908
18574200.0,0.0,295.0053055551154
18575100.0,0.0,294.69328084938047
18576000.0,0.0,294.38664059777716
18576900.0,0.0,294.11539360835485
18577800.0,0.0,293.86932849684854
18578700.0,0.0,293.63600354531985
18579600.0,0.0,293.41158901603654
18580500.0,0.0,293.1947491334665
18581400.0,0.0,292.98564331166153
18582300.0,0.0,292.78429084820414
18583200.0,0.0,292.5906789036205
18584100.0,0.0,292.3947739353299
18585000.0,0.0,292.16711957639495
18585900.0,0.0,291.9062768517477
18586800.0,0.0,291.6325254293983
18587700.0,0.0,291.37197514227074
18588600.0,0.0,291.1208958724884
18589500.0,0.0,290.8728414546352
18590400.0,0.0,290.62574795759156
18591300.0,0.0,290.3790084391584
18592200.0,0.0,290.13234702601284
18593100.0,0.0,289.8859285805074
18594000.0,0.0,289.6418500613997
18594900.0,0.0,289.415897764223
18595800.0,0.0,289.25158346903
18596700.0,0.0,289.165174670626
18597600.0,0.0,289.1645645315528
18598500.0,0.0,289.2375312189453
18599400.0,0.0,289.36603830748874
18600300.0,0.0,289.54863379417054
18601200.0,59.039883965390516,289.7505633559213
18602100.0,868.8225880670175,289.35672388606827
18603000.0,1265.7302926298933,289.4938448172314
18603900.0,1443.3043911473433,289.7310532673866
18604800.0,1531.3447195233064,290.0279719425943
18605700.0,1614.1108085528354,290.87606978605714
18606600.0,1715.2768125607572,291.5119633909081
18607500.0,1824.681770496516,292.2114356487301
18608400.0,1924.8799918830562,292.97941777775134
18609300.0,836.2912100099795,293.6667018555823
18610200.0,421.676204075404,294.50308181054356
18611100.0,336.58030604715236,295.38863970343766
18612000.0,320.0235122310618,296.2896589794114
18612900.0,344.9763707921671,297.1451546844989
18613800.0,414.8196089333155,297.15081309120285
18614700.0,494.4724044231881,297.15076009833047
18615600.0,576.2779658320469,297.15069315613897
18616500.0,660.6472599292871,297.15062124186494
18617400.0,748.6201514616235,297.1505452731347
18618300.0,835.1980415641663,297.15047078111667
18619200.0,922.0392760979886,297.1503985645102
18620100.0,1011.4662945568455,297.1503518094876
18621000.0,1106.8739292792964,297.15028749714236
18621900.0,1196.514513658931,297.15021147965336
18622800.0,1266.3655887729926,297.1501304035721
18623700.0,1300.0076146600375,297.1500434563566
18624600.0,1300.7339269091385,297.14997862019106
18625500.0,1273.5521521105547,297.1499191409893
18626400.0,1223.8651695768633,297.14985963511634
18627300.0,1159.4920213652172,297.1498019496268
18628200.0,1097.2857244986385,297.1497691702411
18629100.0,1036.344120464316,297.149749091377
18630000.0,975.7510884712469,297.14973737740416
18630900.0,916.2475542426467,297.1497189395137
18631800.0,858.8936678470005,297.14972167295025
18632700.0,805.449165446406,297.1497273796692
18633600.0,756.5108436265184,297.1497355537158
18634500.0,711.4069385524616,297.1497404268301
18635400.0,671.8317268303496,297.1497617219651
18636300.0,636.2932897992407,297.1497755238363
18637200.0,601.3127183448855,297.1497714879486
18638100.0,565.6919157799792,297.14976433744374
18639000.0,529.883536845753,297.1497490557615
18639900.0,496.4248463145132,297.14972371472516
18640800.0,443.39283490800744,297.1482001238592
18641700.0,391.76224669871465,297.14956859490115
18642600.0,358.3021412699366,297.1495894377938
18643500.0,332.03497886568954,297.1496369090651
18644400.0,209.92700261374108,297.26529582573716
18645300.0,0.0,299.03824871447705
18646200.0,0.0,299.28500246692886
18647100.0,0.0,299.1547413446943
18648000.0,0.0,298.9000275101846
18648900.0,0.0,298.6458269133204
18649800.0,0.0,298.4047749133043
18650700.0,0.0,298.16775455675815
18651600.0,0.0,297.931670247286
18652500.0,0.0,297.6955980328193
18653400.0,0.0,297.45944552144414
18654300.0,0.0,297.22335649670555
18655200.0,0.0,296.9873694233935
18656100.0,0.0,296.73948293701903
18657000.0,0.0,296.44391062530565
18657900.0,0.0,296.10294206103276
18658800.0,0.0,295.75074739013434
18659700.0,0.0,295.43858165986325
18660600.0,0.0,295.1931989857747
18661500.0,0.0,294.99910371628596
18662400.0,0.0,294.815651879846
18663300.0,0.0,294.6116491449763
18664200.0,0.0,294.3918237927672
18665100.0,0.0,294.1667065966872
18666000.0,0.0,293.94668519862347
18666900.0,0.0,293.7428518028305
18667800.0,0.0,293.56448230358444
18668700.0,0.0,293.40120773591826
18669600.0,0.0,293.22926681995796
18670500.0,0.0,293.02690794016047
18671400.0,0.0,292.80287926666784
18672300.0,0.0,292.5641321276398
18673200.0,0.0,292.31324139676894
18674100.0,0.0,292.0528291421653
18675000.0,0.0,291.78393976562694
18675900.0,0.0,291.5061495404062
18676800.0,0.0,291.2189302714645
18677700.0,0.0,290.9308785794832
18678600.0,0.0,290.6648659475449
18679500.0,0.0,290.4315252786387
18680400.0,0.0,290.2303588727225
18681300.0,0.0,290.05878874596556
18682200.0,0.0,289.93073353479457
18683100.0,0.0,289.8690768731534
18684000.0,0.0,289.8985639126494
18684900.0,0.0,290.0450945633016
18685800.0,0.0,290.3278411515183
18686700.0,0.0,290.7417620103876
18687600.0,146.57314576583528,291.1828512532955
18688500.0,1018.0193285574903,290.660731716037
18689400.0,1534.8720182865964,290.90589088768195
18690300.0,1783.926278058371,291.2848141688935
18691200.0,1898.0067024645232,291.74663923113525
18692100.0,1981.5435030603464,292.70959321934663
18693000.0,1399.1056633678509,293.36971750456746
18693900.0,527.84187884489,293.9799017649142
18694800.0,361.0205806975835,294.7282263564587
18695700.0,324.2849136088702,295.4992431329777
18696600.0,319.43817054184194,296.2989319820623
18697500.0,331.41482251923634,297.10791368873595
18698400.0,399.8479327331963,297.15077540244226
18699300.0,478.04348749712625,297.1507811886154
18700200.0,577.7645101641068,297.15075990520677
18701100.0,695.1631382120803,297.1507113014358
18702000.0,815.7975478057205,297.1506292189547
18702900.0,931.9293387866419,297.1505705862653
18703800.0,1046.8358425467518,297.1504913543326
18704700.0,1164.6447652152706,297.1504117623467
18705600.0,1277.5617934394716,297.150334033499
18706500.0,1382.8579303101224,297.15027164077935
18707400.0,1481.699942108476,297.15021991860465
18708300.0,1572.5667510927365,297.1501649267773
18709200.0,1652.251739692865,297.15010763189224
18710100.0,1700.0741376202338,297.1500295730814
18711000.0,1700.59177032402,297.1499620579875
18711900.0,1671.2689115245505,297.1498970768872
18712800.0,1688.668072706411,297.14981747334923
18713700.0,1661.369200087698,297.1497681921762
18714600.0,1608.9285629823735,297.1497732972221
18715500.0,1541.863911078649,297.14975419498194
18716400.0,1434.6095107787787,297.1497081860147
18717300.0,1304.6701342085746,297.14967508204745
18718200.0,1178.451894925958,297.14965369332015
18719100.0,1060.410975306206,297.1496363307314
18720000.0,952.4796503916602,297.1496343221941
18720900.0,856.316966035107,297.149641282313
18721800.0,772.8040080648811,297.1496560678153
18722700.0,700.6957225131359,297.1496780844646
18723600.0,638.2235718090396,297.14969488235363
18724500.0,585.4250075884112,297.1497127134789
18725400.0,541.6174967612495,297.14971813792226
18726300.0,503.4173097376606,297.1497092741929
18727200.0,432.8102032185651,297.14584828735804
18728100.0,393.05752617259543,297.14958207813646
18729000.0,361.1724227014326,297.1496152719358
18729900.0,336.7971796683618,297.1496663524657
18730800.0,122.26351659890375,297.27516795498303
18731700.0,0.0,299.04864477665575
18732600.0,0.0,299.34807378328384
18733500.0,0.0,299.298193701396
18734400.0,0.0,299.1166782119297
18735300.0,0.0,298.90647455549157
18736200.0,0.0,298.6961907463058
18737100.0,0.0,298.4911931659987
18738000.0,0.0,298.29169049672015
18738900.0,0.0,298.1022686222398
18739800.0,0.0,297.9332446999842
18740700.0,0.0,297.7814896058698
18741600.0,0.0,297.63323358100956
18742500.0,0.0,297.46576465080045
18743400.0,0.0,297.2671610356715
18744300.0,0.0,297.0430576845979
18745200.0,0.0,296.80794643115496
18746100.0,0.0,296.57731878236314
18747000.0,0.0,296.35071681841856
18747900.0,0.0,296.12607373918394
18748800.0,0.0,295.90377729252725
18749700.0,0.0,295.68904463899764
18750600.0,0.0,295.492072640881
18751500.0,0.0,295.3103186985854
18752400.0,0.0,295.13285161673633
18753300.0,0.0,294.9399668903165
18754200.0,0.0,294.7104248093912
18755100.0,0.0,294.45146159621856
18756000.0,0.0,294.19206275622406
18756900.0,0.0,293.9641130993174
18757800.0,0.0,293.7575331848697
18758700.0,0.0,293.56322056938177
18759600.0,0.0,293.3796410072191
18760500.0,0.0,293.2042034522012
18761400.0,0.0,293.0343379297785
18762300.0,0.0,292.8697388785862
18763200.0,0.0,292.71091388733356
18764100.0,0.0,292.55965536152024
