,uFan,PTot,TRoo
17529900.0,0.0,6.633028558009471e-158,302.14199800292215
17529960.0,0.0,8.083938797623787e-159,302.1355936950626
17530020.0,0.0,2.9958345090960517e-160,302.1291720356028
17530080.0,0.0,1.065582458404987e-160,302.1227340302206
17530140.0,0.0,3.733138731054846e-162,302.11628081527135
17530200.0,0.0,8.97875220980754e-162,302.1098136482462
17530200.0,0.0,8.97875220980754e-162,302.1098136482462
17530260.0,0.0,5.3824111181458846e-163,302.103328164857
17530320.0,0.0,5.929044851207653e-164,302.09683584374716
17530380.0,0.0,1.1727216051485383e-164,302.09033535556983
17530440.0,0.0,1.2102825128452492e-165,302.08382726092714
17530500.0,0.0,1.2919997649275349e-165,302.0773127730407
17530560.0,0.0,1.1648998494189668e-166,302.0707933175958
17530620.0,0.0,7.285164862463337e-168,302.0642703713479
17530680.0,0.0,1.8853135992936717e-168,302.05774539845726
17530740.0,0.0,7.662031522206801e-171,302.05121982244805
17530800.0,0.0,1.8182445407497997e-169,302.0446950123961
17530860.0,0.0,2.2153821536831385e-170,302.03817227582346
17530920.0,0.0,8.220649701970142e-172,302.03165285548545
17530980.0,0.0,2.9225174602972647e-172,302.02513792882917
17531040.0,0.0,1.0220618020210326e-173,302.018628609447
17531100.0,0.0,2.4644962797395728e-173,302.0121259500529
17531100.0,0.0,2.4644962797395728e-173,302.0121259500529
17531160.0,0.0,1.4775535880733696e-174,302.00563448157067
17531220.0,0.0,1.628188651067665e-175,301.99914899208795
17531280.0,0.0,3.220763423930817e-176,301.9926720858888
17531340.0,0.0,3.327300399749109e-177,301.98620520738314
17531400.0,0.0,3.550049540350518e-177,301.97974938292066
17531460.0,0.0,3.200377493014301e-178,301.97330547920757
17531520.0,0.0,2.0029652593658823e-179,301.9668742949041
17531580.0,0.0,5.1826056230709035e-180,301.96045659527215
17531640.0,0.0,2.0820307435062306e-182,301.9540531272239
17531700.0,0.0,5.00088989135934e-181,301.94766462744764
17531760.0,0.0,6.09124821446952e-182,301.94129182790647
17531820.0,0.0,2.2628819991697926e-183,301.9349354601652
17531880.0,0.0,8.040361904347851e-184,301.92859625903964
17531940.0,0.0,2.8069770885764626e-185,301.92227496574407
17532000.0,0.0,6.784217847484631e-185,301.9159723306056
17532000.0,0.0,6.784217847484631e-185,301.9159723306056
17532060.0,0.0,4.06751404138523e-186,301.9096982678251
17532120.0,0.0,4.483298913655472e-187,301.9034384926424
17532180.0,0.0,8.86860484666215e-188,301.89719869028494
17532240.0,0.0,9.169918684791397e-189,301.8909814403029
17532300.0,0.0,9.778016020507951e-189,301.88478809591163
17532360.0,0.0,8.813008065063352e-190,301.87861945294196
17532420.0,0.0,5.519023090004334e-191,301.8724759941782
17532480.0,0.0,1.4276968367676603e-191,301.8663579858388
17532540.0,0.0,5.672267990081945e-194,301.86026552180584
17532600.0,0.0,1.3781151057668811e-192,301.85419854868786
17532660.0,0.0,1.6779718775789742e-193,301.8481568832371
17532720.0,0.0,6.2399529704203e-195,301.8421402262013
17532780.0,0.0,2.2158797261213632e-195,301.8361481741212
17532840.0,0.0,7.722755489019626e-197,301.8301802296896
17532900.0,0.0,1.8705396743225384e-196,301.82423581096964
17532900.0,0.0,1.8705396743225384e-196,301.82423581096964
17532960.0,0.0,1.1214890816780946e-197,301.8183243960863
17533020.0,0.0,1.2363801177404534e-198,301.8124272941214
17533080.0,0.0,2.4456966386992035e-199,301.80654890915866
17533140.0,0.0,2.5308111471179724e-200,301.8006902000433
17533200.0,0.0,2.697097360637173e-200,301.79485089142497
17533260.0,0.0,2.4303979763078092e-201,301.78903025147196
17533320.0,0.0,1.5228699857799133e-202,301.7832273649787
17533380.0,0.0,3.938575468040562e-203,301.7774412308705
17533440.0,0.0,1.548326929966881e-205,301.7716707985098
17533500.0,0.0,3.803012992885518e-204,301.7659149824434
17533560.0,0.0,4.6288718624401154e-205,301.76017266867575
17533620.0,0.0,1.723005645459019e-206,301.75444271610183
17533680.0,0.0,6.115265723017683e-207,301.7487239539886
17533740.0,0.0,2.127854880192644e-208,301.74301517635905
17533800.0,0.0,5.164355331393117e-208,301.7373151348351
17533800.0,0.0,5.164355331393117e-208,301.7373151348351
17533860.0,0.0,3.096266665969403e-209,301.73162544337833
17533920.0,0.0,3.414075615937223e-210,301.72593921237853
17533980.0,0.0,6.753214461148828e-211,301.7202567503247
17534040.0,0.0,6.993386717260026e-212,301.71457721474053
17534100.0,0.0,7.44871799789731e-212,301.70889932290135
17534160.0,0.0,6.710659224777409e-213,301.70322161616923
17534220.0,0.0,4.2070115184581325e-214,301.697542562389
17534280.0,0.0,1.087793548854334e-214,301.6918606003601
17534340.0,0.0,4.233187843323196e-217,301.686174163378
17534400.0,0.0,1.0506078405556704e-215,301.6804816948199
17534460.0,0.0,1.2782920535655752e-216,301.6747816602722
17534520.0,0.0,4.762318084514233e-218,301.6690725577797
17534580.0,0.0,1.6893034603686932e-218,301.6633529268067
17534640.0,0.0,5.868873924484228e-220,301.65762135614017
17534700.0,0.0,1.4270644909945446e-219,301.6518764907975
17534700.0,0.0,1.4270644909945446e-219,301.6518764907975
17534760.0,0.0,8.555414606879292e-221,301.6461098143055
17534820.0,0.0,9.434733567684359e-222,301.64033219727065
17534880.0,0.0,1.8660966085305822e-222,301.63453924522946
17534940.0,0.0,1.9337138993143195e-223,301.62872879110785
17535000.0,0.0,2.0584235357987597e-223,301.62289946423624
17535060.0,0.0,1.8539750354051852e-224,301.61705020591427
17535120.0,0.0,1.1627870151367702e-225,301.6111801048666
17535180.0,0.0,3.0057380625162977e-226,301.605288281733
17535240.0,0.0,1.158348942161148e-228,301.59937374945565
17535300.0,0.0,2.903325979845342e-227,301.5934355703068
17535360.0,0.0,3.531102854830082e-228,301.5874730264153
17535420.0,0.0,1.3165259935062574e-229,301.58148564756766
17535480.0,0.0,4.667303594865609e-230,301.5754731199914
17535540.0,0.0,1.6189823589173105e-231,301.56943515145196
17535600.0,0.0,3.9434531672271316e-231,301.5633713552806
17535600.0,0.0,3.9434531672271316e-231,301.5633713552806
17535660.0,0.0,2.363869714632719e-232,301.5572675356841
17535720.0,0.0,2.606967839912416e-233,301.55114258373925
17535780.0,0.0,5.155624039447141e-234,301.5449870577751
17535840.0,0.0,5.3453633082773926e-235,301.53879576162194
17535900.0,0.0,5.6866047401764066e-235,301.53256520958445
17535960.0,0.0,5.1201707859993585e-236,301.52629273865597
17536020.0,0.0,3.2123940561290646e-237,301.51997619464413
17536080.0,0.0,8.301067039976308e-238,301.51361381503824
17536140.0,0.0,3.169136574763079e-240,301.5072041788592
17536200.0,0.0,8.017957434876734e-239,301.50074617901737
17536260.0,0.0,9.74720862184352e-240,301.49423900208626
17536320.0,0.0,3.6364697511971274e-241,301.487682110495
17536380.0,0.0,1.2883792585872894e-241,301.4810752255902
17536440.0,0.0,4.4621943276235896e-243,301.47441831117095
17536500.0,0.0,1.088570682366185e-242,301.46771155746814
17536500.0,0.0,1.088570682366185e-242,301.46771155746814
17536560.0,0.0,6.524095244982021e-244,301.4609322771726
17536620.0,0.0,7.194812739029747e-245,301.4541209014096
17536680.0,0.0,1.4225711116434407e-245,301.4472670899587
17536740.0,0.0,1.4755724174246966e-246,301.44036798361026
17536800.0,0.0,1.5687329591253238e-246,301.43342338964794
17536860.0,0.0,1.4119388546934546e-247,301.4264341168184
17536920.0,0.0,8.860693433854965e-249,301.4194013993988
17536980.0,0.0,2.2887711712252706e-249,301.41232669376546
17537040.0,0.0,8.659037944104856e-252,301.4052116027043
17537100.0,0.0,2.210331209326942e-250,301.39805784383805
17537160.0,0.0,2.685699224779844e-251,301.3908672335799
17537220.0,0.0,1.0025276802800024e-252,301.3836416768227
17537280.0,0.0,3.549568410328049e-253,301.3763831589911
17537340.0,0.0,1.227489865454243e-254,301.3690937392808
17537400.0,0.0,2.9987764286861695e-254,301.3617755446566
17537400.0,0.0,2.9987764286861695e-254,301.3617755446566
17537460.0,0.0,1.7968367726112902e-255,301.35441821072504
17537520.0,0.0,1.9814194248059666e-256,301.34704552005644
17537580.0,0.0,3.9167566456045654e-257,301.3396537990518
17537640.0,0.0,4.0642229468719246e-258,301.3322433592254
17537700.0,0.0,4.317954954950347e-258,301.32481590427744
17537760.0,0.0,3.8848549826882663e-259,301.31737363844707
17537820.0,0.0,2.438462711647366e-260,301.3099189609701
17537880.0,0.0,6.296184489265324e-261,301.3024543602958
17537940.0,0.0,2.3613362361033714e-263,301.2949823765053
17538000.0,0.0,6.079136575278353e-262,301.28750558711397
17538060.0,0.0,7.382918138278764e-263,301.28002660097735
17538120.0,0.0,2.7573216500498968e-264,301.2725480550813
17538180.0,0.0,9.756413034497071e-265,301.26507261242466
17538240.0,0.0,3.368968475871913e-266,301.2576029603731
17538300.0,0.0,8.241523796327739e-266,301.2501418092624
17538300.0,0.0,8.241523796327739e-266,301.2501418092624
17538360.0,0.0,4.937137606667565e-267,301.2426968290838
17538420.0,0.0,5.443913269490767e-268,301.2352619848183
17538480.0,0.0,1.0758731447300765e-268,301.2278425939536
17538540.0,0.0,1.1167810412895774e-269,301.22044233500895
17538600.0,0.0,1.1857568963204578e-269,301.213064324521
17538660.0,0.0,1.0664295654642656e-270,301.2057114944681
17538720.0,0.0,6.695164393827809e-272,301.19838672303564
17538780.0,0.0,1.728069761517765e-272,301.1910928796718
17538840.0,0.0,6.427068103098551e-275,301.18383284040306
17538900.0,0.0,1.6682058961388836e-273,301.17660949285016
17538960.0,0.0,2.025063922884534e-274,301.16942573769285
17539020.0,0.0,7.566852561136245e-276,301.1622844889197
17539080.0,0.0,2.6758602086075638e-276,301.15518867367297
17539140.0,0.0,9.227282539147165e-278,301.1481412319669
17539200.0,0.0,2.2602259925783037e-277,301.1411451163754
17539200.0,0.0,2.2602259925783037e-277,301.1411451163754
17539260.0,0.0,1.3537528077769438e-278,301.134227377895
17539320.0,0.0,1.4926492824797757e-279,301.12734658338616
17539380.0,0.0,2.9493477806960324e-280,301.12051584785155
17539440.0,0.0,3.062643897100156e-281,301.11374003362863
17539500.0,0.0,3.249980298038602e-281,301.10702101676424
17539560.0,0.0,2.922015105517506e-282,301.10035952086724
17539620.0,0.0,1.8349079353548488e-283,301.09375575722925
17539680.0,0.0,4.7345775389998515e-284,301.0872096543447
17539740.0,0.0,1.7469083463289626e-286,301.08072094572594
17539800.0,0.0,4.5702749253121054e-285,301.07428920836395
17539860.0,0.0,5.545850531066847e-286,301.0679138835769
17539920.0,0.0,2.073372463506951e-287,301.06159429118577
17539980.0,0.0,7.328410626009638e-288,301.05532964081334
17540040.0,0.0,2.5239399685136988e-289,301.04911904165033
17540100.0,0.0,6.19052374501823e-289,301.0429615111897
17540100.0,0.0,6.19052374501823e-289,301.0429615111897
17540160.0,0.0,3.707390712667706e-290,301.036879946995
17540220.0,0.0,4.08789858766205e-291,301.03083159523345
17540280.0,0.0,8.07645151619336e-292,301.0248269646451
17540340.0,0.0,8.390286468232265e-293,301.01886880617457
17540400.0,0.0,8.899352752158872e-293,301.0129571584844
17540460.0,0.0,7.999451584981322e-294,301.0070910959238
17540520.0,0.0,5.0247865184191055e-295,301.0012693311965
17540580.0,0.0,1.2962360037319802e-295,300.99549042475314
17540640.0,0.0,4.746459449682353e-298,300.989752858973
17540700.0,0.0,1.2513177117391217e-296,300.9840550657127
17540760.0,0.0,1.5179568162988924e-297,300.97839543763735
17540820.0,0.0,5.678195733323373e-299,300.97277233379305
17540880.0,0.0,2.0061114911966616e-299,300.9671840830252
17540940.0,0.0,6.901177629066075e-301,300.96162898649885
17541000.0,0.0,1.6948456218351335e-300,300.95610531976456
17541000.0,0.0,1.6948456218351335e-300,300.95610531976456
17541060.0,0.0,1.014932813106981e-301,300.9506250865966
17541120.0,0.0,1.1191569311657723e-302,300.9451627087517
17541180.0,0.0,2.2109213802994177e-303,300.9397230793156
17541240.0,0.0,2.2977991899900464e-304,300.9343066793948
17541300.0,0.0,2.4361495625637695e-304,300.92891245930485
17541360.0,0.0,2.1893335454951353e-305,300.9235388338138
17541420.0,0.0,1.3755897235109617e-306,300.9181840236552
17541480.0,0.0,3.547785348677488e-307,300.9128461730045
17541540.0,0.0,1.28961932945247e-309,300.90752339013204
17541600.0,0.0,3.424937082915909e-308,300.90221376167824
17541660.0,0.0,4.15344982520734e-309,300.89691535784
17541720.0,0.0,1.55446727460957e-310,300.8916262343989
17541780.0,0.0,5.4895422373787e-311,300.88634443363003
17541840.0,0.0,1.88630754365e-312,300.88106798479237
17541900.0,0.0,4.638091643667e-312,300.87579490444784
17541900.0,0.0,4.638091643667e-312,300.87579490444784
17541960.0,0.0,2.77713870244e-313,300.8705239040131
17542020.0,0.0,3.0623444353e-314,300.86525182105044
17542080.0,0.0,6.048966723e-315,300.85997693762897
17542140.0,0.0,6.28902455e-316,300.85469732013587
17542200.0,0.0,6.66478534e-316,300.8494109557369
17542260.0,0.0,5.993691e-317,300.8441157977057
17542320.0,0.0,3.77557e-318,300.8388097804441
17542380.0,0.0,9.84594e-319,300.83349082445596
17542440.0,0.0,1.6403e-320,300.8281568379883
17542500.0,0.0,1.0932e-319,300.8228057175645
17542560.0,0.0,5.464e-320,300.817435348151
17542620.0,0.0,1.639e-320,300.8120436032009
17542680.0,0.0,1.638e-320,300.80662834465915
17542740.0,0.0,5.458e-320,300.8011874229557
17542800.0,0.0,5.4555e-320,300.79571867699724
17542800.0,0.0,5.4555e-320,300.79571867699724
17542860.0,0.0,5.4535e-320,300.7902060271865
17542920.0,0.0,5.4505e-320,300.78467140632563
17542980.0,0.0,5.4486e-320,300.77910615337066
17543040.0,0.0,5.446e-320,300.7735063253327
17543100.0,0.0,5.4436e-320,300.76786978539957
17543160.0,0.0,5.4407e-320,300.762195183784
17543220.0,0.0,5.438e-320,300.75648159637785
17543280.0,0.0,5.435e-320,300.7507283895602
17543340.0,0.0,5.4327e-320,300.7449351631657
17543400.0,0.0,5.43e-320,300.73910172088483
17543460.0,0.0,5.427e-320,300.7332280507039
17543520.0,0.0,5.424e-320,300.72731430941377
17543580.0,0.0,5.421e-320,300.72136080912776
17543640.0,0.0,5.418e-320,300.7153680050795
17543700.0,0.0,5.4145e-320,300.70933648442974
17543700.0,0.0,5.4145e-320,300.70933648442974
17543760.0,0.0,5.411e-320,300.7032492878695
17543820.0,0.0,5.408e-320,300.6971377784216
17543880.0,0.0,5.404e-320,300.69099432570835
17543940.0,0.0,5.4006e-320,300.6848170178354
17544000.0,0.0,5.3967e-320,300.678605964644
17544060.0,0.0,5.393e-320,300.672362018851
17544120.0,0.0,5.39e-320,300.6660863346551
17544180.0,0.0,5.386e-320,300.6597802131861
17544240.0,0.0,5.3814e-320,300.6534450463992
17544300.0,0.0,5.3774e-320,300.647082294942
17544360.0,0.0,5.374e-320,300.64069347791116
17544420.0,0.0,5.3695e-320,300.6342801669252
17544480.0,0.0,5.365e-320,300.6278439818982
17544540.0,0.0,5.361e-320,300.62138658760216
17544600.0,0.0,5.3567e-320,300.61490969068365
17544600.0,0.0,5.3567e-320,300.61490969068365
17544660.0,0.0,5.3517e-320,300.60840664734366
17544720.0,0.0,5.3473e-320,300.6018936143179
17544780.0,0.0,5.343e-320,300.5953684259218
17544840.0,0.0,5.338e-320,300.5888315750723
17544900.0,0.0,5.334e-320,300.58228448363457
17544960.0,0.0,5.329e-320,300.57572890831966
17545020.0,0.0,5.324e-320,300.56916673752306
17545080.0,0.0,5.319e-320,300.56259992130964
17545140.0,0.0,5.314e-320,300.5560304468021
17545200.0,0.0,5.309e-320,300.5494603290988
17545260.0,0.0,5.3033e-320,300.5428916075398
17545320.0,0.0,5.2984e-320,300.53632634384843
17545380.0,0.0,5.293e-320,300.52976662095915
17545440.0,0.0,5.288e-320,300.5232145421213
17545500.0,0.0,5.2825e-320,300.51667223013493
17545500.0,0.0,5.2825e-320,300.51667223013493
17545560.0,0.0,5.277e-320,300.5101471377035
17545620.0,0.0,5.2717e-320,300.50363203015485
17545680.0,0.0,5.266e-320,300.49713178934263
17545740.0,0.0,5.261e-320,300.4906495494638
17545800.0,0.0,5.255e-320,300.4841878460542
17545860.0,0.0,5.249e-320,300.4777490174969
17545920.0,0.0,5.243e-320,300.4713353438679
17545980.0,0.0,5.2376e-320,300.4649490947736
17546040.0,0.0,5.2317e-320,300.45859254568666
17546100.0,0.0,5.2257e-320,300.45226798339235
17546160.0,0.0,5.2193e-320,300.4459777076771
17546220.0,0.0,5.214e-320,300.43972403172506
17546280.0,0.0,5.208e-320,300.43350928207406
17546340.0,0.0,5.202e-320,300.4273357984265
17546400.0,0.0,5.1956e-320,300.4212059334154
17546400.0,0.0,5.1956e-320,300.4212059334154
17546460.0,0.0,5.189e-320,300.41514332074723
17546520.0,0.0,5.183e-320,300.4091135199171
17546580.0,0.0,5.1773e-320,300.4031290690074
17546640.0,0.0,5.171e-320,300.3971953762726
17546700.0,0.0,5.1645e-320,300.3913151823528
17546760.0,0.0,5.1585e-320,300.38549012004955
17546820.0,0.0,5.1526e-320,300.3797212642156
17546880.0,0.0,5.146e-320,300.3740093340884
17546940.0,0.0,5.14e-320,300.36835477547123
17547000.0,0.0,5.134e-320,300.36275780084173
17547060.0,0.0,5.128e-320,300.35721841420707
17547120.0,0.0,5.122e-320,300.3517364299395
17547180.0,0.0,5.1156e-320,300.3463114887925
17547240.0,0.0,5.1096e-320,300.34094307223074
17547300.0,0.0,5.1037e-320,300.33563051550067
17547300.0,0.0,5.1037e-320,300.33563051550067
17547360.0,0.0,5.0983e-320,300.3303984778412
17547420.0,0.0,5.0923e-320,300.3252018972684
17547480.0,0.0,5.087e-320,300.3200521505651
17547540.0,0.0,5.081e-320,300.31495235994765
17547600.0,0.0,5.075e-320,300.3099027436976
17547660.0,0.0,5.0696e-320,300.30490246973864
17547720.0,0.0,5.064e-320,300.2999502955762
17547780.0,0.0,5.059e-320,300.2950447917841
17547840.0,0.0,5.054e-320,300.2901844223473
17547900.0,0.0,5.0484e-320,300.2853675755828
17547960.0,0.0,5.0434e-320,300.2805925777955
17548020.0,0.0,5.0385e-320,300.27585770071863
17548080.0,0.0,5.0335e-320,300.27116116655174
17548140.0,0.0,5.0286e-320,300.26650115192746
17548200.0,0.0,5.0237e-320,300.26187579128424
17548200.0,0.0,5.0237e-320,300.26187579128424
17548260.0,0.0,5.0187e-320,300.25729845380573
17548320.0,0.0,5.014e-320,300.2527408388422
17548380.0,0.0,5.0093e-320,300.24820834285936
17548440.0,0.0,5.005e-320,300.24370148124456
17548500.0,0.0,5e-320,300.23921907300786
17548560.0,0.0,4.9955e-320,300.23475933907275
17548620.0,0.0,4.991e-320,300.23032027875115
17548680.0,0.0,4.9866e-320,300.22589979930706
17548740.0,0.0,4.983e-320,300.2214957609898
17548800.0,0.0,4.9787e-320,300.2171059930705
17548860.0,0.0,4.9743e-320,300.21272829988254
17548920.0,0.0,4.9703e-320,300.20836046337195
17548980.0,0.0,4.966e-320,300.20400024439124
17549040.0,0.0,4.962e-320,300.19964538350763
17549100.0,0.0,4.9575e-320,300.1952936015963
17549100.0,0.0,4.9575e-320,300.1952936015963
17549160.0,0.0,4.954e-320,300.1909431551669
17549220.0,0.0,4.95e-320,300.1865909418496
17549280.0,0.0,4.946e-320,300.1822347872968
17549340.0,0.0,4.942e-320,300.1778723818476
17549400.0,0.0,4.9377e-320,300.17350136462414
17549460.0,0.0,4.934e-320,300.1691193480468
17549520.0,0.0,4.9303e-320,300.16472392486804
17549580.0,0.0,4.9263e-320,300.1603126701622
17549640.0,0.0,4.9224e-320,300.15588314189466
17549700.0,0.0,4.919e-320,300.15143288110136
17549760.0,0.0,4.9145e-320,300.1469594119651
17549820.0,0.0,4.9105e-320,300.1424602418642
17549880.0,0.0,4.9066e-320,300.1379328614148
17549940.0,0.0,4.902e-320,300.1333747445107
17550000.0,0.0,4.898e-320,300.1287833483643
17550000.0,0.0,4.898e-320,300.1287833483643
17550060.0,0.0,4.894e-320,300.1241414493711
17550120.0,0.0,4.89e-320,300.11947696454445
17550180.0,0.0,4.8853e-320,300.1147828977155
17550240.0,0.0,4.881e-320,300.11005754399923
17550300.0,0.0,4.8764e-320,300.1053010080083
17550360.0,0.0,4.872e-320,300.1005139976956
17550420.0,0.0,4.8675e-320,300.0956974098476
17550480.0,0.0,4.8626e-320,300.0908521878767
17550540.0,0.0,4.858e-320,300.0859792734027
17550600.0,0.0,4.853e-320,300.08107959024807
17550660.0,0.0,4.8483e-320,300.0761540397196
17550720.0,0.0,4.8433e-320,300.0712034998808
17550780.0,0.0,4.8384e-320,300.0662288262753
17550840.0,0.0,4.8334e-320,300.06123085319945
17550900.0,0.0,4.828e-320,300.05621039519184
17550900.0,0.0,4.828e-320,300.05621039519184
17550960.0,0.0,4.823e-320,300.0511582661645
17551020.0,0.0,4.8176e-320,300.0460925834699
17551080.0,0.0,4.8127e-320,300.0410092217788
17551140.0,0.0,4.8073e-320,300.0359072520565
17551200.0,0.0,4.802e-320,300.03078684078173
17551260.0,0.0,4.7964e-320,300.02564852397154
17551320.0,0.0,4.7905e-320,300.02049295879647
17551380.0,0.0,4.7845e-320,300.0153208391168
17551440.0,0.0,4.779e-320,300.01013286724583
17551500.0,0.0,4.773e-320,300.00492974496774
17551560.0,0.0,4.767e-320,299.9997121711176
17551620.0,0.0,4.7613e-320,299.994480841369
17551680.0,0.0,4.755e-320,299.98923644873435
17551740.0,0.0,4.749e-320,299.98397968426656
17551800.0,0.0,4.743e-320,299.9787112377888
17551800.0,0.0,4.743e-320,299.9787112377888
17551860.0,0.0,4.737e-320,299.97342668468843
17551920.0,0.0,4.73e-320,299.96813555916697
17551980.0,0.0,4.7243e-320,299.9628361180036
17552040.0,0.0,4.718e-320,299.95752825751794
17552100.0,0.0,4.7114e-320,299.9522124509058
17552160.0,0.0,4.7045e-320,299.9468893809733
17552220.0,0.0,4.698e-320,299.94155981399126
17552280.0,0.0,4.6916e-320,299.9362245561989
17552340.0,0.0,4.6847e-320,299.93088441880286
17552400.0,0.0,4.678e-320,299.9255402371041
17552460.0,0.0,4.671e-320,299.9201928682238
17552520.0,0.0,4.6645e-320,299.9148431874757
17552580.0,0.0,4.6576e-320,299.90949208605673
17552640.0,0.0,4.65e-320,299.90414046990225
17552700.0,0.0,4.643e-320,299.89878925911825
17552700.0,0.0,4.643e-320,299.89878925911825
17552760.0,0.0,4.6363e-320,299.8934400807863
17552820.0,0.0,4.6294e-320,299.88809262369386
17552880.0,0.0,4.6225e-320,299.8827480828254
17552940.0,0.0,4.6146e-320,299.8774075075021
17553000.0,0.0,4.6077e-320,299.87207191308414
17553060.0,0.0,4.6e-320,299.8667423120884
17553120.0,0.0,4.5933e-320,299.8614197230128
17553180.0,0.0,4.586e-320,299.85610517316115
17553240.0,0.0,4.5785e-320,299.85079969976584
17553300.0,0.0,4.571e-320,299.84550435054297
17553360.0,0.0,4.5637e-320,299.8402201840104
17553420.0,0.0,4.5563e-320,299.83494826968814
17553480.0,0.0,4.549e-320,299.82968968823207
17553540.0,0.0,4.5415e-320,299.824444951126
17553600.0,0.0,4.534e-320,299.8192145611101
17553600.0,0.0,4.534e-320,299.8192145611101
17553660.0,0.0,4.526e-320,299.8140069497901
17553720.0,0.0,4.519e-320,299.8088167751231
17553780.0,0.0,4.5113e-320,299.8036456910604
17553840.0,0.0,4.5044e-320,299.79849521370625
17553900.0,0.0,4.4965e-320,299.79336673141825
17553960.0,0.0,4.489e-320,299.78826151795676
17554020.0,0.0,4.4817e-320,299.7831807435645
17554080.0,0.0,4.4743e-320,299.77812548466886
17554140.0,0.0,4.467e-320,299.77309673257236
17554200.0,0.0,4.4594e-320,299.76809540133644
17554260.0,0.0,4.452e-320,299.7631223349813
17554320.0,0.0,4.445e-320,299.75817831408295
17554380.0,0.0,4.437e-320,299.75326406182757
17554440.0,0.0,4.4303e-320,299.74838024956995
17554500.0,0.0,4.423e-320,299.74352750193736
17554500.0,0.0,4.423e-320,299.74352750193736
17554560.0,0.0,4.416e-320,299.7387062442521
17554620.0,0.0,4.408e-320,299.73390619268764
17554680.0,0.0,4.401e-320,299.729134178156
17554740.0,0.0,4.394e-320,299.7243925593314
17554800.0,0.0,4.3873e-320,299.71968249863886
17554860.0,0.0,4.3804e-320,299.7150048079583
17554920.0,0.0,4.373e-320,299.7103601576206
17554980.0,0.0,4.366e-320,299.7057491323247
17555040.0,0.0,4.359e-320,299.7011722527256
17555100.0,0.0,4.3527e-320,299.69662998843773
17555160.0,0.0,4.346e-320,299.6921227676482
17555220.0,0.0,4.339e-320,299.6876509846454
17555280.0,0.0,4.3325e-320,299.6832150142082
17555340.0,0.0,4.326e-320,299.67881523192995
17555400.0,0.0,4.319e-320,299.6744518508634
17555400.0,0.0,4.319e-320,299.6744518508634
17555460.0,0.0,4.3127e-320,299.67014232318223
17555520.0,0.0,4.3063e-320,299.665856909951
17555580.0,0.0,4.3e-320,299.6616038068412
17555640.0,0.0,4.2934e-320,299.65738594194244
17555700.0,0.0,4.2875e-320,299.6532045013462
17555760.0,0.0,4.2816e-320,299.64906010985715
17555820.0,0.0,4.275e-320,299.64495321364495
17555880.0,0.0,4.269e-320,299.6408841620738
17555940.0,0.0,4.2633e-320,299.63685319518936
17556000.0,0.0,4.2574e-320,299.63286057871835
17556060.0,0.0,4.252e-320,299.62890680209057
17556120.0,0.0,4.2455e-320,299.62499272799977
17556180.0,0.0,4.24e-320,299.62111959740406
17556240.0,0.0,4.2346e-320,299.61728882797325
17556300.0,0.0,4.229e-320,299.6135017127307
17556300.0,0.0,4.229e-320,299.6135017127307
17556360.0,0.0,4.224e-320,299.60978176123746
17556420.0,0.0,4.2183e-320,299.60609261336
17556480.0,0.0,4.213e-320,299.6024450098747
17556540.0,0.0,4.208e-320,299.5988430162232
17556600.0,0.0,4.2025e-320,299.59528840496756
17556660.0,0.0,4.1976e-320,299.59178212733184
17556720.0,0.0,4.1926e-320,299.5883248066671
17556780.0,0.0,4.1877e-320,299.58491690731313
17556840.0,0.0,4.1833e-320,299.5815587954663
17556900.0,0.0,4.1783e-320,299.5782507637919
17556960.0,0.0,4.1734e-320,299.57499304353394
17557020.0,0.0,4.169e-320,299.57178581200475
17557080.0,0.0,4.1645e-320,299.5686291980923
17557140.0,0.0,4.16e-320,299.5655232866899
17557200.0,0.0,4.1556e-320,299.5624681223863
17557200.0,0.0,4.1556e-320,299.5624681223863
17557260.0,0.0,4.151e-320,299.55949227159937
17557320.0,0.0,4.147e-320,299.5565568492581
17557380.0,0.0,4.1437e-320,299.55367947411355
17557440.0,0.0,4.1393e-320,299.5508700190301
17557500.0,0.0,4.1353e-320,299.54813553613974
17557560.0,0.0,4.132e-320,299.54548190840234
17557620.0,0.0,4.1284e-320,299.5429143999425
17557680.0,0.0,4.125e-320,299.54043784246596
17557740.0,0.0,4.1215e-320,299.53805670270344
17557800.0,0.0,4.1185e-320,299.5357751119287
17557860.0,0.0,4.115e-320,299.5335968840946
17557920.0,0.0,4.112e-320,299.5315255310433
17557980.0,0.0,4.1096e-320,299.5295642772807
17558040.0,0.0,4.1067e-320,299.527716074874
17558100.0,0.0,4.1047e-320,299.5259836184386
17558100.0,0.0,4.1047e-320,299.5259836184386
17558160.0,0.0,4.102e-320,299.52442638550184
17558220.0,0.0,4.1003e-320,299.5229498524726
17558280.0,0.0,4.099e-320,299.52158237735847
17558340.0,0.0,4.097e-320,299.52033469902716
17558400.0,0.0,4.0953e-320,299.5192114619926
17558460.0,0.0,4.0943e-320,299.5182151415206
17558520.0,0.0,4.093e-320,299.51734737486566
17558580.0,0.0,4.092e-320,299.516609417663
17558640.0,0.0,4.0914e-320,299.5160023795347
17558700.0,0.0,4.091e-320,299.5155276023563
17558760.0,0.0,4.0904e-320,299.51518676118746
17558820.0,0.0,4.0904e-320,299.5149817819985
