env_step,rew,time
290304,-614.1625,80140.5178
291648,-632.289,80542.3289
292992,-629.3267,80988.3652
294336,-633.0576,81403.8467
295680,-637.7325,81803.9077
297024,-626.1013,82185.4544
298368,-629.8798,82546.8468
299712,-628.1513,82927.8988
301056,-618.3127,83305.3317
302400,-616.3931,83687.3603
303744,-615.2191,84082.2929
305088,-629.2947,84512.8663
306432,-617.7581,84896.2372
307776,-620.4701,85310.4375
309120,-633.9769,85724.8488
310464,-643.4131,86120.3504
311808,-642.7069,86510.4638
313152,-628.8864,86909.4953
314496,-634.7297,87303.0059
315840,-632.8325,87676.9867
317184,-628.5429,88049.7996
318528,-649.1471,88465.8931
319872,-635.7429,88843.9993
321216,-618.8891,89211.7613
322560,-621.375,89588.6188
323904,-685.5439,89958.3949
325248,-631.7454,90332.3653
326592,-636.2803,90706.4257
327936,-642.0382,91084.5705
329280,-627.9116,91430.0735
330624,-616.1858,91792.3926
331968,-623.0272,92168.7797
333312,-622.5374,92564.0875
334656,-620.3877,92961.3586
336000,-644.4686,93261.1801
