env_step,rew,time
103232,-252.2376,24538.5719
104576,-205.1012,24852.8189
105920,-205.823,25169.0548
107264,-243.9205,25486.9581
108608,-258.2052,25804.3559
109952,-182.2247,26120.6412
111296,-235.3444,26436.1296
112640,-153.1084,26759.1119
113984,-219.2607,27104.2384
115328,-192.3345,27421.8333
116672,-201.4961,27739.708
118016,-180.2682,28055.2954
119360,-200.9436,28372.2977
120704,-201.7738,28688.562
122048,-167.2068,29005.3221
123392,-185.9734,29320.7597
124736,-193.7857,29639.56
126080,-168.0632,29957.0399
127424,-177.092,30276.202
128768,-154.222,30593.6053
130112,-140.2706,30908.8288
131456,-110.6611,31225.4313
132800,-111.3874,31540.1611
134144,-105.8255,31856.4569
135488,-122.5753,32174.4219
136832,-92.3308,32491.6164
138176,-119.6976,32808.9603
139520,-132.284,33127.6009
140864,-110.6366,33445.7735
142208,-93.5832,33764.2922
143552,-117.8343,34080.9925
144896,-106.8327,34397.3052
146240,-84.64,34713.6729
147584,-75.7364,35030.3415
148928,-113.0695,35346.7453
150272,-105.8054,35663.9995
151616,-96.6459,35982.6617
152960,-84.0778,36312.2423
154304,-97.4267,36630.2925
155648,-107.8776,36947.3153
156992,-84.6462,37264.4623
158336,-86.555,37582.3746
159680,-93.1759,37902.3436
161024,-110.7093,38220.4056
162368,-100.5804,38541.2264
163712,-93.5694,38861.0283
165056,-101.2148,39179.8961
166400,-79.6186,39499.1751
167744,-117.8984,39817.1932
169088,-95.5173,40135.3156
170432,-102.6051,40455.8481
171776,-83.7603,40774.7367
173120,-114.2276,41092.4708
174464,-108.2911,41412.9482
175808,-79.0526,41733.2367
177152,-78.3685,42054.2782
178496,-80.1109,42373.4265
179840,-100.5233,42693.2361
181184,-91.5767,43019.8518
182528,-125.6896,43342.3836
183872,-96.921,43661.7964
185216,-90.2277,43981.5609
186560,-83.555,44301.1614
187904,-83.7688,44620.7514
189248,-79.0918,44940.6543
190592,-116.6387,45260.6281
191936,-93.5716,45581.5375
193280,-112.6503,45900.0994
194624,-78.3268,46220.3655
195968,-91.9979,46538.9467
197312,-107.2299,46857.9365
198656,-119.9417,47177.8159
200000,-84.7224,47498.5692
201344,-91.0046,47817.1692
202688,-91.2634,48138.0244
204032,-82.882,48459.4697
205376,-105.2946,48780.3157
206720,-77.6694,49100.8488
208064,-85.0708,49420.3072
209408,-87.3921,49739.9548
210752,-105.3561,50061.6908
212096,-102.4079,50383.1853
213440,-83.3151,50705.6847
214784,-112.6725,51026.554
216128,-80.7375,51346.0505
217472,-114.3404,51667.5391
218816,-74.6458,52000.5648
220160,-97.7741,52345.0997
221504,-88.5268,52664.7327
222848,-79.7353,52985.5941
224192,-105.5104,53306.3933
225536,-84.292,53627.2561
226880,-96.4331,53983.6865
228224,-90.1739,54314.9441
229568,-74.783,54635.9899
230912,-82.9446,54955.0855
232256,-79.1076,55274.7451
233600,-99.6919,55594.0412
234944,-85.4767,55914.2893
236288,-74.9591,56233.9992
237632,-75.4854,56554.6873
238976,-75.9224,56874.4441
240320,-87.0036,57194.8995
241664,-81.0536,57513.9535
243008,-85.4219,57834.4813
244352,-85.6419,58154.7602
245696,-82.5934,58475.3134
247040,-89.3452,58795.7295
248384,-79.608,59116.5828
249728,-73.0819,59437.4084
251072,-77.5484,59758.1011
252416,-62.9439,60078.8791
253760,-82.3573,60398.9578
255104,-79.9816,60719.4139
256448,-101.4206,61038.0026
257792,-80.0023,61357.2159
259136,-70.8159,61679.0076
260480,-65.9574,62007.1838
261824,-100.8382,62326.4645
263168,-61.1746,62654.6815
264512,-91.3045,62973.4473
265856,-66.8186,63290.844
267200,-95.609,63611.3754
268544,-86.1756,63932.8792
269888,-92.5617,64260.2229
271232,-95.5928,64581.1329
272576,-105.2771,64899.8615
273920,-84.1225,65218.3095
275264,-77.5834,65538.9444
276608,-89.2101,65857.9953
277952,-100.5124,66177.7701
279296,-80.249,66498.1581
280640,-82.5084,66816.6931
281984,-90.8306,67137.8174
283328,-69.8694,67457.411
284672,-65.953,67777.2861
286016,-89.6771,68097.129
287360,-105.2205,68421.358
288704,-86.7676,68742.5969
290048,-76.0991,69066.8159
291392,-98.0543,69388.244
292736,-75.5269,69707.1867
294080,-68.6092,70028.5045
295424,-87.7283,70348.6007
296768,-109.9794,70668.3217
298112,-83.0736,70986.8868
299456,-68.3296,71305.0658
300800,-104.2664,71623.378
302144,-103.5097,71942.3449
303488,-67.6812,72269.6973
304832,-70.6091,72590.43
306176,-72.6503,72908.0602
307520,-82.4463,73226.7909
308864,-66.0666,73546.8171
310208,-92.6426,73864.5518
311552,-71.3243,74184.9444
312896,-79.6151,74506.3281
314240,-71.3437,74824.2544
315584,-67.5967,75141.7978
316928,-112.9046,75485.096
318272,-96.5881,75820.8112
319616,-84.0224,76139.0961
320960,-69.5562,76457.9174
322304,-66.5508,76775.3044
323648,-95.8614,77095.3762
324992,-66.6313,77414.5086
326336,-85.3712,77732.7331
327680,-90.601,78052.1785
329024,-85.4805,78372.4655
330368,-84.9714,78691.7219
331712,-73.4103,79021.0321
333056,-71.7304,79340.5648
334400,-78.2236,79662.5204
335744,-60.7171,79965.9455
