,speed,mass_flow,T_oa,T_sa,T_roo,P_tot
17529.0,0.6293044667821669,0.3461169685488658,297.04999999999995,287.15,293.07889701944544,732.7278706403922
17530.0,0.34056476425388993,0.18731066275421482,297.04999999999995,287.15,294.58820805593433,470.42205015675154
17531.0,0.7429558342285912,0.4086258334168976,297.04999999999995,287.15,292.8293962088594,855.5231193985201
17532.0,0.5611661496405126,0.30864090688732043,297.0019498646262,287.15,293.27995895859027,668.9790661019852
17533.0,0.5161799172689101,0.2838988403473172,296.7558943534165,287.15,293.6613231424235,644.4394966241846
17534.0,0.8763700541200721,0.48200263024242423,296.3929995810005,287.15,292.25138516095126,949.3994283745567
17535.0,0.7491217658496411,0.41201705909126685,296.06797846638,287.15,292.47702246169774,816.4185957971463
17536.0,0.6408895893532236,0.35248908167707804,295.9230897958433,287.15,292.79357777941857,715.7096981701392
17537.0,0.36082261437145896,0.19845241382985035,295.96509164103503,287.15,294.13351023052826,474.63129504669996
17538.0,0.6236818115364833,0.3430247624655422,296.0552733449668,287.15,293.0761125894434,728.7643006133886
17539.0,0.6153851850691812,0.3384620076521208,296.0389129736892,287.15,292.9164886166097,699.9609565892171
17540.0,0.4178801361509409,0.22983372812632655,295.8216530091027,287.15,293.7995948530772,529.3940447418814
17541.0,0.6450221167794056,0.3547624616245607,295.5466666666667,287.15,292.93313079864066,738.2292015031809
17542.0,0.8711833025861361,0.4791495967301221,295.27166666666665,287.15,292.03384827980443,907.2159562682498
17543.0,0.825736646770573,0.45415520044152774,294.99666666666667,287.15,292.01398223055463,846.4008422749806
17544.0,0.7381712188342957,0.4059943143135544,294.72166666666664,287.15,291.9006353369411,722.0205827877191
17545.0,0.8225285213708285,0.4523903689389734,294.44666666666666,287.15,291.4320926635438,754.0158522575719
17546.0,0.3427788951714419,0.18852837937684283,294.1716666666667,287.15,292.85780429761377,365.6214116604855
17547.0,0.16632894592542866,0.09148092961685508,293.8966636568087,287.15,293.9372964837035,207.2897039667975
17548.0,0.011687022082994294,0.006427982258365156,293.5728629172974,287.15,295.37770877654253,16.384893362876074
17549.0,0.0,4.578741101248844e-09,293.04424998322116,287.15,296.0039500662539,2.0361641588720306e-05
17550.0,0.0,3.624495833061764e-11,292.38563936420616,287.15,296.09205205976554,1.6458322174819e-07
17551.0,0.0,-4.263794770753846e-12,291.7449478325959,287.15,296.04039400042905,3.3995281072655205e-08
17552.0,0.0,1.2602880043064619e-15,291.22837698043367,287.15,295.9515458143785,6.991035689766861e-12
17553.0,0.0,5.073599843619565e-19,290.7689624038529,287.15,295.85679356899044,5.98788934089889e-14
17554.0,0.0,-1.044564673618256e-19,290.3527751733339,287.15,295.76120518754476,3.642934823653888e-14
17555.0,0.0,-2.1637411098101554e-19,290.0045869863929,287.15,295.6672949386502,1.1750180149715642e-14
17556.0,0.0,-2.6735881529958954e-19,289.7515447095728,287.15,295.57900711927044,4.704594471171198e-15
17557.0,0.0,0.0,289.59919805597576,287.15,295.5011652006695,4.184980374407141e-17
17558.0,0.0,0.0,289.4894757992007,287.15,295.43214565776424,2.994657906483867e-20
17559.0,0.0,0.0,289.35222349335464,287.15,295.36617938134543,1.666641847913202e-24
17560.0,0.0,0.0,289.13245430197895,287.15,295.296638681456,7.972658829441962e-28
17561.0,0.0,0.0,288.8561718837362,287.15,295.2206011832734,4.858428264055798e-31
17562.0,0.0,0.0,288.5631812652828,287.15,295.13986886266997,1.5380842014899696e-34
17563.0,0.0,0.0,288.2848070912478,287.15,295.0572603488866,1.6148920808567572e-38
17564.0,0.0,0.0,288.0567913306078,287.15,294.976032393002,1.055185800337561e-40
17565.0,0.0,0.0,287.9029269332066,287.15,294.8998280191421,6.468869645989365e-41
17566.0,0.0,0.0,287.78356446832964,287.15,294.82888177011387,1.970154583446711e-41
17567.0,0.0,0.0,287.6451815508975,287.15,294.75933731123797,8.533761757502137e-42
17568.0,0.0,0.0,287.40903059993957,287.15,294.68493605165287,5.603209137512009e-43
17569.0,0.0,0.0,286.986648480386,287.15,294.59652764499174,2.803582823466446e-44
17570.0,0.0,0.0,286.4910433050794,287.15,294.49276198926475,2.0411267369845356e-45
17571.0,0.0,0.0,286.08750838335806,287.15,294.38452790372156,2.362229173008156e-46
17572.0,0.0,0.0,285.9105640197649,287.15,294.2872665808258,3.630500053494412e-49
17573.0,0.0,0.0,285.91276485958593,287.15,294.2094536856945,6.113255675813621e-51
17574.0,0.0,0.0,285.9755627865853,287.15,294.14621482196424,3.405309367646976e-53
17575.0,0.0,0.0,285.9895690335015,287.15,294.08892595580306,2.671107764626136e-55
17576.0,0.0,0.0,285.8822580418031,287.15,294.0272247886267,7.370699748191617e-58
17577.0,0.0,0.0,285.7318251968687,287.15,293.9568661249264,9.35202414723759e-59
17578.0,0.0,0.0,285.57789335881665,287.15,293.8814668807601,2.503356472141671e-61
17579.0,0.0,0.0,285.42728072384676,287.15,293.8038239871253,3.7615059957594506e-65
17580.0,0.0,0.0,285.28538395911096,287.15,293.725636742187,9.133656436398287e-69
17581.0,0.0,0.0,285.1513120578446,287.15,293.6476872006797,8.946066782833459e-72
17582.0,0.0,0.0,285.02524758115817,287.15,293.57019993526563,1.2981086597379445e-75
17583.0,0.0,0.0,284.9085280122461,287.15,293.4935725412709,2.8995400000235125e-79
17584.0,0.0,0.0,284.8207412096415,287.15,293.4194363389563,8.223079661462067e-83
17585.0,0.0,0.0,284.835046343074,287.15,293.3539518716006,6.930220154595287e-86
17586.0,0.0,0.0,284.9630855594671,287.15,293.3044174290297,1.0759521158858662e-89
17587.0,0.0,0.0,285.1933827808641,287.15,293.27550627076954,1.4909710003240287e-93
17588.0,0.0,0.0,285.5118102007492,287.15,293.26785070591285,1.537549699421212e-97
17589.0,0.0,0.0,285.8946471349203,287.15,293.2799053582056,3.3451458279483123e-100
17590.0,0.0,0.0,286.3257694771155,287.15,293.3096254353244,4.378474922103158e-104
17591.0,0.21270910709441854,0.11699000153210261,286.7921583419917,287.15,292.45443922006285,182.79138532154576
17592.0,0.6893757993411392,0.3791582659751243,287.3047869442934,287.15,290.318115555142,463.7696382918097
17593.0,0.3969133586716819,0.2183025106217216,287.9158090533775,287.15,290.93298274327645,287.5290370802794
17594.0,0.754118769077508,0.41476393215039475,288.53982577616523,287.15,290.13006916501723,491.3677275311225
17595.0,0.5281164505017453,0.29046403184696185,289.05164624608557,287.15,290.50420544777865,351.8632266452739
17596.0,0.3560495905296872,0.19582753008498666,289.3782425055687,287.15,291.18822551851036,271.1144693580332
17597.0,0.8400288990725476,0.46201458738287304,289.6533333333333,287.15,290.07001021950117,557.4250017086566
17598.0,0.7395022498247671,0.4067266692186422,289.92833333333334,287.15,290.13647576779204,481.4676714691745
17599.0,0.3033406973969769,0.16683748920197874,290.20333333333326,287.15,291.31797753799924,238.35425366529248
17600.0,0.4120562153323757,0.22663123418077957,290.4783333333333,287.15,291.59876448671827,351.45401541590326
17601.0,0.3729209912525675,0.20510687715945158,290.7533333333333,287.15,292.12903833323867,350.9065801344557
17602.0,0.5657380870258024,0.3111564563185482,291.0283333333333,287.15,291.4846812439096,483.67927600016395
17603.0,0.23166378005722152,0.12741510105825538,291.30333333333334,287.15,292.95429773015917,249.5130882427294
17604.0,0.3813686929619085,0.2097531652042288,291.5961000068638,287.15,292.5450441583751,388.8213321078666
17605.0,0.10181160217310693,0.055996547989538084,291.96917415816887,287.15,294.23879039420757,129.80711996466124
17606.0,0.2630602265352806,0.1446831196044291,292.4125062109031,287.15,294.3238981893254,325.2660677771083
17607.0,0.8153744338043327,0.4484559495052763,292.89142978154996,287.15,291.6068143194824,766.2016675897963
17608.0,0.7521827824479672,0.41370062415704045,293.42963494229764,287.15,291.6502162125653,702.3729627105957
17609.0,0.5577875124594378,0.30678304017137525,294.1789347482492,287.15,292.36112762209115,564.4757848937193
17610.0,0.36257748774406034,0.19941761545051964,295.0076092792917,287.15,293.5817838572977,437.11200301418467
17611.0,0.5728107750022317,0.31504593072279613,295.6944607637136,287.15,292.7891979709302,624.743973148172
17612.0,0.1791168550852009,0.0985142786124231,296.0692325298157,287.15,295.1637516231078,258.93112907776805
17613.0,0.47961106922797797,0.26378616428364127,296.2223010769292,287.15,293.76648433901676,606.4823874411112
17614.0,0.4838099500816401,0.26609562003105974,296.2880390887752,287.15,293.7900662136862,609.9266744429386
17615.0,0.89587293150038,0.4927304268686633,296.3710493613346,287.15,292.2840840685463,978.1451165198145
17616.0,0.8149281991234092,0.448210695105545,296.56382260384703,287.15,292.46118916898865,897.5933974585706
17617.0,0.6746806625495617,0.3710745327007477,296.86031326080143,287.15,292.9878659101036,782.3823514851482
17618.0,0.5065257474874746,0.27858896522489013,297.18270143721435,287.15,293.8734050489751,653.8054022036309
17619.0,0.6016423062145836,0.33090323875087385,297.44955753169035,287.15,293.5252554613666,744.6790558601115
17620.0,0.2863392809975918,0.1574866076067617,297.53224031135727,287.15,295.35267156656096,435.826522692156
17621.0,0.4961311090805956,0.27287256362132883,297.26390529241075,287.15,294.3485822656712,683.5223774325121
17622.0,0.2915928576140369,0.16037825600448194,296.829794788304,287.15,295.3961880918602,445.68799639827006
17623.0,0.2650229119910897,0.1457626199933083,296.5067396146607,287.15,296.15598472044695,434.30426819812703
17624.0,0.6976887607848786,0.3837285617772912,296.5002918407967,287.15,293.68231340940633,898.9499135435342
17625.0,0.8562493998481244,0.470937199340299,296.66914687918074,287.15,292.8315229217547,1012.8793046332761
17626.0,0.6952220413459206,0.3823786500980031,296.8716901391232,287.15,293.26359935585066,843.5735506644345
17627.0,0.25617585884180094,0.1408975793282222,297.01724823020214,287.15,295.4866634426069,384.7395582016373
17628.0,0.0756919814803781,0.04163059992682475,297.0499240481324,287.15,297.82002344806494,149.46096883443727
17629.0,0.19933420492557116,0.10963381223412669,297.04999999999995,287.15,297.01531889466554,365.7723126135153
17630.0,0.15924026615612866,0.08758229806341908,297.04999999999995,287.15,296.98468660858464,288.6407110111425
17631.0,0.23739092264098816,0.13056498858639426,297.04999999999995,287.15,297.1378745219914,393.93342282790053
17632.0,0.8506541721374293,0.4678598085450321,297.04999999999995,287.15,293.1377558336225,1049.0148579774166
17633.0,0.6099966435699222,0.33549686711770754,297.04999999999995,287.15,293.6302551307666,768.343592419096
17634.0,0.3753112575322145,0.20642096830518394,297.04999999999995,287.15,294.9088280951354,547.0173542736471
17635.0,0.5388279868274611,0.2963546139703554,297.0500711741067,287.15,294.0371272122956,714.8910838926217
17636.0,0.40876882198330095,0.2248228538790059,297.093263290266,287.15,294.72940728257123,580.9681796248364
17637.0,0.6936853887472901,0.38152893107928065,297.29778105976146,287.15,293.31461283979473,851.2222718829082
17638.0,0.4383000335382227,0.24106460377550068,297.53835434301953,287.15,294.3338343896009,598.2184336476754
17639.0,0.5143255153821983,0.28287777746760967,297.61842676967757,287.15,293.9507947719061,667.429909328353
17640.0,0.3039909035652325,0.16719512895775393,297.4216376821138,287.15,294.89321240369253,418.5023721176047
17641.0,0.7532068103425485,0.41426368804239344,297.14666666666665,287.15,292.4960560282641,821.4406514344881
17642.0,0.32289705077573705,0.17759378208492996,296.87166666666667,287.15,293.90265515493314,403.3514681089879
17643.0,0.1313212191196888,0.07222697207984412,296.59666666666664,287.15,295.30245610239,195.63109909403013
17644.0,0.010333059457920325,0.005683181771825347,296.32166666666666,287.15,296.7656288650472,17.329418231374742
17645.0,0.0,6.070704147542139e-10,296.0466666666667,287.15,297.4383674121362,2.3564628916770935e-06
17646.0,0.0,1.2453204118237312e-12,295.77166666666665,287.15,297.59308551374386,6.008138726845386e-09
17647.0,0.0,-1.804365050443627e-13,295.49666666666667,287.15,297.60499854495487,3.1521866932727384e-09
17648.0,0.0,1.0981966862480898e-14,295.22166666666664,287.15,297.5654179882597,8.140029779897454e-10
17649.0,0.0,-3.788647677841926e-15,294.94666666666666,287.15,297.5107704728979,2.929319056310315e-10
17650.0,0.0,1.5018726007871097e-16,294.6716666666667,287.15,297.4524303612134,2.5034296171373455e-12
17651.0,0.0,1.139901925672371e-18,294.3966975262583,287.15,297.3931095773581,5.21180473453559e-15
17652.0,0.0,0.0,294.14465341510993,287.15,297.3334638156003,2.2031517207625162e-17
17653.0,0.0,0.0,293.99015065304746,287.15,297.2787465406412,1.9075734592881858e-19
17654.0,0.0,0.0,293.90190743757995,287.15,297.2329862879142,1.1368347770064723e-19
17655.0,0.0,0.0,293.81424373717675,287.15,297.1925354828784,3.844267490854212e-20
17656.0,0.0,0.0,293.6799711735558,287.15,297.1508725041331,1.4231048196895992e-20
17657.0,0.0,0.0,293.53,287.15,297.1053991443807,1.9038055451349283e-21
17658.0,0.0,0.0,293.38,287.15,297.0578172139822,2.3681378261751623e-25
17659.0,0.0,0.0,293.22999999999996,287.15,297.0089928887144,3.6211282763703055e-29
17660.0,0.0,0.0,293.08,287.15,296.95925222503075,1.7321591549327064e-32
17661.0,0.0,0.0,292.93,287.15,296.90928425131966,8.69623860707736e-35
17662.0,0.0,0.0,292.78,287.15,296.85991169042467,6.178388322225537e-35
17663.0,0.0,0.0,292.6299377567131,287.15,296.8111524829882,7.456514845819702e-36
17664.0,0.0,0.0,292.4299704118815,287.15,296.7609968305652,4.6012153093807345e-38
17665.0,0.0,0.0,292.02808037518116,287.15,296.6979479954183,2.9356729785243927e-41
17666.0,0.0,0.0,291.52526496216433,287.15,296.6165826124241,2.6214882218723465e-44
17667.0,0.0,0.0,291.1001602471098,287.15,296.5286124917282,5.118514533979082e-48
17668.0,0.0,0.0,290.87190586631016,287.15,296.4511955812449,5.875600254613621e-52
