,P_tot,T_oa,T_roo,mass_flow,speed,T_roo_1,T_roo_2,T_roo_3,T_roo_4
20369.0,0.8739606953892678,289.3290582210686,288.541435239616,0.0749999999999999,0.1,288.66160567904825,288.804008683857,288.95223230577534,289.1045054470011
20370.0,0.8739606953892678,289.7026948144672,288.4551431916064,0.0749999999999999,0.1,288.541435239616,288.66160567904825,288.804008683857,288.95223230577534
20371.0,0.8739606953892678,290.0413999303486,288.4035062231964,0.0749999999999999,0.1,288.4551431916064,288.541435239616,288.66160567904825,288.804008683857
20372.0,0.8739606953892678,290.171890002208,288.3787144483768,0.0749999999999999,0.1,288.4035062231964,288.4551431916064,288.541435239616,288.66160567904825
20373.0,0.8739606953892678,290.1601977277629,288.3648603464587,0.0749999999999999,0.1,288.3787144483768,288.4035062231964,288.4551431916064,288.541435239616
20374.0,0.8739606953892678,290.1129263966815,288.35913235634405,0.0749999999999999,0.1,288.3648603464587,288.3787144483768,288.4035062231964,288.4551431916064
20375.0,1.228120351771405,290.1117712066897,288.3635591426873,0.0767135405004568,0.1874369767778815,288.35913235634405,288.3648603464587,288.3787144483768,288.4035062231964
20376.0,45.22931872019406,290.23416336813824,287.7718707657117,0.2933627959484297,0.3656129048026783,288.3635591426873,288.35913235634405,288.3648603464587,288.3787144483768
20377.0,7.404948639872424,290.4881070677333,287.8236061735216,0.1556485933920386,0.3393234847142412,287.7718707657117,288.3635591426873,288.35913235634405,288.3648603464587
20378.0,391.3587557446032,290.79211162453333,287.31914448286443,0.6065531133058042,0.8147302514062871,287.8236061735216,287.7718707657117,288.3635591426873,288.35913235634405
20379.0,180.1921400516932,291.0524413269333,287.29012440054447,0.4908302099331457,0.4973881832457403,287.31914448286443,287.8236061735216,287.7718707657117,288.3635591426873
20380.0,29.05100986624719,291.1865003804444,287.909721659056,0.204116306698475,0.3044102898436148,287.29012440054447,287.31914448286443,287.8236061735216,287.7718707657117
20381.0,86.46298306251636,291.1996824064,288.02005857577586,0.3824742640651599,0.5178961998678578,287.909721659056,287.29012440054447,287.31914448286443,287.8236061735216
20382.0,39.61993371956241,291.15969856,288.10989239061666,0.2918803699464878,0.3824991551838025,288.02005857577586,287.909721659056,287.29012440054447,287.31914448286443
20383.0,39.54052274389669,291.1368998015999,288.30609238481395,0.296795568483445,0.5168309798235621,288.10989239061666,288.02005857577586,287.909721659056,287.29012440054447
20384.0,348.3600826089005,291.1899285745778,288.18734245043294,0.5837535907380946,0.6668238022201275,288.30609238481395,288.10989239061666,288.02005857577586,287.909721659056
20385.0,22.51073362845074,291.32591715413326,289.21526670474566,0.1778896899262909,0.2352235387804299,288.18734245043294,288.30609238481395,288.10989239061666,288.02005857577586
20386.0,81.61900838021795,291.5587329237334,289.42037321415813,0.3598134507943534,0.5430295369825024,289.21526670474566,288.18734245043294,288.30609238481395,288.10989239061666
20387.0,174.6227560484757,291.9119574101333,289.2465872638487,0.4862145052905695,0.5499923989182801,289.42037321415813,289.21526670474566,288.18734245043294,288.30609238481395
20388.0,36.55088695017847,292.4782427477333,290.6165743254422,0.2072796863374013,0.2842705908578171,289.2465872638487,289.42037321415813,289.21526670474566,288.18734245043294
20389.0,75.76165925599828,293.4603010645333,290.8555723347182,0.3493861903997606,0.5575772970115465,290.6165743254422,289.2465872638487,289.42037321415813,289.21526670474566
20390.0,261.5246374728116,294.6482363477333,290.244494090925,0.5566604692695527,0.8290224098940797,290.8555723347182,290.6165743254422,289.2465872638487,289.42037321415813
20391.0,392.7012597397505,295.71414420890864,290.038739823981,0.6148691647941472,0.6765727191522359,290.244494090925,290.8555723347182,290.6165743254422,289.2465872638487
20392.0,11.56852413062628,296.41318443298763,291.9724338244083,0.1800347034709871,0.1135177606581991,290.038739823981,290.244494090925,290.8555723347182,290.6165743254422
20393.0,6.773529131092764,296.89776863288887,293.46131631236386,0.163578885418708,0.2079696092019848,291.9724338244083,290.038739823981,290.244494090925,290.8555723347182
20394.0,3.564271206038469,297.33440963982224,294.4870505389428,0.1305372311707907,0.1687213370281027,293.46131631236386,291.9724338244083,290.038739823981,290.244494090925
20395.0,4.79016642239491,297.83258746848395,295.16692337898985,0.1440237844471631,0.1754550172859122,294.4870505389428,293.46131631236386,291.9724338244083,290.038739823981
20396.0,1.5156131674557651,298.48094399873577,296.460448311967,0.0923141190072279,0.188980354576754,295.16692337898985,294.4870505389428,293.46131631236386,291.9724338244083
20397.0,47.749409892963534,299.2450728533333,295.08975379320657,0.3016487682881093,0.4568290602418007,296.460448311967,295.16692337898985,294.4870505389428,293.46131631236386
20398.0,93.70980132078412,300.04043067733335,294.1282651966382,0.3954875984600514,0.6296695926821546,295.08975379320657,296.460448311967,295.16692337898985,294.4870505389428
20399.0,398.49806245897406,300.7888859164444,292.8754391660747,0.6296900001047826,0.8349635110792657,294.1282651966382,295.08975379320657,296.460448311967,295.16692337898985
20400.0,246.9348178025388,301.43178803674067,293.0723253541524,0.5457646078892483,0.5545880107567952,292.8754391660747,294.1282651966382,295.08975379320657,296.460448311967
20401.0,36.344914128505486,301.9964170666666,296.6636598864723,0.1645759853711453,0.2351273622307953,293.0723253541524,292.8754391660747,294.1282651966382,295.08975379320657
20402.0,56.74176800511747,302.4985002666665,296.152498170972,0.3299805068152375,0.4716887479792898,296.6636598864723,293.0723253541524,292.8754391660747,294.1282651966382
20403.0,45.48336008320408,302.9380892776296,295.85324252174325,0.3103088495598179,0.3937610731995237,296.152498170972,296.6636598864723,293.0723253541524,292.8754391660747
20404.0,25.324932529852823,303.3125067524214,296.6430327544403,0.2553664199527553,0.4867794781753797,295.85324252174325,296.152498170972,296.6636598864723,293.0723253541524
20405.0,487.19242670008464,303.6156807907555,293.92319222834,0.6459794442191347,0.876409542045078,296.6430327544403,295.85324252174325,296.152498170972,296.6636598864723
20406.0,248.3409456273372,303.85838298168886,293.7579779391047,0.5414936330479836,0.663510647171306,293.92319222834,296.6430327544403,295.85324252174325,296.152498170972
20407.0,122.35884652564737,304.056371083167,294.4452661398254,0.4316095724620802,0.6048065066695523,293.7579779391047,293.92319222834,296.6430327544403,295.85324252174325
20408.0,293.4632954296075,304.2358989669136,293.688183674465,0.5766245876040271,0.789118707455851,294.4452661398254,293.7579779391047,293.92319222834,296.6430327544403
20409.0,302.0644303286218,304.41354667520005,293.3418176607282,0.5843879533084919,0.7316521282816363,293.688183674465,294.4452661398254,293.7579779391047,293.92319222834
20410.0,162.71558511090794,304.4909853781333,293.8099408858442,0.4732321302316606,0.6076446660577891,293.3418176607282,293.688183674465,294.4452661398254,293.7579779391047
20411.0,129.945630329058,304.3438078757925,294.00327538228925,0.4404954728076204,0.6564507852137178,293.8099408858442,293.3418176607282,293.688183674465,294.4452661398254
20412.0,368.9771646878362,303.9165011598222,292.97426700448653,0.604462498321927,0.6873784446145165,294.00327538228925,293.8099408858442,293.3418176607282,293.688183674465
20413.0,18.37379222260097,303.41666666666663,295.08556355728007,0.2109397991635219,0.15729429527156,292.97426700448653,294.00327538228925,293.8099408858442,293.3418176607282
20414.0,17.036797382762987,302.91666666666663,296.80112532256373,0.1676157005293178,0.3392343758658702,295.08556355728007,292.97426700448653,294.00327538228925,293.8099408858442
20415.0,208.0068342338917,302.41666666666663,294.0882849606201,0.5125105273177568,0.8082411408475539,296.80112532256373,295.08556355728007,292.97426700448653,294.00327538228925
20416.0,414.668158768135,301.91666666666663,292.4584332221428,0.6448380333656311,0.8237016575945205,294.0882849606201,296.80112532256373,295.08556355728007,292.97426700448653
20417.0,191.12831772616937,301.41666666666663,292.7287535517275,0.5002411667522028,0.6590944192650515,292.4584332221428,294.0882849606201,296.80112532256373,295.08556355728007
20418.0,255.96150609690795,300.91666666666663,292.4108607357684,0.5458286236125222,0.6197527073070564,292.7287535517275,292.4584332221428,294.0882849606201,296.80112532256373
20419.0,24.427632053317243,300.41666666666663,293.9202019713979,0.2302711488116734,0.2858835419381872,292.4108607357684,292.7287535517275,292.4584332221428,294.0882849606201
20420.0,52.11475288651594,299.91666666666663,293.6261362885565,0.3205591185440552,0.443226639006115,293.9202019713979,292.4108607357684,292.7287535517275,292.4584332221428
20421.0,60.932844939621184,299.41666666666663,293.1281003581699,0.3428646664240407,0.3976778824416662,293.6261362885565,293.9202019713979,292.4108607357684,292.7287535517275
20422.0,23.7890279595476,298.91666666666663,294.203364109973,0.2003352096518545,0.3931570528183094,293.1281003581699,293.6261362885565,293.9202019713979,292.4108607357684
20423.0,351.8028905819777,298.41666666666663,291.9385230310198,0.6027097491527686,0.7755203088784339,294.203364109973,293.1281003581699,293.6261362885565,293.9202019713979
20424.0,106.43555618060172,297.91666666666663,292.01732187708365,0.3732375961249809,0.4116480104223975,291.9385230310198,294.203364109973,293.1281003581699,293.6261362885565
20425.0,13.639028150842224,297.41666666666663,292.7506443473929,0.2014876942064519,0.2341622667909722,292.01732187708365,291.9385230310198,294.203364109973,293.1281003581699
20426.0,8.273800413925269,296.91666666666663,293.13921188804875,0.1435189047227319,0.3372180197582414,292.7506443473929,292.01732187708365,291.9385230310198,294.203364109973
20427.0,288.8181746281369,296.4166801021065,290.76553759780404,0.542605982603206,0.6617946319014366,293.13921188804875,292.7506443473929,292.01732187708365,291.9385230310198
20428.0,20.263019319964663,295.95971718293896,291.03407787703634,0.2299508137192135,0.1443975658164023,290.76553759780404,293.13921188804875,292.7506443473929,292.01732187708365
20429.0,2.271640321746413,295.68200200736504,292.2504897611935,0.0875045775696581,0.1,291.03407787703634,290.76553759780404,293.13921188804875,292.7506443473929
20430.0,0.8739606953892678,295.51060474961264,292.6606390243327,0.0749999999999999,0.1,292.2504897611935,291.03407787703634,290.76553759780404,293.13921188804875
20431.0,0.8739606953892678,295.3073168448565,292.54544779652764,0.0749999999999999,0.1,292.6606390243327,292.2504897611935,291.03407787703634,290.76553759780404
20432.0,0.8739606953892678,294.9445750142193,292.3723357675857,0.0749999999999999,0.1,292.54544779652764,292.6606390243327,292.2504897611935,291.03407787703634
20433.0,0.8739606953892678,294.413338512254,292.17971823315526,0.0749999999999999,0.1,292.3723357675857,292.54544779652764,292.6606390243327,292.2504897611935
20434.0,0.8739606953892678,293.8347123460063,291.9724732611507,0.0749999999999999,0.1,292.17971823315526,292.3723357675857,292.54544779652764,292.6606390243327
20435.0,0.8739606953892678,293.34370567647494,291.7585417465368,0.0749999999999999,0.1,291.9724732611507,292.17971823315526,292.3723357675857,292.54544779652764
20436.0,0.8739606953892678,293.03317929557335,291.5490437608724,0.0749999999999999,0.1,291.7585417465368,291.9724732611507,292.17971823315526,292.3723357675857
20437.0,0.8739606953892678,292.8095341732977,291.3486254058379,0.0749999999999999,0.1,291.5490437608724,291.7585417465368,291.9724732611507,292.17971823315526
20438.0,0.8739606953892678,292.6043355625244,291.1555789269773,0.0749999999999999,0.1,291.3486254058379,291.5490437608724,291.7585417465368,291.9724732611507
20439.0,0.8739606953892678,292.38311374222224,290.9681975827514,0.0749999999999999,0.1,291.1555789269773,291.3486254058379,291.5490437608724,291.7585417465368
20440.0,0.8739606953892678,292.12271671311805,290.78405376003377,0.0749999999999999,0.1,290.9681975827514,291.1555789269773,291.3486254058379,291.5490437608724
20441.0,0.8739606953892678,291.8476188248178,290.60223005432147,0.0749999999999999,0.1,290.78405376003377,290.9681975827514,291.1555789269773,291.3486254058379
20442.0,0.8739606953892678,291.57081846300446,290.4230956690566,0.0749999999999999,0.1,290.60223005432147,290.78405376003377,290.9681975827514,291.1555789269773
20443.0,0.8739606953892678,291.2954551733412,290.2466742525122,0.0749999999999999,0.1,290.4230956690566,290.60223005432147,290.78405376003377,290.9681975827514
20444.0,0.8739606953892678,291.0106588818963,290.07270456607586,0.0749999999999999,0.1,290.2466742525122,290.4230956690566,290.60223005432147,290.78405376003377
20445.0,0.8739606953892678,290.68697859413334,289.8990493562398,0.0749999999999999,0.1,290.07270456607586,290.2466742525122,290.4230956690566,290.60223005432147
20446.0,0.8739606953892678,290.38526588586666,289.7263643050814,0.0749999999999999,0.1,289.8990493562398,290.07270456607586,290.2466742525122,290.4230956690566
20447.0,0.8739606953892678,290.19117788539256,289.55969309219586,0.0749999999999999,0.1,289.7263643050814,289.8990493562398,290.07270456607586,290.2466742525122
20448.0,0.8739606953892678,290.1500949859556,289.4056196447416,0.0749999999999999,0.1,289.55969309219586,289.7263643050814,289.8990493562398,290.07270456607586
20449.0,0.8739606953892678,290.15000000000003,289.2643352566079,0.0749999999999999,0.1,289.4056196447416,289.55969309219586,289.7263643050814,289.8990493562398
20450.0,0.8739606953892678,290.15000000000003,289.1329536531945,0.0749999999999999,0.1,289.2643352566079,289.4056196447416,289.55969309219586,289.7263643050814
20451.0,0.8739606953892678,290.15000000000003,289.0104612579706,0.0749999999999999,0.1,289.1329536531945,289.2643352566079,289.4056196447416,289.55969309219586
20452.0,0.8739606953892678,290.15000000000003,288.89626743466954,0.0749999999999999,0.1,289.0104612579706,289.1329536531945,289.2643352566079,289.4056196447416
20453.0,0.8739606953892678,290.15000000000003,288.7892944543397,0.0749999999999999,0.1,288.89626743466954,289.0104612579706,289.1329536531945,289.2643352566079
20454.0,0.8739606953892678,290.15000000000003,288.68806416699226,0.0749999999999999,0.1,288.7892944543397,288.89626743466954,289.0104612579706,289.1329536531945
20455.0,0.8739606953892678,290.15000000000003,288.5917248760696,0.0749999999999999,0.1,288.68806416699226,288.7892944543397,288.89626743466954,289.0104612579706
20456.0,0.8739606953892678,290.15000000000003,288.50054047867684,0.0749999999999999,0.1,288.5917248760696,288.68806416699226,288.7892944543397,288.89626743466954
20457.0,0.8739606953892678,290.15000000000003,288.4153303308548,0.0749999999999999,0.1,288.50054047867684,288.5917248760696,288.68806416699226,288.7892944543397
20458.0,0.8739606953892678,290.15000000000003,288.3362571917457,0.0749999999999999,0.1,288.4153303308548,288.50054047867684,288.5917248760696,288.68806416699226
20459.0,0.8739606953892678,290.15000000000003,288.26301318755964,0.0749999999999999,0.1,288.3362571917457,288.4153303308548,288.50054047867684,288.5917248760696
20460.0,0.8739606953892678,290.1065236224,288.1940803485917,0.0749999999999999,0.1,288.26301318755964,288.3362571917457,288.4153303308548,288.50054047867684
20461.0,0.8739606953892678,289.88265131519995,288.120223587623,0.0749999999999999,0.1,288.1940803485917,288.26301318755964,288.3362571917457,288.4153303308548
20462.0,0.8739606953892678,289.55271562239994,288.03552916302607,0.0749999999999999,0.1,288.120223587623,288.1940803485917,288.26301318755964,288.3362571917457
20463.0,0.8739606953892678,289.2571908958815,287.94502081849697,0.0749999999999999,0.1,288.03552916302607,288.120223587623,288.1940803485917,288.26301318755964
20464.0,0.8739606953892678,289.0935703855408,287.8581485784998,0.0749999999999999,0.1,287.94502081849697,288.03552916302607,288.120223587623,288.1940803485917
20465.0,0.8739606953892678,288.9946688426666,287.7779927677875,0.0749999999999999,0.1,287.8581485784998,287.94502081849697,288.03552916302607,288.120223587623
20466.0,0.8739606953892678,288.96447041706665,287.7041905452133,0.0749999999999999,0.1,287.7779927677875,287.8581485784998,287.94502081849697,288.03552916302607
20467.0,0.8739606953892678,289.05004257754075,287.6412845005879,0.0749999999999999,0.1,287.7041905452133,287.7779927677875,287.8581485784998,287.94502081849697
20468.0,0.8739606953892678,289.2667350546963,287.5986571136253,0.0749999999999999,0.1,287.6412845005879,287.7041905452133,287.7779927677875,287.8581485784998
20469.0,0.8739606953892678,289.51666666666665,287.5842660614748,0.0749999999999999,0.1,287.5986571136253,287.6412845005879,287.7041905452133,287.7779927677875
20470.0,0.8739606953892678,289.76666666666665,287.6034410153561,0.0749999999999999,0.1,287.5842660614748,287.5986571136253,287.6412845005879,287.7041905452133
20471.0,1.2395824001271007,290.0166546944,287.6613241368086,0.0796447372819702,0.1426035289176205,287.6034410153561,287.5842660614748,287.5986571136253,287.6412845005879
20472.0,9.209075790261554,290.2587237859555,287.5336505028448,0.1808865470211244,0.2220257928826389,287.6613241368086,287.6034410153561,287.5842660614748,287.5986571136253
20473.0,2.0014321277412237,290.4743963818666,287.75833220288393,0.086512398708663,0.1193075835981492,287.5336505028448,287.6613241368086,287.6034410153561,287.5842660614748
20474.0,3.227761600834427,290.6963528874667,287.97384376833025,0.1252065216110923,0.2825386068409258,287.75833220288393,287.5336505028448,287.6613241368086,287.6034410153561
20475.0,112.62942505703612,290.97142300444443,287.5472738170654,0.3912616728479605,0.4680082888197122,287.97384376833025,287.75833220288393,287.5336505028448,287.6613241368086
20476.0,9.997261106591376,291.3428259353284,288.0056664755265,0.1522480606362179,0.3346204445151871,287.5472738170654,287.97384376833025,287.75833220288393,287.5336505028448
20477.0,413.4390513855194,291.8124989610667,287.93356000275503,0.5932632647414587,0.7535937018625888,288.0056664755265,287.5472738170654,287.97384376833025,287.75833220288393
20478.0,93.44162701235496,292.3384819882666,288.1003864619253,0.3633807167888105,0.5024994356218805,287.93356000275503,288.0056664755265,287.5472738170654,287.97384376833025
20479.0,225.96345426655392,292.8738397974123,288.1803583959391,0.5276786837456711,0.6557212551834668,288.1003864619253,287.93356000275503,288.0056664755265,287.5472738170654
20480.0,35.82822415882936,293.383301210074,289.22660984560025,0.2101150127405529,0.3345097795855233,288.1803583959391,288.1003864619253,287.93356000275503,288.0056664755265
20481.0,176.19810705444905,293.88333333333327,289.236231944332,0.4874983242639896,0.7535407771148607,289.22660984560025,288.1803583959391,288.1003864619253,287.93356000275503
20482.0,159.82293400638835,294.38333333333327,289.1379328157618,0.4635234452072239,0.5287405343702591,289.236231944332,289.22660984560025,288.1803583959391,288.1003864619253
20483.0,19.03180949825777,294.88333333333327,290.1984048963662,0.2220372852512641,0.3670150225087055,289.1379328157618,289.236231944332,289.22660984560025,288.1803583959391
20484.0,282.06054366068935,295.38333333333327,289.82265843725213,0.5390228778135551,0.6224245227720111,290.1984048963662,289.1379328157618,289.236231944332,289.22660984560025
20485.0,10.168486215818932,295.88333333333327,291.2343376748242,0.162160387525746,0.1557438288023019,289.82265843725213,290.1984048963662,289.1379328157618,289.236231944332
20486.0,52.79682296163625,296.38333333333327,291.7545804104046,0.2970872387380994,0.5199063741000962,291.2343376748242,289.82265843725213,290.1984048963662,289.1379328157618
20487.0,351.6348468311125,296.88333333333327,290.74239006670155,0.6124749079087284,0.8903047744127001,291.7545804104046,291.2343376748242,289.82265843725213,290.1984048963662
20488.0,408.0046378481241,297.41495170465186,290.53642136843007,0.6421642088573773,0.7774149889342775,290.74239006670155,291.7545804104046,291.2343376748242,289.82265843725213
20489.0,106.45534753760307,298.0872199936,291.5660531251724,0.4082209628238554,0.4318275993367907,290.53642136843007,290.74239006670155,291.7545804104046,291.2343376748242
20490.0,24.56802101064386,298.87513984,293.3174748202652,0.2325572921161519,0.2997609466278945,291.5660531251724,290.53642136843007,290.74239006670155,291.7545804104046
20491.0,26.988114291032044,299.7083481984,293.88097008099686,0.2609759509375627,0.4863587385720232,293.3174748202652,291.5660531251724,290.53642136843007,290.74239006670155
20492.0,356.6050188490745,300.5797662961777,292.290536483084,0.5927001883539096,0.8373254713274907,293.88097008099686,293.3174748202652,291.5660531251724,290.53642136843007
20493.0,357.8574013693377,301.6372682794666,292.1164525555641,0.6185386682216378,0.821915351748735,292.290536483084,293.88097008099686,293.3174748202652,291.5660531251724
20494.0,366.014983821816,302.7603423530666,292.2939233139886,0.6220733532971452,0.7684420646915598,292.1164525555641,292.290536483084,293.88097008099686,293.3174748202652
20495.0,141.80306525655683,303.7379939754666,293.2143394008272,0.4503988078046982,0.5519374785407207,292.2939233139886,292.1164525555641,292.290536483084,293.88097008099686
20496.0,90.35011820953216,304.40032207786663,294.014638426564,0.3892433761136241,0.5263965304109842,293.2143394008272,292.2939233139886,292.1164525555641,292.290536483084
20497.0,152.821708910444,304.7924547242667,294.03727616813774,0.4556475720388671,0.680537342131405,294.014638426564,293.2143394008272,292.2939233139886,292.1164525555641
20498.0,407.4467269634752,305.00674287786666,293.1840693502392,0.643128866641608,0.771837691465643,294.03727616813774,294.014638426564,293.2143394008272,292.2939233139886
20499.0,47.32200328988158,305.1130606487704,295.5234750843893,0.2635780453247998,0.310024539482484,293.1840693502392,294.03727616813774,294.014638426564,293.2143394008272
20500.0,29.51351987455796,305.1861896481185,296.3993985801358,0.2684549616129202,0.3248594548916423,295.5234750843893,293.1840693502392,294.03727616813774,294.014638426564
20501.0,4.266954427323478,305.26993433599995,298.7384276056791,0.1146984573548863,0.1535964263511624,296.3993985801358,295.5234750843893,293.1840693502392,294.03727616813774
20502.0,9.17403004414728,305.3131007744,299.2451626849304,0.168101344871353,0.4150264567825268,298.7384276056791,296.3993985801358,295.5234750843893,293.1840693502392
20503.0,391.13867850127446,305.2451952744296,294.82623957353354,0.6092094190388765,0.8110255623955606,299.2451626849304,298.7384276056791,296.3993985801358,295.5234750843893
20504.0,163.59941507323396,305.0332539809185,294.6321806235256,0.4752144055707188,0.5753290235478021,294.82623957353354,299.2451626849304,298.7384276056791,296.3993985801358
20505.0,143.19614991310172,304.78333333333325,294.8932279434554,0.4537759237247891,0.6437999081328254,294.6321806235256,294.82623957353354,299.2451626849304,298.7384276056791
20506.0,283.6891745607369,304.53333333333336,294.0219293822309,0.5719345063743845,0.7751818273501352,294.8932279434554,294.6321806235256,294.82623957353354,299.2451626849304
20507.0,243.5349447319933,304.2833453056,293.76225439015553,0.5438673009206525,0.7179232757250692,294.0219293822309,294.8932279434554,294.6321806235256,294.82623957353354
20508.0,225.4299160704375,304.04127621404444,293.6144745886721,0.5302850328136448,0.7133317864507941,293.76225439015553,294.0219293822309,294.8932279434554,294.6321806235256
20509.0,249.07010453020723,303.82560361813324,293.28001423745195,0.5480195408899299,0.7202139028578836,293.6144745886721,293.76225439015553,294.0219293822309,294.8932279434554
20510.0,204.2876629847724,303.6036471125333,293.2051317041542,0.5130475638261911,0.7317845489249477,293.28001423745195,293.6144745886721,293.76225439015553,294.0219293822309
20511.0,419.7586666063394,303.3285769955556,292.49726898130666,0.6444432521044693,0.7830814978090397,293.2051317041542,293.28001423745195,293.6144745886721,293.76225439015553
20512.0,96.66394715120988,302.9571740646716,293.4031260696474,0.387931220318473,0.4808295853199383,292.49726898130666,293.2051317041542,293.28001423745195,293.6144745886721
20513.0,96.08413741419284,302.4875010389333,293.4402177806029,0.3949664909810954,0.4207636518984328,293.4031260696474,292.49726898130666,293.2051317041542,293.28001423745195
20514.0,10.38535279866725,301.96151801173323,295.94201547783695,0.1233855230141739,0.1876374503897757,293.4402177806029,293.4031260696474,292.49726898130666,293.2051317041542
20515.0,36.99750587849162,301.4261602025876,295.2223541045745,0.2892092830938901,0.4097491845006814,295.94201547783695,293.4402177806029,293.4031260696474,292.49726898130666
20516.0,6.146672977604435,300.9166987899259,295.70996171153,0.1412169801038468,0.1334440692142545,295.2223541045745,295.94201547783695,293.4402177806029,293.4031260696474
20517.0,0.2177588604962944,300.41666666666663,297.72343249156046,0.0385435581569913,0.0372486359817259,295.70996171153,295.2223541045745,295.94201547783695,293.4402177806029
20518.0,12.168962642455918,299.91666666666663,298.6359910204907,0.0799231361046962,0.2406596589914663,297.72343249156046,295.70996171153,295.2223541045745,295.94201547783695
20519.0,150.1572812662636,299.41662123519995,294.4296380252481,0.4598808332487263,0.7851764455562125,298.6359910204907,297.72343249156046,295.70996171153,295.2223541045745
20520.0,425.9279071929425,298.86514190506665,291.7606152588087,0.6449111147460991,0.7999361224586922,294.4296380252481,298.6359910204907,297.72343249156046,295.70996171153
20521.0,113.54423984374588,298.1071191978666,291.92188375760605,0.4188370923071042,0.3999162968213764,291.7606152588087,294.4296380252481,298.6359910204907,297.72343249156046
20522.0,13.469227898073424,297.2491100842668,293.50626529379946,0.1467925798962838,0.1252824333532234,291.92188375760605,291.7606152588087,294.4296380252481,298.6359910204907
20523.0,0.1286558807440507,296.4784506794666,295.0728669647352,0.0258532989771738,0.0337859888484451,293.50626529379946,291.92188375760605,291.7606152588087,294.4296380252481
20524.0,0.6798538630039002,295.91675390388144,295.043035806245,0.0652241765494748,0.0942673451179523,295.0728669647352,293.50626529379946,291.92188375760605,291.7606152588087
20525.0,0.870869896602484,295.41666666666663,294.42763151203604,0.074881453169048,0.1,295.043035806245,295.0728669647352,293.50626529379946,291.92188375760605
20526.0,0.8739606953892678,294.91666666666663,294.0683688293951,0.0749999999999999,0.1,294.42763151203604,295.043035806245,295.0728669647352,293.50626529379946
20527.0,0.8739606953892678,294.41666666666663,293.75557150052737,0.0749999999999999,0.1,294.0683688293951,294.42763151203604,295.043035806245,295.0728669647352
20528.0,0.8739606953892678,293.91666666666663,293.4479539207248,0.0749999999999999,0.1,293.75557150052737,294.0683688293951,294.42763151203604,295.043035806245
20529.0,0.8739606953892678,293.41666666666663,293.14333106179475,0.0749999999999999,0.1,293.4479539207248,293.75557150052737,294.0683688293951,294.42763151203604
20530.0,0.8739606953892678,292.91666666666663,292.84153227904284,0.0749999999999999,0.1,293.14333106179475,293.4479539207248,293.75557150052737,294.0683688293951
20531.0,0.8739606953892678,292.41666666666663,292.5424959221078,0.0749999999999999,0.1,292.84153227904284,293.14333106179475,293.4479539207248,293.75557150052737
20532.0,0.8739606953892678,291.9983149824,292.24831068436805,0.0749999999999999,0.1,292.5424959221078,292.84153227904284,293.14333106179475,293.4479539207248
20533.0,0.8739606953892678,291.92318379520003,291.9735798339572,0.0749999999999999,0.1,292.24831068436805,292.5424959221078,292.84153227904284,293.14333106179475
20534.0,0.8739606953892678,292.0643459157333,291.72702105406614,0.0749999999999999,0.1,291.9735798339572,292.24831068436805,292.5424959221078,292.84153227904284
20535.0,0.8739606953892678,292.17214347883447,291.50371053974635,0.0749999999999999,0.1,291.72702105406614,291.9735798339572,292.24831068436805,292.5424959221078
20536.0,0.8739606953892678,292.0503648146172,291.29016579418146,0.0749999999999999,0.1,291.50371053974635,291.72702105406614,291.9735798339572,292.24831068436805
