,Tz_1,Tz_2,Tz_3,Tz_4,time,Tz,To_1,To_2,To_3,To_4,To,T_set
18013.0,21.578603300788814,21.578457155232456,21.578249521715236,21.577973026508914,18013.0,21.578701195170538,26.625062430492903,26.740636346075632,26.74882294541061,26.708401824506836,26.4069452189662,21.5792227706865
18014.0,21.578701195170538,21.578603300788814,21.578457155232456,21.578249521715236,18014.0,21.578756282456936,26.4069452189662,26.625062430492903,26.740636346075632,26.74882294541061,26.117674179391145,21.5792227706865
18015.0,21.578756282456936,21.578701195170538,21.578603300788814,21.578457155232456,18015.0,21.578777148108145,26.117674179391145,26.4069452189662,26.625062430492903,26.740636346075632,25.785183668944512,21.5792227706865
18016.0,21.578777148108145,21.578756282456936,21.578701195170538,21.578603300788814,18016.0,21.578784364549335,25.785183668944512,26.117674179391145,26.4069452189662,26.625062430492903,25.417228626783015,21.5792227706865
18017.0,21.578784364549335,21.578777148108145,21.578756282456936,21.578701195170538,18017.0,21.33259838340871,25.417228626783015,25.785183668944512,26.117674179391145,26.4069452189662,24.972653720393453,21.332769998163883
18018.0,21.33259838340871,21.578784364549335,21.578777148108145,21.578756282456936,18018.0,20.564141736980673,24.972653720393453,25.417228626783015,25.785183668944512,26.117674179391145,24.501266028959662,20.564461107659724
18019.0,20.564141736980673,21.33259838340871,21.578784364549335,21.578777148108145,18019.0,20.495511697848144,24.501266028959662,24.972653720393453,25.417228626783015,25.785183668944512,24.082719616914346,20.496076451259114
18020.0,20.495511697848144,20.564141736980673,21.33259838340871,21.578784364549335,18020.0,20.495630353168337,24.082719616914346,24.501266028959662,24.972653720393453,25.417228626783015,23.77884448077117,20.496076451259114
18021.0,20.495630353168337,20.495511697848144,20.564141736980673,21.33259838340871,18021.0,20.495716848424706,23.77884448077117,24.082719616914346,24.501266028959662,24.972653720393453,23.567278219394154,20.496076451259114
18022.0,20.495716848424706,20.495630353168337,20.495511697848144,20.564141736980673,18022.0,20.90890964174531,23.567278219394154,23.77884448077117,24.082719616914346,24.501266028959662,23.422678980820194,23.441592202465756
18023.0,20.90890964174531,20.495716848424706,20.495630353168337,20.495511697848144,18023.0,21.6166526750074,23.422678980820194,23.567278219394154,23.77884448077117,24.082719616914346,23.332226877590415,32.417839115805634
18024.0,21.6166526750074,20.90890964174531,20.495716848424706,20.495630353168337,18024.0,21.85233494655489,23.332226877590415,23.422678980820194,23.567278219394154,23.77884448077117,23.289180230140914,33.138866655111315
18025.0,21.85233494655489,21.6166526750074,20.90890964174531,20.495716848424706,18025.0,21.83329142695635,23.289180230140914,23.332226877590415,23.422678980820194,23.567278219394154,23.29650260377315,33.138866655111315
18026.0,21.83329142695635,21.85233494655489,21.6166526750074,20.90890964174531,18026.0,21.76225223471903,23.29650260377315,23.289180230140914,23.332226877590415,23.422678980820194,23.321523954902432,32.035881941081755
18027.0,21.76225223471903,21.83329142695635,21.85233494655489,21.6166526750074,18027.0,21.666097789044954,23.321523954902432,23.29650260377315,23.289180230140914,23.332226877590415,23.32104773776922,28.637185637574646
18028.0,21.666097789044954,21.76225223471903,21.83329142695635,21.85233494655489,18028.0,21.917040689346038,23.32104773776922,23.321523954902432,23.29650260377315,23.289180230140914,23.25758948317082,28.32059293215167
18029.0,21.917040689346038,21.666097789044954,21.76225223471903,21.83329142695635,18029.0,22.392353285251772,23.25758948317082,23.32104773776922,23.321523954902432,23.29650260377315,23.13562792905691,28.32059293215167
18030.0,22.392353285251772,21.917040689346038,21.666097789044954,21.76225223471903,18030.0,22.674168174949216,23.13562792905691,23.25758948317082,23.32104773776922,23.321523954902432,22.990092420956387,28.32059293215167
18031.0,22.674168174949216,22.392353285251772,21.917040689346038,21.666097789044954,18031.0,22.845477141692413,22.990092420956387,23.13562792905691,23.25758948317082,23.32104773776922,22.856870702830236,29.189863755757187
18032.0,22.845477141692413,22.674168174949216,22.392353285251772,21.917040689346038,18032.0,22.950535469002887,22.856870702830236,22.990092420956387,23.13562792905691,23.25758948317082,22.780962618473723,31.918588367979737
18033.0,22.950535469002887,22.845477141692413,22.674168174949216,22.392353285251772,18033.0,23.01588137984504,22.780962618473723,22.856870702830236,22.990092420956387,23.13562792905691,22.79782769091537,32.163980342887044
18034.0,23.01588137984504,22.950535469002887,22.845477141692413,22.674168174949216,18034.0,23.057808327567216,22.79782769091537,22.780962618473723,22.856870702830236,22.990092420956387,22.846502272144505,32.163980342887044
18035.0,23.057808327567216,23.01588137984504,22.950535469002887,22.845477141692413,18035.0,23.08540245932039,22.846502272144505,22.79782769091537,22.780962618473723,22.856870702830236,22.843098751068908,32.163980342887044
18036.0,23.08540245932039,23.057808327567216,23.01588137984504,22.950535469002887,18036.0,23.101549929948476,22.843098751068908,22.846502272144505,22.79782769091537,22.780962618473723,22.711043165163574,32.163980342887044
18037.0,23.101549929948476,23.08540245932039,23.057808327567216,23.01588137984504,18037.0,23.103053138513076,22.711043165163574,22.843098751068908,22.846502272144505,22.79782769091537,22.447197012184404,32.163980342887044
18038.0,23.103053138513076,23.101549929948476,23.08540245932039,23.057808327567216,18038.0,23.087816018883075,22.447197012184404,22.711043165163574,22.843098751068908,22.846502272144505,22.125529728138815,32.163980342887044
18039.0,23.087816018883075,23.103053138513076,23.101549929948476,23.08540245932039,18039.0,23.0568754074107,22.125529728138815,22.447197012184404,22.711043165163574,22.843098751068908,21.827881753494125,32.163980342887044
18040.0,23.0568754074107,23.087816018883075,23.103053138513076,23.101549929948476,18040.0,23.013532506988497,21.827881753494125,22.125529728138815,22.447197012184404,22.711043165163574,21.610943673484428,32.163980342887044
18041.0,23.013532506988497,23.0568754074107,23.087816018883075,23.103053138513076,18041.0,22.961058157631612,21.610943673484428,21.827881753494125,22.125529728138815,22.447197012184404,21.429659496772615,32.163980342887044
18042.0,22.961058157631612,23.013532506988497,23.0568754074107,23.087816018883075,18042.0,22.9004921873875,21.429659496772615,21.610943673484428,21.827881753494125,22.125529728138815,21.271981451989575,32.163980342887044
18043.0,22.9004921873875,22.961058157631612,23.013532506988497,23.0568754074107,18043.0,22.832831790040018,21.271981451989575,21.429659496772615,21.610943673484428,21.827881753494125,21.149545223603752,31.67951656569585
18044.0,22.832831790040018,22.9004921873875,22.961058157631612,23.013532506988497,18044.0,22.759976028295682,21.149545223603752,21.271981451989575,21.429659496772615,21.610943673484428,21.079387701645658,30.213982305676268
18045.0,22.759976028295682,22.832831790040018,22.9004921873875,22.961058157631612,18045.0,22.68551676377018,21.079387701645658,21.149545223603752,21.271981451989575,21.429659496772615,21.077018268945324,30.078534038214514
18046.0,22.68551676377018,22.759976028295682,22.832831790040018,22.9004921873875,18046.0,22.613393876838302,21.077018268945324,21.079387701645658,21.149545223603752,21.271981451989575,21.10552794336212,30.078534038214514
18047.0,22.613393876838302,22.68551676377018,22.759976028295682,22.832831790040018,18047.0,22.545962936910655,21.10552794336212,21.077018268945324,21.079387701645658,21.149545223603752,21.11512808396401,30.078534038214514
18048.0,22.545962936910655,22.613393876838302,22.68551676377018,22.759976028295682,18048.0,22.483071863668954,21.11512808396401,21.10552794336212,21.077018268945324,21.079387701645658,21.072791382425237,30.078534038214514
18049.0,22.483071863668954,22.545962936910655,22.613393876838302,22.68551676377018,18049.0,22.423222334435707,21.072791382425237,21.11512808396401,21.10552794336212,21.077018268945324,21.00408277746584,30.078534038214514
18050.0,22.423222334435707,22.483071863668954,22.545962936910655,22.613393876838302,18050.0,22.364730756776737,21.00408277746584,21.072791382425237,21.11512808396401,21.10552794336212,20.89784192431688,30.078534038214514
18051.0,22.364730756776737,22.423222334435707,22.483071863668954,22.545962936910655,18051.0,22.305015109583962,20.89784192431688,21.00408277746584,21.072791382425237,21.11512808396401,20.7245412331622,30.078534038214514
18052.0,22.305015109583962,22.364730756776737,22.423222334435707,22.483071863668954,18052.0,22.240774014033775,20.7245412331622,20.89784192431688,21.00408277746584,21.072791382425237,20.468767288793856,30.078534038214514
18053.0,22.240774014033775,22.305015109583962,22.364730756776737,22.423222334435707,18053.0,22.16936811003319,20.468767288793856,20.7245412331622,20.89784192431688,21.00408277746584,20.17323500431405,30.917782162040908
18054.0,22.16936811003319,22.240774014033775,22.305015109583962,22.364730756776737,18054.0,22.08980274305452,20.17323500431405,20.468767288793856,20.7245412331622,20.89784192431688,19.864997422652152,33.52054273310023
18055.0,22.08980274305452,22.16936811003319,22.240774014033775,22.305015109583962,18055.0,22.002023461927536,19.864997422652152,20.17323500431405,20.468767288793856,20.7245412331622,19.558715423118542,33.749649832878504
18056.0,22.002023461927536,22.08980274305452,22.16936811003319,22.240774014033775,18056.0,21.90660358455966,19.558715423118542,19.864997422652152,20.17323500431405,20.468767288793856,19.26525419870137,33.749649832878504
18057.0,21.90660358455966,22.002023461927536,22.08980274305452,22.16936811003319,18057.0,21.804205251414714,19.26525419870137,19.558715423118542,19.864997422652152,20.17323500431405,18.980266856738524,33.749649832878504
18058.0,21.804205251414714,21.90660358455966,22.002023461927536,22.08980274305452,18058.0,21.695345193634182,18.980266856738524,19.26525419870137,19.558715423118542,19.864997422652152,18.703299932906987,33.749649832878504
18059.0,21.695345193634182,21.804205251414714,21.90660358455966,22.002023461927536,18059.0,21.580619879040228,18.703299932906987,18.980266856738524,19.26525419870137,19.558715423118542,18.43725879325217,33.06049733356514
18060.0,21.580619879040228,21.695345193634182,21.804205251414714,21.90660358455966,18060.0,21.461053911195336,18.43725879325217,18.703299932906987,18.980266856738524,19.26525419870137,18.22219465309564,30.88522739047272
18061.0,21.461053911195336,21.580619879040228,21.695345193634182,21.804205251414714,18061.0,21.34103426682634,18.22219465309564,18.43725879325217,18.703299932906987,18.980266856738524,18.177678707395216,30.685731376907825
18062.0,21.34103426682634,21.461053911195336,21.580619879040228,21.695345193634182,18062.0,21.226415121873572,18.177678707395216,18.22219465309564,18.43725879325217,18.703299932906987,18.243578738606118,30.685731376907825
18063.0,21.226415121873572,21.34103426682634,21.461053911195336,21.580619879040228,18063.0,21.11922034444126,18.243578738606118,18.177678707395216,18.22219465309564,18.43725879325217,18.30256938513827,30.685731376907825
18064.0,21.11922034444126,21.226415121873572,21.34103426682634,21.461053911195336,18064.0,21.017111170517637,18.30256938513827,18.243578738606118,18.177678707395216,18.22219465309564,18.220500745682898,30.685731376907825
18065.0,21.017111170517637,21.11922034444126,21.226415121873572,21.34103426682634,18065.0,20.91336242118149,18.220500745682898,18.30256938513827,18.243578738606118,18.177678707395216,17.908220836477312,30.685731376907825
18066.0,20.91336242118149,21.017111170517637,21.11922034444126,21.226415121873572,18066.0,20.80261213542485,17.908220836477312,18.220500745682898,18.30256938513827,18.243578738606118,17.515905864994465,30.685731376907825
18067.0,20.80261213542485,20.91336242118149,21.017111170517637,21.11922034444126,18067.0,20.686746268067395,17.515905864994465,17.908220836477312,18.220500745682898,18.30256938513827,17.245438334928053,30.685731376907825
18068.0,20.686746268067395,20.80261213542485,20.91336242118149,21.017111170517637,18068.0,20.576307422629952,17.245438334928053,17.515905864994465,17.908220836477312,18.220500745682898,17.347422931876338,30.685731376907825
18069.0,20.576307422629952,20.686746268067395,20.80261213542485,20.91336242118149,18069.0,20.299337101793412,17.347422931876338,17.245438334928053,17.515905864994465,17.908220836477312,18.023450223554505,26.418533251265785
18070.0,20.299337101793412,20.576307422629952,20.686746268067395,20.80261213542485,18070.0,17.243085739167213,18.023450223554505,17.347422931876338,17.245438334928053,17.515905864994465,18.96763912734974,13.452238788077636
18071.0,17.243085739167213,20.299337101793412,20.576307422629952,20.686746268067395,18071.0,15.580359366026983,18.96763912734974,18.023450223554505,17.347422931876338,17.245438334928053,19.753287118835658,12.444902180541021
18072.0,15.580359366026983,17.243085739167213,20.299337101793412,20.576307422629952,18072.0,15.159856138598911,19.753287118835658,18.96763912734974,18.023450223554505,17.347422931876338,20.086353579366516,12.444902180541021
18073.0,15.159856138598911,15.580359366026983,17.243085739167213,20.299337101793412,18073.0,14.977821276647376,20.086353579366516,19.753287118835658,18.96763912734974,18.023450223554505,20.236802601004683,12.444902180541021
18074.0,14.977821276647376,15.159856138598911,15.580359366026983,17.243085739167213,18074.0,14.864294329090853,20.236802601004683,20.086353579366516,19.753287118835658,18.96763912734974,20.36150379657539,12.444902180541021
18075.0,14.864294329090853,14.977821276647376,15.159856138598911,15.580359366026983,18075.0,14.790507928526154,20.36150379657539,20.236802601004683,20.086353579366516,19.753287118835658,20.504867725654663,12.444902180541021
18076.0,14.790507928526154,14.864294329090853,14.977821276647376,15.159856138598911,18076.0,14.750008928260911,20.504867725654663,20.36150379657539,20.236802601004683,20.086353579366516,20.700585596749136,12.444902180541021
18077.0,14.750008928260911,14.790507928526154,14.864294329090853,14.977821276647376,18077.0,14.738800453186627,20.700585596749136,20.504867725654663,20.36150379657539,20.236802601004683,20.936804913227263,12.444902180541021
18078.0,14.738800453186627,14.750008928260911,14.790507928526154,14.864294329090853,18078.0,14.752027568761093,20.936804913227263,20.700585596749136,20.504867725654663,20.36150379657539,21.208467736686885,12.444902180541021
18079.0,14.752027568761093,14.738800453186627,14.750008928260911,14.790507928526154,18079.0,14.786120081641343,21.208467736686885,20.936804913227263,20.700585596749136,20.504867725654663,21.519464633004986,12.444902180541021
18080.0,14.786120081641343,14.752027568761093,14.738800453186627,14.750008928260911,18080.0,15.163226755189555,21.519464633004986,21.208467736686885,20.936804913227263,20.700585596749136,21.99338054327825,14.527865067626237
18081.0,15.163226755189555,14.786120081641343,14.752027568761093,14.738800453186627,18081.0,16.53616095245468,21.99338054327825,21.519464633004986,21.208467736686885,20.936804913227263,22.988333572125782,20.828244394215915
18082.0,16.53616095245468,15.163226755189555,14.786120081641343,14.752027568761093,18082.0,17.60966355408965,22.988333572125782,21.99338054327825,21.519464633004986,21.208467736686885,24.231270922001727,21.332342560964207
18083.0,17.60966355408965,16.53616095245468,15.163226755189555,14.786120081641343,18083.0,18.481671504706696,24.231270922001727,22.988333572125782,21.99338054327825,21.519464633004986,25.256852082958005,21.332342560964207
18084.0,18.481671504706696,17.60966355408965,16.53616095245468,15.163226755189555,18084.0,19.272554360186234,25.256852082958005,24.231270922001727,22.988333572125782,21.99338054327825,25.694581355208072,21.332342560964207
18085.0,19.272554360186234,18.481671504706696,17.60966355408965,16.53616095245468,18085.0,20.02570648431481,25.694581355208072,25.256852082958005,24.231270922001727,22.988333572125782,25.69306479285774,22.827368057266426
18086.0,20.02570648431481,19.272554360186234,18.481671504706696,17.60966355408965,18086.0,20.763346016444814,25.69306479285774,25.694581355208072,25.256852082958005,24.231270922001727,25.548168650831883,27.313503598424916
18087.0,20.763346016444814,20.02570648431481,19.272554360186234,18.481671504706696,18087.0,21.48820853606435,25.548168650831883,25.69306479285774,25.694581355208072,25.256852082958005,25.511801415829552,27.715023490695387
18088.0,21.48820853606435,20.763346016444814,20.02570648431481,19.272554360186234,18088.0,22.202299655203774,25.511801415829552,25.548168650831883,25.69306479285774,25.694581355208072,25.772098622849967,27.715023490695387
18089.0,22.202299655203774,21.48820853606435,20.763346016444814,20.02570648431481,18089.0,22.909539669777814,25.772098622849967,25.511801415829552,25.548168650831883,25.69306479285774,26.20191212720681,27.715023490695387
18090.0,22.909539669777814,22.202299655203774,21.48820853606435,20.763346016444814,18090.0,23.61620291471536,26.20191212720681,25.772098622849967,25.511801415829552,25.548168650831883,26.659614437920766,27.715023490695387
18091.0,23.61620291471536,22.909539669777814,22.202299655203774,21.48820853606435,18091.0,24.32445853409149,26.659614437920766,26.20191212720681,25.772098622849967,25.511801415829552,27.046136267651093,27.715023490695387
18092.0,24.32445853409149,23.61620291471536,22.909539669777814,22.202299655203774,18092.0,25.02914949692746,27.046136267651093,26.659614437920766,26.20191212720681,25.772098622849967,27.2980451608679,27.715023490695387
18093.0,25.02914949692746,24.32445853409149,23.61620291471536,22.909539669777814,18093.0,25.722174269541654,27.2980451608679,27.046136267651093,26.659614437920766,26.20191212720681,27.490304618106165,27.715023490695387
18094.0,25.722174269541654,25.02914949692746,24.32445853409149,23.61620291471536,18094.0,26.393330136164707,27.490304618106165,27.2980451608679,27.046136267651093,26.659614437920766,27.64717147101379,27.715023490695387
18095.0,26.393330136164707,25.722174269541654,25.02914949692746,24.32445853409149,18095.0,27.005102091290667,27.64717147101379,27.490304618106165,27.2980451608679,27.046136267651093,27.759123060924537,27.715023490695387
18096.0,27.005102091290667,26.393330136164707,25.722174269541654,25.02914949692746,18096.0,27.492398714958313,27.759123060924537,27.64717147101379,27.490304618106165,27.2980451608679,27.821390375119222,27.715023490695387
18097.0,27.492398714958313,27.005102091290667,26.393330136164707,25.722174269541654,18097.0,26.568912779270363,27.821390375119222,27.759123060924537,27.64717147101379,27.490304618106165,27.848761910176393,26.593872373822364
18098.0,26.568912779270363,27.492398714958313,27.005102091290667,26.393330136164707,18098.0,23.236874819205127,27.848761910176393,27.821390375119222,27.759123060924537,27.64717147101379,27.84830633421865,23.174827903799667
18099.0,23.236874819205127,26.568912779270363,27.492398714958313,27.005102091290667,18099.0,22.896751781565854,27.84830633421865,27.848761910176393,27.821390375119222,27.759123060924537,27.822331531624116,22.8975592990339
18100.0,22.896751781565854,23.236874819205127,26.568912779270363,27.492398714958313,18100.0,22.896936828338653,27.822331531624116,27.84830633421865,27.848761910176393,27.821390375119222,27.746066856068126,22.8975592990339
18101.0,22.896936828338653,22.896751781565854,23.236874819205127,26.568912779270363,18101.0,22.897098716285257,27.746066856068126,27.822331531624116,27.84830633421865,27.848761910176393,27.5496711041219,22.8975592990339
18102.0,22.897098716285257,22.896936828338653,22.896751781565854,23.236874819205127,18102.0,22.89725735899242,27.5496711041219,27.746066856068126,27.822331531624116,27.84830633421865,27.321314971184847,22.8975592990339
18103.0,22.89725735899242,22.897098716285257,22.896936828338653,22.896751781565854,18103.0,22.897454827383626,27.321314971184847,27.5496711041219,27.746066856068126,27.822331531624116,27.194543339768586,22.8975592990339
18104.0,22.897454827383626,22.89725735899242,22.897098716285257,22.896936828338653,18104.0,22.89761735015685,27.194543339768586,27.321314971184847,27.5496711041219,27.746066856068126,27.25707665067921,22.8975592990339
18105.0,22.89761735015685,22.897454827383626,22.89725735899242,22.897098716285257,18105.0,22.89769414726186,27.25707665067921,27.194543339768586,27.321314971184847,27.5496711041219,27.400344505226144,22.8975592990339
18106.0,22.89769414726186,22.89761735015685,22.897454827383626,22.89725735899242,18106.0,22.897663627756913,27.400344505226144,27.25707665067921,27.194543339768586,27.321314971184847,27.562291667484942,22.8975592990339
18107.0,22.897663627756913,22.89769414726186,22.89761735015685,22.897454827383626,18107.0,22.89756818907557,27.562291667484942,27.400344505226144,27.25707665067921,27.194543339768586,27.721674932545056,22.8975592990339
18108.0,22.89756818907557,22.897663627756913,22.89769414726186,22.89761735015685,18108.0,23.51343910799062,27.721674932545056,27.562291667484942,27.400344505226144,27.25707665067921,27.8699612863507,24.232581289227653
18109.0,23.51343910799062,22.89756818907557,22.897663627756913,22.89769414726186,18109.0,24.628070093339772,27.8699612863507,27.721674932545056,27.562291667484942,27.400344505226144,28.032040329960694,28.298990910189218
18110.0,24.628070093339772,23.51343910799062,22.89756818907557,22.897663627756913,18110.0,25.239010700999643,28.032040329960694,27.8699612863507,27.721674932545056,27.562291667484942,28.18267954041022,28.621037416041474
18111.0,25.239010700999643,24.628070093339772,23.51343910799062,22.89756818907557,18111.0,25.619025155589156,28.18267954041022,28.032040329960694,27.8699612863507,27.721674932545056,28.279411374312758,28.621037416041474
18112.0,25.619025155589156,25.239010700999643,24.628070093339772,23.51343910799062,18112.0,25.892250891160415,28.279411374312758,28.18267954041022,28.032040329960694,27.8699612863507,28.282957955523614,28.621037416041474
18113.0,25.892250891160415,25.619025155589156,25.239010700999643,24.628070093339772,18113.0,26.113401352006804,28.282957955523614,28.279411374312758,28.18267954041022,28.032040329960694,28.19165964032169,28.621037416041474
18114.0,26.113401352006804,25.892250891160415,25.619025155589156,25.239010700999643,18114.0,26.304980284697706,28.19165964032169,28.282957955523614,28.279411374312758,28.18267954041022,28.04354951629739,28.621037416041474
18115.0,26.304980284697706,26.113401352006804,25.892250891160415,25.619025155589156,18115.0,26.467779433580176,28.04354951629739,28.19165964032169,28.282957955523614,28.279411374312758,27.880708046379254,28.621037416041474
18116.0,26.467779433580176,26.304980284697706,26.113401352006804,25.892250891160415,18116.0,26.592241708257177,27.880708046379254,28.04354951629739,28.19165964032169,28.282957955523614,27.735019371765134,28.621037416041474
18117.0,26.592241708257177,26.467779433580176,26.304980284697706,26.113401352006804,18117.0,26.667455606523276,27.735019371765134,27.880708046379254,28.04354951629739,28.19165964032169,27.59205408294946,28.621037416041474
18118.0,26.667455606523276,26.592241708257177,26.467779433580176,26.304980284697706,18118.0,26.690489693728466,27.59205408294946,27.735019371765134,27.880708046379254,28.04354951629739,27.442752659408427,28.621037416041474
18119.0,26.690489693728466,26.667455606523276,26.592241708257177,26.467779433580176,18119.0,26.66851105179353,27.442752659408427,27.59205408294946,27.735019371765134,27.880708046379254,27.28626821550114,28.13490382465585
18120.0,26.66851105179353,26.690489693728466,26.667455606523276,26.592241708257177,18120.0,26.423306253013493,27.28626821550114,27.442752659408427,27.59205408294946,27.735019371765134,27.081893705785205,26.655288043039718
18121.0,26.423306253013493,26.66851105179353,26.690489693728466,26.667455606523276,18121.0,26.158558622317457,27.081893705785205,27.28626821550114,27.442752659408427,27.59205408294946,26.70555739350783,26.541417287560307
18122.0,26.158558622317457,26.423306253013493,26.66851105179353,26.690489693728466,18122.0,25.89649381438869,26.70555739350783,27.081893705785205,27.28626821550114,27.442752659408427,26.22960044965339,26.541417287560307
18123.0,25.89649381438869,26.158558622317457,26.423306253013493,26.66851105179353,18123.0,25.61538332810437,26.22960044965339,26.70555739350783,27.081893705785205,27.28626821550114,25.787436390061373,26.541417287560307
18124.0,25.61538332810437,25.89649381438869,26.158558622317457,26.423306253013493,18124.0,25.854049053095935,25.787436390061373,26.22960044965339,26.70555739350783,27.081893705785205,25.52483268609535,26.541417287560307
18125.0,25.854049053095935,25.61538332810437,25.89649381438869,26.158558622317457,18125.0,26.398083541787344,25.52483268609535,25.787436390061373,26.22960044965339,26.70555739350783,25.521852155153056,26.541417287560307
18126.0,26.398083541787344,25.854049053095935,25.61538332810437,25.89649381438869,18126.0,26.692086236919693,25.521852155153056,25.52483268609535,25.787436390061373,26.22960044965339,25.632625659928465,26.541417287560307
18127.0,26.692086236919693,26.398083541787344,25.854049053095935,25.61538332810437,18127.0,25.989784228594544,25.632625659928465,25.521852155153056,25.52483268609535,25.787436390061373,25.66391751350153,26.014525103341896
18128.0,25.989784228594544,26.692086236919693,26.398083541787344,25.854049053095935,18128.0,24.321729054355956,25.66391751350153,25.632625659928465,25.521852155153056,25.52483268609535,25.40498543393886,24.428895851521304
18129.0,24.321729054355956,25.989784228594544,26.692086236919693,26.398083541787344,18129.0,24.082114276685388,25.40498543393886,25.66391751350153,25.632625659928465,25.521852155153056,24.754216591223212,24.296675690410268
18130.0,24.082114276685388,24.321729054355956,25.989784228594544,26.692086236919693,18130.0,23.893814223012043,24.754216591223212,25.40498543393886,25.66391751350153,25.632625659928465,23.98007807153897,24.296675690410268
18131.0,23.893814223012043,24.082114276685388,24.321729054355956,25.989784228594544,18131.0,24.29849465995568,23.98007807153897,24.754216591223212,25.40498543393886,25.66391751350153,23.424343025174892,24.296675690410268
18132.0,24.29849465995568,23.893814223012043,24.082114276685388,24.321729054355956,18132.0,24.663573970423442,23.424343025174892,23.98007807153897,24.754216591223212,25.40498543393886,23.30030774476967,24.296675690410268
18133.0,24.663573970423442,24.29849465995568,23.893814223012043,24.082114276685388,18133.0,24.039049489226898,23.30030774476967,23.424343025174892,23.98007807153897,24.754216591223212,23.299999999999955,24.296675690410268
18134.0,24.039049489226898,24.663573970423442,24.29849465995568,23.893814223012043,18134.0,24.10260115359597,23.299999999999955,23.30030774476967,23.424343025174892,23.98007807153897,23.299999999999955,24.296675690410268
18135.0,24.10260115359597,24.039049489226898,24.663573970423442,24.29849465995568,18135.0,24.36936727413888,23.299999999999955,23.299999999999955,23.30030774476967,23.424343025174892,23.299999999999955,24.296675690410268
18136.0,24.36936727413888,24.10260115359597,24.039049489226898,24.663573970423442,18136.0,24.51390740570355,23.299999999999955,23.299999999999955,23.299999999999955,23.30030774476967,23.299999999999955,26.388876246462075
18137.0,24.51390740570355,24.36936727413888,24.10260115359597,24.039049489226898,18137.0,24.590079251354837,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,32.79102451531162
18138.0,24.590079251354837,24.51390740570355,24.36936727413888,24.10260115359597,18138.0,24.62637859018548,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,33.32574750741031
18139.0,24.62637859018548,24.590079251354837,24.51390740570355,24.36936727413888,18139.0,24.638573928670155,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,33.32574750741031
18140.0,24.638573928670155,24.62637859018548,24.590079251354837,24.51390740570355,18140.0,24.635466738817,23.299999999999955,23.299999999999955,23.299999999999955,23.299999999999955,23.26074486706051,33.32574750741031
18141.0,24.635466738817,24.638573928670155,24.62637859018548,24.590079251354837,18141.0,24.61904525417384,23.26074486706051,23.299999999999955,23.299999999999955,23.299999999999955,23.052380815353217,33.32574750741031
18142.0,24.61904525417384,24.635466738817,24.638573928670155,24.62637859018548,18142.0,24.58646569962241,23.052380815353217,23.26074486706051,23.299999999999955,23.299999999999955,22.720343461261677,33.32574750741031
18143.0,24.58646569962241,24.61904525417384,24.635466738817,24.638573928670155,18143.0,24.53616270349829,22.720343461261677,23.052380815353217,23.26074486706051,23.299999999999955,22.367628008939676,33.32574750741031
18144.0,24.53616270349829,24.58646569962241,24.61904525417384,24.635466738817,18144.0,24.470291110084816,22.367628008939676,22.720343461261677,23.052380815353217,23.26074486706051,22.071744785534634,33.32574750741031
18145.0,24.470291110084816,24.53616270349829,24.58646569962241,24.61904525417384,18145.0,24.392158207775537,22.071744785534634,22.367628008939676,22.720343461261677,23.052380815353217,21.79666666666668,33.32574750741031
18146.0,24.392158207775537,24.470291110084816,24.53616270349829,24.58646569962241,18146.0,24.30348744630254,21.79666666666668,22.071744785534634,22.367628008939676,22.720343461261677,21.521666666666704,33.32574750741031
18147.0,24.30348744630254,24.392158207775537,24.470291110084816,24.53616270349829,18147.0,24.205587068510624,21.521666666666704,21.79666666666668,22.071744785534634,22.367628008939676,21.24666666666667,33.32574750741031
18148.0,24.205587068510624,24.30348744630254,24.392158207775537,24.470291110084816,18148.0,23.664174230657807,21.24666666666667,21.521666666666704,21.79666666666668,22.071744785534634,21.006287281657308,29.008742275890995
18149.0,23.664174230657807,24.205587068510624,24.30348744630254,24.392158207775537,18149.0,20.203050134980515,21.006287281657308,21.24666666666667,21.521666666666704,21.79666666666668,20.920056711791233,15.54991334286234
18150.0,20.203050134980515,23.664174230657807,24.205587068510624,24.30348744630254,18150.0,17.416331050173824,20.920056711791233,21.006287281657308,21.24666666666667,21.521666666666704,20.96097379083767,14.303750258888329
18151.0,17.416331050173824,20.203050134980515,23.664174230657807,24.205587068510624,18151.0,16.283843459632124,20.96097379083767,20.920056711791233,21.006287281657308,21.24666666666667,21.053143268584847,14.303750258888329
18152.0,16.283843459632124,17.416331050173824,20.203050134980515,23.664174230657807,18152.0,15.837835105794909,21.053143268584847,20.96097379083767,20.920056711791233,21.006287281657308,21.15414442494,14.303750258888329
18153.0,15.837835105794909,16.283843459632124,17.416331050173824,20.203050134980515,18153.0,15.537804454847674,21.15414442494,21.053143268584847,20.96097379083767,20.920056711791233,21.32639261083824,14.303750258888329
18154.0,15.537804454847674,15.837835105794909,16.283843459632124,17.416331050173824,18154.0,15.300811334925413,21.32639261083824,21.15414442494,21.053143268584847,20.96097379083767,21.526259367813566,14.303750258888329
