,P_coo,P_coo_1,P_coo_2,P_coo_3,P_coo_4,T_roo,T_roo_1,T_roo_2,T_roo_3,T_roo_4,T_set,h,T_oa
18096.0,413.1782993300823,405.0174551931672,398.0700588439734,390.5499553255475,382.721567869182,27.492398714958313,27.005102091290667,26.393330136164707,25.722174269541597,25.02914949692746,27.715023490695444,12,27.821390375119222
18097.0,929.4955690599,413.1782993300823,405.0174551931672,398.0700588439734,390.5499553255475,26.56891277927042,27.492398714958313,27.005102091290667,26.393330136164707,25.722174269541597,26.59387237382242,12,27.84876191017645
18098.0,2475.614132979697,929.4955690599,413.1782993300823,405.0174551931672,398.0700588439734,23.236874819205127,26.56891277927042,27.492398714958313,27.005102091290667,26.393330136164707,23.174827903799667,12,27.84830633421865
18099.0,1120.649341882437,2475.614132979697,929.4955690599,413.1782993300823,405.0174551931672,22.896751781565797,23.236874819205127,26.56891277927042,27.492398714958313,27.005102091290667,22.8975592990339,12,27.82233153162406
18100.0,898.4308653091659,1120.649341882437,2475.614132979697,929.4955690599,413.1782993300823,22.896936828338653,22.896751781565797,23.236874819205127,26.56891277927042,27.492398714958313,22.8975592990339,13,27.746066856068126
18101.0,790.7880086849723,898.4308653091659,1120.649341882437,2475.614132979697,929.4955690599,22.897098716285257,22.896936828338653,22.896751781565797,23.236874819205127,26.56891277927042,22.8975592990339,13,27.5496711041219
18102.0,726.0719685716925,790.7880086849723,898.4308653091659,1120.649341882437,2475.614132979697,22.897257358992476,22.897098716285257,22.896936828338653,22.896751781565797,23.236874819205127,22.8975592990339,13,27.321314971184847
18103.0,698.8215675700387,726.0719685716925,790.7880086849723,898.4308653091659,1120.649341882437,22.897454827383626,22.897257358992476,22.897098716285257,22.896936828338653,22.896751781565797,22.8975592990339,13,27.194543339768586
18104.0,707.6949987019875,698.8215675700387,726.0719685716925,790.7880086849723,898.4308653091659,22.89761735015685,22.897454827383626,22.897257358992476,22.897098716285257,22.896936828338653,22.8975592990339,14,27.25707665067921
18105.0,738.099945005762,707.6949987019875,698.8215675700387,726.0719685716925,790.7880086849723,22.89769414726186,22.89761735015685,22.897454827383626,22.897257358992476,22.897098716285257,22.8975592990339,14,27.400344505226144
18106.0,770.2398309478551,738.099945005762,707.6949987019875,698.8215675700387,726.0719685716925,22.897663627756913,22.89769414726186,22.89761735015685,22.897454827383626,22.897257358992476,22.8975592990339,14,27.562291667484885
18107.0,787.5439758034786,770.2398309478551,738.099945005762,707.6949987019875,698.8215675700387,22.89756818907557,22.897663627756913,22.89769414726186,22.89761735015685,22.897454827383626,22.8975592990339,14,27.721674932545
18108.0,478.3938148213724,787.5439758034786,770.2398309478551,738.099945005762,707.6949987019875,23.51343910799062,22.89756818907557,22.897663627756913,22.89769414726186,22.89761735015685,24.232581289227653,15,27.8699612863507
18109.0,370.6852112295484,478.3938148213724,787.5439758034786,770.2398309478551,738.099945005762,24.628070093339716,23.51343910799062,22.89756818907557,22.897663627756913,22.89769414726186,28.298990910189218,15,28.032040329960694
18110.0,384.8493212343744,370.6852112295484,478.3938148213724,787.5439758034786,770.2398309478551,25.239010700999643,24.628070093339716,23.51343910799062,22.89756818907557,22.897663627756913,28.621037416041474,15,28.18267954041022
18111.0,395.44048841628745,384.8493212343744,370.6852112295484,478.3938148213724,787.5439758034786,25.6190251555891,25.239010700999643,24.628070093339716,23.51343910799062,22.89756818907557,28.621037416041474,15,28.279411374312758
18112.0,402.1952212238622,395.44048841628745,384.8493212343744,370.6852112295484,478.3938148213724,25.89225089116036,25.6190251555891,25.239010700999643,24.628070093339716,23.51343910799062,28.621037416041474,16,28.282957955523557
18113.0,406.18155781430926,402.1952212238622,395.44048841628745,384.8493212343744,370.6852112295484,26.113401352006804,25.89225089116036,25.6190251555891,25.239010700999643,24.628070093339716,28.621037416041474,16,28.19165964032169
18114.0,408.3424795641865,406.18155781430926,402.1952212238622,395.44048841628745,384.8493212343744,26.304980284697706,26.113401352006804,25.89225089116036,25.6190251555891,25.239010700999643,28.621037416041474,16,28.04354951629739
18115.0,409.4386447628122,408.3424795641865,406.18155781430926,402.1952212238622,395.44048841628745,26.467779433580233,26.304980284697706,26.113401352006804,25.89225089116036,25.6190251555891,28.621037416041474,16,27.880708046379254
18116.0,409.9676718200562,409.4386447628122,408.3424795641865,406.18155781430926,402.1952212238622,26.592241708257234,26.467779433580233,26.304980284697706,26.113401352006804,25.89225089116036,28.621037416041474,17,27.735019371765134
18117.0,409.8468502750929,409.9676718200562,409.4386447628122,408.3424795641865,406.18155781430926,26.667455606523276,26.592241708257234,26.467779433580233,26.304980284697706,26.113401352006804,28.621037416041474,17,27.59205408294946
18118.0,408.9723682627754,409.8468502750929,409.9676718200562,409.4386447628122,408.3424795641865,26.690489693728466,26.667455606523276,26.592241708257234,26.467779433580233,26.304980284697706,28.621037416041474,17,27.44275265940837
18119.0,407.3626009913712,408.9723682627754,409.8468502750929,409.9676718200562,409.4386447628122,26.66851105179353,26.690489693728466,26.667455606523276,26.592241708257234,26.467779433580233,28.13490382465585,17,27.28626821550114
18120.0,403.2062850337208,407.3626009913712,408.9723682627754,409.8468502750929,409.9676718200562,26.42330625301355,26.66851105179353,26.690489693728466,26.667455606523276,26.592241708257234,26.655288043039718,18,27.081893705785205
18121.0,393.99243419665135,403.2062850337208,407.3626009913712,408.9723682627754,409.8468502750929,26.158558622317457,26.42330625301355,26.66851105179353,26.690489693728466,26.667455606523276,26.541417287560307,18,26.70555739350783
18122.0,382.4628195420792,393.99243419665135,403.2062850337208,407.3626009913712,408.9723682627754,25.89649381438869,26.158558622317457,26.42330625301355,26.66851105179353,26.690489693728466,26.541417287560307,18,26.229600449653447
18123.0,365.511496414926,382.4628195420792,393.99243419665135,403.2062850337208,407.3626009913712,25.61538332810437,25.89649381438869,26.158558622317457,26.42330625301355,26.66851105179353,26.541417287560307,18,25.78743639006143
18124.0,24.560847676308747,365.511496414926,382.4628195420792,393.99243419665135,403.2062850337208,25.854049053095935,25.61538332810437,25.89649381438869,26.158558622317457,26.42330625301355,26.541417287560307,19,25.52483268609535
18125.0,0.0,24.560847676308747,365.511496414926,382.4628195420792,393.99243419665135,26.398083541787344,25.854049053095935,25.61538332810437,25.89649381438869,26.158558622317457,26.541417287560307,19,25.521852155153
18126.0,0.0,0.0,24.560847676308747,365.511496414926,382.4628195420792,26.69208623691975,26.398083541787344,25.854049053095935,25.61538332810437,25.89649381438869,26.541417287560307,19,25.632625659928465
18127.0,278.5577461929377,0.0,0.0,24.560847676308747,365.511496414926,25.989784228594488,26.69208623691975,26.398083541787344,25.854049053095935,25.61538332810437,26.014525103341896,19,25.66391751350153
18128.0,376.9162871071085,278.5577461929377,0.0,0.0,24.560847676308747,24.321729054355956,25.989784228594488,26.69208623691975,26.398083541787344,25.854049053095935,24.428895851521304,20,25.40498543393892
18129.0,357.31818290091576,376.9162871071085,278.5577461929377,0.0,0.0,24.082114276685445,24.321729054355956,25.989784228594488,26.69208623691975,26.398083541787344,24.296675690410268,20,24.754216591223155
18130.0,310.07301387138494,357.31818290091576,376.9162871071085,278.5577461929377,0.0,23.893814223012043,24.082114276685445,24.321729054355956,25.989784228594488,26.69208623691975,24.296675690410268,20,23.98007807153897
18131.0,0.8646835941667254,310.07301387138494,357.31818290091576,376.9162871071085,278.5577461929377,24.298494659955736,23.893814223012043,24.082114276685445,24.321729054355956,25.989784228594488,24.296675690410268,20,23.42434302517495
18132.0,17.960561119499257,0.8646835941667254,310.07301387138494,357.31818290091576,376.9162871071085,24.663573970423442,24.298494659955736,23.893814223012043,24.082114276685445,24.321729054355956,24.296675690410268,21,23.30030774476967
18133.0,339.2822583740275,17.960561119499257,0.8646835941667254,310.07301387138494,357.31818290091576,24.039049489226898,24.663573970423442,24.298494659955736,23.893814223012043,24.082114276685445,24.296675690410268,21,23.299999999999955
18134.0,0.0,339.2822583740275,17.960561119499257,0.8646835941667254,310.07301387138494,24.10260115359597,24.039049489226898,24.663573970423442,24.298494659955736,23.893814223012043,24.296675690410268,21,23.299999999999955
18135.0,0.0,0.0,339.2822583740275,17.960561119499257,0.8646835941667254,24.36936727413888,24.10260115359597,24.039049489226898,24.663573970423442,24.298494659955736,24.296675690410268,21,23.299999999999955
18136.0,0.0,0.0,0.0,339.2822583740275,17.960561119499257,24.51390740570355,24.36936727413888,24.10260115359597,24.039049489226898,24.663573970423442,26.388876246462075,22,23.299999999999955
18137.0,0.0,0.0,0.0,0.0,339.2822583740275,24.590079251354837,24.51390740570355,24.36936727413888,24.10260115359597,24.039049489226898,32.791024515311676,22,23.299999999999955
18138.0,0.0,0.0,0.0,0.0,0.0,24.62637859018548,24.590079251354837,24.51390740570355,24.36936727413888,24.10260115359597,33.32574750741031,22,23.299999999999955
18139.0,0.0,0.0,0.0,0.0,0.0,24.638573928670098,24.62637859018548,24.590079251354837,24.51390740570355,24.36936727413888,33.32574750741031,22,23.299999999999955
18140.0,0.0,0.0,0.0,0.0,0.0,24.635466738817,24.638573928670098,24.62637859018548,24.590079251354837,24.51390740570355,33.32574750741031,23,23.26074486706051
18141.0,0.0,0.0,0.0,0.0,0.0,24.61904525417384,24.635466738817,24.638573928670098,24.62637859018548,24.590079251354837,33.32574750741031,23,23.052380815353217
18142.0,0.0,0.0,0.0,0.0,0.0,24.58646569962241,24.61904525417384,24.635466738817,24.638573928670098,24.62637859018548,33.32574750741031,23,22.720343461261677
18143.0,0.0,0.0,0.0,0.0,0.0,24.53616270349829,24.58646569962241,24.61904525417384,24.635466738817,24.638573928670098,33.32574750741031,23,22.367628008939676
18144.0,0.0,0.0,0.0,0.0,0.0,24.470291110084816,24.53616270349829,24.58646569962241,24.61904525417384,24.635466738817,33.32574750741031,0,22.071744785534634
18145.0,0.0,0.0,0.0,0.0,0.0,24.392158207775537,24.470291110084816,24.53616270349829,24.58646569962241,24.61904525417384,33.32574750741031,0,21.796666666666738
18146.0,0.0,0.0,0.0,0.0,0.0,24.30348744630254,24.392158207775537,24.470291110084816,24.53616270349829,24.58646569962241,33.32574750741031,0,21.521666666666704
18147.0,0.0,0.0,0.0,0.0,0.0,24.205587068510624,24.30348744630254,24.392158207775537,24.470291110084816,24.53616270349829,33.32574750741031,0,21.24666666666667
18148.0,637.1841101870305,0.0,0.0,0.0,0.0,23.664174230657864,24.205587068510624,24.30348744630254,24.392158207775537,24.470291110084816,29.008742275890995,1,21.006287281657364
18149.0,2557.2116644567136,637.1841101870305,0.0,0.0,0.0,20.203050134980515,23.664174230657864,24.205587068510624,24.30348744630254,24.392158207775537,15.54991334286234,1,20.920056711791176
18150.0,1863.8452333493997,2557.2116644567136,637.1841101870305,0.0,0.0,17.41633105017388,20.203050134980515,23.664174230657864,24.205587068510624,24.30348744630254,14.303750258888329,1,20.960973790837613
18151.0,1214.5087916728155,1863.8452333493997,2557.2116644567136,637.1841101870305,0.0,16.283843459632124,17.41633105017388,20.203050134980515,23.664174230657864,24.205587068510624,14.303750258888329,1,21.053143268584847
18152.0,1129.3824189145669,1214.5087916728155,1863.8452333493997,2557.2116644567136,637.1841101870305,15.837835105794909,16.283843459632124,17.41633105017388,20.203050134980515,23.664174230657864,14.303750258888329,2,21.15414442494
18153.0,1064.116496004547,1129.3824189145669,1214.5087916728155,1863.8452333493997,2557.2116644567136,15.53780445484773,15.837835105794909,16.283843459632124,17.41633105017388,20.203050134980515,14.303750258888329,2,21.326392610838184
