,P_coo,P_fan,P_hea,P_pum,P_tot,T_oa,T_roo,T_set
17856.0,338.78636183995644,1.9878148415320018,0.0,5.60152564407184,346.3757023255602,299.250091836453,293.463135011596,293.46334154961465
17857.0,329.23856828408617,1.6116545819176453,0.0,5.60152564407184,336.4517485100758,299.25,293.4631724798464,293.46334154961465
17858.0,322.1268866057929,1.3420602371843369,0.0,5.60152564407184,329.0704724870491,299.25,293.4632015705844,293.46334154961465
17859.0,150.5803736466449,0.4880503538061839,0.0,2.703723249946729,153.77214725039784,299.25,293.6588270903073,295.4664431574086
17860.0,0.0,0.0,0.0,0.0,0.0,299.25,294.2547146146653,301.809864302951
17861.0,0.0,0.0,0.0,0.0,0.0,299.25,294.67528765977636,302.3851110043028
17862.0,0.0,0.0,0.0,0.0,0.0,299.25,294.9785550952934,302.3851110043028
17863.0,0.0,0.0,0.0,0.0,0.0,299.2498804079576,295.2156733971173,302.3851110043028
17864.0,0.0,0.0,0.0,0.0,0.0,299.1281949992026,295.41390784475374,302.3851110043028
17865.0,0.0,0.0,0.0,0.0,0.0,298.50138153290413,295.57205056430445,302.3851110043028
17866.0,228.72428224951355,53.260551532399624,0.0,0.4677976613145969,282.4526314432278,297.57771850739374,295.49460248817223,298.92815880867306
17867.0,2197.279933514771,632.0404505888348,0.0,5.551332761956473,2834.8717168655617,296.7499445891283,291.71829952951117,288.53686667033156
17868.0,1139.778812224597,637.7551020408166,0.0,5.60152564407184,1783.1354399094853,296.29326699860394,289.5266315001946,287.66011395726844
17869.0,988.5889116056057,637.7551020408166,0.0,5.60152564407184,1631.9455392904943,295.9815114972207,288.9094778922406,287.66011395726844
17870.0,831.5407741269809,514.2054314755538,0.0,5.570740676374311,1351.316946278909,295.70700857334975,288.7167172676283,288.16284305196064
17871.0,54.761262459147915,4.142418964498343,0.0,0.7810012457153179,59.68468266936158,295.46667827484987,289.867962696108,289.7425623961966
17872.0,340.33437300761943,13.255108419910762,0.0,5.436223752307101,359.0257051798373,295.2493665287394,289.8873698253787,289.88475303338015
17873.0,334.66757778543905,12.252545718552833,0.0,5.60152564407184,352.52164914806383,295.0377704406705,289.88435964568936,289.88475303338015
17874.0,323.9764196872468,9.495870101936854,0.0,5.60152564407184,339.07381543325556,294.8757117974585,289.8844319354509,289.88475303338015
17875.0,317.07119345560216,7.9205138250440354,0.0,5.60152564407184,330.59323292471805,294.8227208799432,289.8845727218831,289.88475303338015
17876.0,315.5889075839585,7.393287421779074,0.0,5.60152564407184,328.5837206498094,294.9379541419307,289.8847362286094,289.88475303338015
17877.0,321.03851676313377,7.8757065620605085,0.0,5.60152564407184,334.5157489692661,295.2389720793438,289.88490715230324,289.88475303338015
17878.0,333.56123057514645,9.37403450169476,0.0,5.60152564407184,348.5367907209131,295.6725927616028,289.88504124220213,289.88475303338015
17879.0,352.5459579916513,11.952895957199493,0.0,5.60152564407184,370.1003795929226,296.17489217667367,289.88514033245957,289.88475303338015
17880.0,377.8116470270083,15.810864868510674,0.0,5.60152564407184,399.2240375395907,296.70882602765863,289.8852210406805,289.88475303338015
17881.0,411.93984119398664,21.477397482639333,0.0,5.60152564407184,439.0187643206978,297.316465261734,289.8853171543797,289.88475303338015
17882.0,176.19482403860636,10.623132876722535,0.0,2.239271780771079,189.0572286961,297.94389448624327,290.24050812329205,292.2900903134971
17883.0,18.27081897937534,0.10003038783630774,0.0,0.6411304142252736,19.01197978143692,298.5017000120506,291.2818796027933,299.56302350889564
17884.0,263.46125764563226,0.8733342002673514,0.0,5.597510213504065,269.9321020594037,298.9132336572912,291.8636836911283,300.2344050652465
17885.0,306.401825186992,0.8739606953892678,0.0,5.60152564407184,312.8773115264532,299.1942675579673,292.16212275883663,300.2344050652465
17886.0,313.8874478752614,0.8739606953892678,0.0,5.60152564407184,320.36293421472254,299.42357047043663,292.5069464060536,300.2344050652465
17887.0,319.75936349344397,0.8739606953892678,0.0,5.60152564407184,326.2348498329051,299.68091974403256,292.8718355251101,300.2344050652465
17888.0,326.32827147258445,0.8739606953892678,0.0,5.60152564407184,332.80375781204555,300.0284600463609,293.3578823839111,300.2344050652465
17889.0,335.23284305432225,0.8739606953892678,0.0,5.60152564407184,341.7083293937834,300.4350544519548,293.9422336477364,301.44050140263215
17890.0,345.28489186340465,0.8739606953892678,0.0,5.60152564407184,351.76037820286575,300.8554267334479,294.5130035545527,305.13986019535326
17891.0,355.5933099629674,0.8739606953892678,0.0,5.60152564407184,362.06879630242844,301.25438211704494,295.0918911924956,305.45430868622765
17892.0,365.6823208039275,0.8739606953892678,0.0,5.60152564407184,372.1578071433886,301.59745237561896,295.6920068310918,305.45430868622765
17893.0,375.2852358275753,0.8739606953892678,0.0,5.60152564407184,381.76072216703636,301.87608577922185,296.31788030668906,304.86194284719153
17894.0,384.5782030863486,0.8739606953892678,0.0,5.60152564407184,391.0536894258097,302.12644439332666,296.9695978073875,303.0637047032744
17895.0,394.04576792779983,0.8739606953892678,0.0,5.60152564407184,400.5212542672609,302.3915829645646,297.65085637673815,302.8966790840695
17896.0,404.5376722349689,0.8739606953892678,0.0,5.60152564407184,411.01315857443,302.72999603446965,298.364811557378,302.8966790840695
17897.0,416.89290931147855,0.8739606953892678,0.0,5.60152564407184,423.36839565093953,303.1946370438631,299.110409957342,302.8966790840695
17898.0,430.33417128750096,0.8739606953892678,0.0,5.60152564407184,436.80965762696195,303.6939093529041,299.8804974098418,302.8966790840695
17899.0,443.3662976813284,0.8739606953892678,0.0,5.60152564407184,449.8417840207895,304.10063223529687,300.6605533595501,302.8966790840695
17900.0,454.71070464630395,0.8739606953892678,0.0,5.60152564407184,461.186190985765,304.33407999997274,301.43146963672444,302.8966790840695
17901.0,465.2161392239668,0.8739606953892678,0.0,5.60152564407184,471.6916255634279,304.5000006111557,302.1768267495812,302.8966790840695
17902.0,620.7946236160085,2.1187722730926706,0.0,5.60152564407184,628.5149215331732,304.6469771719874,302.59105379174855,302.67930910841613
17903.0,877.6493554885144,5.325341731108653,0.0,5.60152564407184,888.5762228636947,304.7812836115403,302.026998501268,302.0268858580426
17904.0,943.1157422515394,6.953757616544636,0.0,5.60152564407184,955.6710255121559,304.9088844862165,301.9709114941396,301.97064908512914
17905.0,1003.3953474671079,8.378692824322483,0.0,5.60152564407184,1017.3755659355022,305.0338627958071,301.97087476730565,301.97064908512914
17906.0,1061.1202741938098,9.695161469646319,0.0,5.60152564407184,1076.4169613075278,305.15799915582767,301.97083020517965,301.97064908512914
17907.0,1112.281303808261,10.840736508008039,0.0,5.60152564407184,1128.7235659603407,305.28280711153667,301.9707915508621,301.97064908512914
17908.0,1154.863168454334,11.779327011028762,0.0,5.60152564407184,1172.2440211094352,305.4152484893514,301.9707544985629,301.97064908512914
17909.0,1184.5718105911958,12.45681897113891,0.0,5.60152564407184,1202.6301552064067,305.57141807328384,301.97071521619034,301.97064908512914
17910.0,1197.1580373726756,12.801775413069372,0.0,5.60152564407184,1215.561338429817,305.7358148631113,301.97067067688806,301.97064908512914
17911.0,1808.9621207379744,21.940801368188996,0.0,5.60152564407184,1836.5044477502347,305.8837307846004,301.22195760464007,301.23103998935545
17912.0,3296.623442716926,252.57536121484156,0.0,5.60152564407184,3554.8003295758394,305.9583386567708,298.97299543658613,298.97553994941734
17913.0,2481.0859086292508,58.633370710651356,0.0,5.60152564407184,2545.320804983973,305.84911678152986,298.79163462123194,298.7926293863621
17914.0,1770.0297961880099,46.621905365633936,0.0,5.60152564407184,1822.2532271977154,305.6282527488954,298.7921361507439,298.7926293863621
17915.0,1564.5950614869066,37.644264515155264,0.0,5.60152564407184,1607.8408516461336,305.42130795293895,298.7921654901111,298.7926293863621
17916.0,994.8152643568877,17.54013623611468,0.0,5.60152564407184,1017.9569262370744,305.3356290767594,299.63482794014715,299.9795928628351
