env_step,rew,time
365568,-679.4113,52320.4436
368256,-749.5127,52737.0205
370944,-683.4904,53219.4936
373632,-703.0091,53667.5946
376320,-676.5941,54107.6027
379008,-655.0076,54553.0119
381696,-668.1857,54974.401
384384,-668.507,55397.5978
387072,-670.5237,55806.186
389760,-663.0573,56207.7931
392448,-686.8746,56606.1928
395136,-689.148,57013.8
397824,-678.6953,57437.7477
400512,-709.0826,57861.6271
403200,-733.202,58298.8385
405888,-703.4846,58691.1345
408576,-697.8359,59105.9266
411264,-666.3705,59516.2
413952,-676.1071,59902.5483
416640,-655.5887,60304.8634
419328,-672.1936,60711.7361
422016,-651.8428,61079.5406
424704,-655.3096,61445.4311
427392,-658.481,61804.2229
430080,-650.285,62174.5674
432768,-648.2088,62580.1064
435456,-655.0689,62958.4958
438144,-653.9019,63348.9992
440832,-677.0212,63723.3831
443520,-669.199,64097.6002
446208,-672.8757,64481.6836
448896,-684.5658,64886.7448
451584,-672.8163,65292.4536
454272,-650.8559,65699.1392
456960,-658.9969,66093.9331
459648,-662.3322,66483.1829
462336,-672.8589,66885.2233
465024,-672.8304,67270.3114
467712,-660.7192,67699.2668
470400,-664.8558,68088.5488
473088,-663.4294,68449.6572
475776,-665.5533,68827.0635
478464,-652.6539,69225.2312
481152,-679.5618,69620.3622
483840,-670.2094,70019.5904
486528,-697.5234,70428.2456
489216,-692.277,70829.7348
491904,-707.9141,71206.3792
494592,-698.1566,71632.116
497280,-649.8521,72043.985
499968,-671.3412,72440.1359
502656,-653.1513,72847.7207
505344,-648.9905,73242.7115
508032,-643.4564,73661.104
510720,-644.669,74076.7845
513408,-648.0977,74502.6218
516096,-656.395,74900.0998
518784,-708.5266,75317.0662
521472,-661.5289,75735.5079
524160,-646.6269,76143.2309
526848,-664.2854,76531.343
529536,-661.4437,76934.2635
532224,-660.5837,77318.8522
534912,-649.1719,77687.8556
537600,-652.2261,78089.4835
540288,-645.2596,78488.2932
542976,-628.8083,78891.8044
545664,-684.5778,79304.5569
548352,-660.4198,79727.31
551040,-688.8935,80144.0919
553728,-651.5646,80539.3175
556416,-694.6281,80949.4001
559104,-730.7827,81356.3597
561792,-661.0264,81729.2223
564480,-665.638,82123.0405
567168,-822.5054,82488.6596
569856,-690.4423,82858.4406
572544,-693.0074,83205.8756
575232,-692.6005,83583.7354
577920,-642.1284,84000.446
580608,-630.6531,84385.5763
583296,-737.474,84753.8111
585984,-638.6044,85134.4834
588672,-689.1077,85534.9665
591360,-654.6255,85919.4822
594048,-640.9291,86303.8815
596736,-644.6848,86648.8306
599424,-861.6038,87009.9419
602112,-649.8687,87375.4313
604800,-701.4741,87744.5414
607488,-669.9734,88122.9756
610176,-658.2139,88495.6151
612864,-652.1063,88875.5729
615552,-1027.9075,89268.6683
618240,-1325.8912,89670.1509
620928,-653.8943,90083.0721
623616,-666.2355,90518.2446
626304,-1592.3817,90947.1811
628992,-655.543,91335.5528
631680,-653.3782,91725.0518
634368,-647.8206,92107.1465
637056,-644.6243,92526.8735
639744,-643.3539,92918.987
642432,-642.2073,93323.1559
645120,-633.6523,93753.8927
647808,-633.34,94139.2607
650496,-648.7043,94595.807
653184,-642.632,95015.6491
655872,-652.381,95496.7511
658560,-656.406,95953.848
661248,-645.0403,96434.5382
663936,-649.8835,96883.5262
666624,-652.9322,97321.2394
669312,-650.7371,97746.7458
672000,-674.7308,98148.1515
674688,-671.6576,98579.5671
677376,-660.1826,99042.9929
680064,-683.08,99450.1717
682752,-691.629,99881.9463
685440,-668.3679,100291.4263
688128,-670.6285,100687.258
690816,-655.6304,101103.1293
693504,-654.1807,101528.9513
696192,-640.5865,101941.7748
698880,-639.0728,102355.6432
701568,-629.2606,102752.5555
704256,-634.1732,103105.6274
706944,-623.8475,103475.8265
709632,-627.2653,103851.2302
712320,-629.4997,104256.5164
715008,-631.7805,104646.042
717696,-628.7264,105045.7774
720384,-634.9471,105440.1493
723072,-635.5666,105837.0994
725760,-625.0157,106246.4433
728448,-625.3745,106647.6728
731136,-626.504,107040.7983
733824,-629.3148,107415.9422
736512,-625.5759,107801.4863
739200,-636.2711,108194.0231
741888,-634.2297,108594.3637
744576,-633.619,108995.6787
747264,-633.3431,109385.5435
749952,-626.428,109787.6437
752640,-627.9483,110201.5578
755328,-624.2987,110606.2136
758016,-627.2061,111005.0737
760704,-634.6307,111441.1767
763392,-641.2211,111854.179
766080,-642.0952,112257.0803
768768,-640.8076,112677.1667
771456,-640.8685,113089.1515
774144,-634.1464,113520.8894
776832,-632.1539,113924.1064
779520,-635.4149,114323.649
782208,-636.8356,114715.6915
784896,-635.1887,115119.8507
787584,-638.7099,115541.9299
790272,-655.2805,115954.1133
792960,-635.824,116440.7809
795648,-631.3577,116858.2822
798336,-631.7708,117266.48
801024,-629.0333,117692.6201
803712,-627.3152,118128.7227
806400,-630.0167,118539.4203
809088,-639.4005,118946.3633
811776,-638.007,119353.1936
814464,-636.113,119768.4015
817152,-636.0066,120192.1294
819840,-648.0002,120604.0209
822528,-651.7664,121039.8853
825216,-646.577,121472.5056
827904,-645.9255,121887.8712
830592,-648.1234,122321.8399
833280,-642.4261,122767.5711
835968,-634.9191,123173.6071
838656,-630.6704,123561.4384
841344,-638.7122,123948.3586
844032,-633.9889,124351.2551
846720,-639.2022,124750.5601
849408,-644.3759,125136.8043
852096,-632.1959,125503.3897
854784,-634.4373,125874.7571
857472,-626.9092,126272.3072
860160,-626.455,126680.3307
862848,-624.8125,127107.0345
865536,-627.2875,127506.222
868224,-625.5767,127960.5302
870912,-624.1611,128504.5384
873600,-627.5262,128927.895
876288,-624.5695,129298.6681
878976,-623.7637,129705.2952
881664,-616.248,130084.2662
884352,-616.1645,130476.7962
887040,-616.7946,130869.3319
889728,-614.9454,131271.5353
892416,-617.1675,131683.6102
895104,-622.1783,132063.2726
897792,-624.8304,132470.4436
900480,-616.9492,132880.8085
903168,-619.4782,133275.442
905856,-618.3169,133692.2905
908544,-619.9266,134096.8901
911232,-622.0647,134442.3498
913920,-622.363,134813.7798
916608,-624.058,135200.6885
919296,-623.9211,135590.9421
921984,-620.1121,135990.2935
924672,-625.2803,136378.971
927360,-625.1631,136768.1053
930048,-621.8261,137191.7777
932736,-625.6001,137595.0867
935424,-630.7574,137993.9995
938112,-633.4371,138379.4123
940800,-650.0863,138789.4835
943488,-646.0686,139206.6556
946176,-638.7351,139566.9232
948864,-644.0956,139932.4509
951552,-640.9111,140323.5607
954240,-641.1906,140733.6083
956928,-631.6401,141119.6588
959616,-642.2823,141489.229
962304,-640.3215,141862.2636
964992,-623.6661,142384.5524
967680,-628.566,142799.883
970368,-626.3948,143223.6963
973056,-625.8273,143631.8848
975744,-625.5375,144060.8836
978432,-640.3969,144431.7262
981120,-629.9336,144807.2698
983808,-626.0189,145182.428
986496,-624.9335,145563.4746
989184,-620.0607,145958.4468
991872,-625.2597,146354.6002
994560,-619.4688,146727.9745
997248,-619.832,147088.4367
999936,-615.2474,147467.4013
1002624,-612.6104,147853.4999
1005312,-616.8912,148232.6675
1008000,-616.8475,148601.7896
1010688,-614.2144,148973.9726
1013376,-612.2536,149346.7564
1016064,-611.1745,149712.5508
1018752,-610.6047,150080.2776
1021440,-612.3985,150461.7379
1024128,-613.3851,150832.1718
1026816,-613.7372,151214.2118
1029504,-614.5375,151606.006
1032192,-619.4619,151966.2998
1034880,-617.4665,152321.015
1037568,-617.9266,152678.0521
1040256,-622.2725,153047.6558
1042944,-621.1821,153443.2833
1045632,-615.3015,153841.7358
1048320,-615.3044,154228.7344
1051008,-613.3809,154595.3989
1053696,-613.3737,154965.8433
1056384,-612.4997,155353.6402
1059072,-611.3652,155730.6451
1061760,-611.2254,156082.8738
1064448,-613.838,156428.6548
1067136,-614.5239,156796.1737
1069824,-613.9725,157179.2746
1072512,-616.7388,157568.002
1075200,-614.5923,157944.596
1077888,-617.7335,158356.3495
1080576,-615.6223,158766.1548
1083264,-615.1496,159186.6184
1085952,-620.7604,159585.7147
1088640,-620.6986,159962.9951
1091328,-616.7875,160336.3381
1094016,-617.1678,160711.0456
1096704,-616.4447,161090.3868
1099392,-617.7372,161495.3683
1102080,-620.6044,161898.2745
1104768,-613.7714,162314.023
1107456,-619.3122,162715.9503
1110144,-762.291,163115.7958
1112832,-755.0863,163519.5738
1115520,-623.8806,163929.6466
1118208,-619.075,164310.2967
1120896,-619.0151,164690.7084
1123584,-622.186,165074.8161
1126272,-618.7328,165465.456
1128960,-620.6236,165836.0597
1131648,-753.9347,166208.9527
1134336,-620.9842,166573.4421
1137024,-623.7515,166932.4068
1139712,-618.8111,167301.5571
1142400,-627.4103,167675.4426
1145088,-619.8432,168084.6346
1147776,-619.8317,168478.5505
1150464,-618.3788,168877.3501
1153152,-619.3271,169297.7073
1155840,-615.8401,169673.4044
1158528,-618.8184,170091.2703
1161216,-616.9448,170508.1709
1163904,-617.5569,170896.1124
1166592,-617.2647,171280.6024
1169280,-612.2463,171664.1113
1171968,-615.1477,172042.9053
1174656,-616.0716,172400.102
1177344,-620.4959,172775.3726
1180032,-615.5314,173168.9677
1182720,-619.7296,173550.847
1185408,-616.4697,173936.5191
1188096,-618.8124,174335.1013
1190784,-621.6519,174719.6597
1193472,-614.1448,175092.143
1196160,-614.6193,175488.3379
1198848,-613.1526,175877.1016
1201536,-610.3009,176251.8017
1204224,-733.637,176646.3823
1206912,-613.3103,177029.2281
1209600,-613.9474,177435.7845
1212288,-615.5628,177836.277
1214976,-615.8384,178241.0727
1217664,-616.4321,178656.0875
1220352,-613.6309,179033.0112
1223040,-615.679,179426.721
1225728,-615.8356,179795.6728
1228416,-614.2693,180201.3802
1231104,-614.8145,180592.7022
1233792,-611.9088,180983.3861
1236480,-611.0428,181364.9787
1239168,-613.0627,181764.7649
1241856,-611.1917,182165.1005
1244544,-611.1868,182575.9014
1247232,-609.0339,182958.7277
1249920,-611.9012,183350.7893
1252608,-611.4725,183780.9802
1255296,-613.512,184225.8733
1257984,-612.8181,184641.513
1260672,-612.2886,185033.4927
1263360,-609.6027,185417.4636
1266048,-719.2991,185804.8498
1268736,-842.3101,186190.0978
1271424,-609.8683,186603.7899
1274112,-611.613,187004.6917
1276800,-610.4774,187397.1141
1279488,-610.6377,187804.9032
1282176,-610.607,188221.6266
1284864,-614.1089,188646.9205
1287552,-610.5349,189046.144
1290240,-609.4426,189445.2878
1292928,-611.7865,189828.3487
1295616,-608.3342,190195.6574
1298304,-609.2986,190575.4579
1300992,-606.4031,190958.1639
1303680,-607.6345,191343.3382
1306368,-607.9559,191748.4613
1309056,-608.5662,192120.1553
1311744,-604.4576,192491.0605
1314432,-606.1246,192856.1528
1317120,-606.6578,193236.0514
1319808,-607.5541,193620.8161
1322496,-607.9077,194016.0163
1325184,-611.5129,194406.1112
1327872,-610.8002,194796.1041
1330560,-609.2721,195170.3929
1333248,-606.2327,195551.1399
1335936,-719.2949,195904.7439
1338624,-609.2635,196202.3654
1341312,-610.8109,196501.2901
1344000,-612.045,196798.4399
